n0,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,n11,n12,n13,n14,n15,n16,n17,n18,n19,n20,monte_carlo,monte_carlo_max_hop,two_hop
12576,9327,46669,23086,71468,19202,54626,8760,11291,4924,16844,38847,51195,30369,43177,57520,22613,68681,37616,14689,20449,62.98,40.97,41.275645819359475
70895,55536,12603,43102,67698,32584,67392,33719,22225,20645,60416,30729,52974,46996,75161,18974,61165,57826,3851,50233,23648,53.32,35.56,35.59171325228718
51492,66869,7021,63236,35907,53072,33255,54020,61931,47199,71772,43349,10671,29491,69842,24625,52785,50142,1521,41016,60889,117.94,39.69,39.01283743778913
68625,61119,23248,12377,2246,52811,28380,74615,50565,28245,13167,51116,73101,26153,35967,25099,64199,18071,1112,56937,63184,99.32,58.94,60.41300836702738
33251,67297,74199,22749,61222,26869,9545,45906,398,63625,69883,8577,63569,43894,60202,34989,65916,60335,3608,10460,45565,66.94,41.23,42.29806211242328
22767,53017,33461,17677,7088,21308,65468,50025,60903,38642,20427,1363,37048,73062,61262,238,48032,4458,70516,50112,73964,74.25,38.9,39.46658690616239
58038,26793,40426,65310,17482,63410,70591,39676,10055,33814,41035,39868,43739,40917,51506,67906,12182,66644,27605,51265,69529,49.88,32.18,31.656010763603174
19600,66148,11683,40380,5370,30528,59970,73571,30423,68502,36370,8030,14668,14675,49704,47789,28012,41732,46672,10143,43871,116.43,40.54,40.10457829749421
59949,47539,21823,65219,57934,38271,60432,17545,57933,28298,35787,42759,20838,13048,31174,61458,24844,48993,24292,46674,18382,76.95,42.52,43.038190701908
17744,30562,35210,72168,49546,52462,44859,36797,65877,42006,52353,38221,69722,9524,48160,40446,51796,63438,22908,33806,46399,34.74,26.03,26.734041786485076
57767,62473,11494,24438,41271,49678,16653,3673,13666,45977,21900,47077,10097,57203,1099,71130,41994,31033,51106,70929,37310,58.51,32.98,34.71750517274159
61459,19736,47162,41464,26493,65333,12457,18638,26783,43428,32896,18529,55102,47239,32791,11683,44917,24578,32306,31468,6141,86.04,40.24,41.44363745170483
44100,48862,8085,18879,23261,8265,56331,58143,35640,17405,42071,68549,75601,15258,44307,51717,29852,7096,51419,62101,64204,41.62,29.78,30.17056612217011
41528,71385,11868,66902,70593,64973,52598,59582,22203,53974,50593,68782,59329,6049,14189,59156,16804,15525,65536,22949,10136,103.39,45.25,45.00950642047729
51461,40083,59990,1159,33154,13888,45959,28913,22693,3268,19249,56007,12048,44041,61004,6523,62239,31657,8469,63106,18284,56.24,36.68,38.75287017555584
73238,3981,18170,65818,71061,7904,6336,26162,71585,816,68535,44248,69268,31258,18345,48696,64500,197,17270,70796,15272,198.3,58.91,60.391401789257074
32335,14186,61127,27759,6967,28208,49693,44137,51621,68746,66464,21364,66974,13820,19842,27566,22737,49453,26462,38980,44648,68.28,33.11,34.71692936491714
56474,18838,56063,17092,52187,41115,39229,13017,73723,13101,61968,35700,37284,69125,64083,36681,30028,55138,18037,71700,13629,93.26,44.04,42.582227194625915
4012,72315,26478,27831,25473,51311,5125,18100,3081,34407,62278,70736,6264,29429,18935,40964,5002,25674,14200,18404,71340,126.69,53.93,54.30675022308657
24441,12095,60801,38246,27376,20650,42509,36351,67946,74571,8851,54091,54454,4417,59684,38983,15995,35683,2064,28101,54865,69.93,49.26,47.62660865238872
43675,34272,70518,51432,68872,26366,56324,16875,22388,58677,59574,45331,50182,62028,33368,25014,62404,58319,25182,61518,75144,40.6,26.08,26.257186528478687
44270,40561,9275,22337,48426,61779,29131,75614,16788,40346,27172,70161,39213,12859,1654,3807,25940,41036,7676,41803,69908,142.64,60.85,58.270922465370816
33541,44936,57746,9436,54965,61687,2392,37044,75265,17282,27818,19730,21270,49243,8500,58616,36592,10782,64949,62757,31139,73.98,30.45,31.028442610918447
19827,74043,39231,29771,26596,43896,51367,68679,53314,30760,27926,73552,8112,34272,32691,18134,51280,57162,15649,59740,51355,81.92,30.89,31.76895200887118
51775,62228,49797,37332,28195,31537,29370,7203,69809,68797,11862,71241,469,7054,50756,56440,52629,30332,67460,35753,13235,82.8,49.76,50.162164960737286
47769,66885,47345,68147,64587,9213,60318,28984,36655,3245,3849,62722,5472,16951,18583,27065,42163,31619,70476,6367,18986,123.78,58.65,52.14780906504931
38707,13380,73132,70893,11350,17876,57329,18371,4442,40702,67039,35167,62025,6165,72914,46553,44573,12756,47128,14030,45627,258.29,104.33,99.57433153490254
47633,36115,62674,37095,66759,19635,3352,5808,44615,56892,1077,45800,70058,6644,10056,70820,66403,57087,56179,54973,31440,89.77,37.04,38.586325892652184
23837,21311,5896,2083,46276,23777,38635,2605,5270,32326,74176,28781,52801,8297,47206,14530,8860,31803,30586,72110,24893,159.62,61.27,58.50587341826593
13493,823,53124,10484,65562,36833,28999,6871,68887,67821,69172,52840,55977,16597,20288,55953,16989,60267,48864,6920,74954,84.8,46.69,46.433806761234685
23947,67686,57669,57339,58449,21285,64959,16755,46000,19088,3018,32940,24531,19784,54026,74681,32821,57983,61608,60873,24658,43.0,34.78,34.71112472754917
55442,57064,35312,28752,46296,4117,51729,3657,55905,39616,3160,71807,62557,74569,34299,35463,32391,61123,59903,47846,68413,269.68,82.42,87.32618648163402
60519,32275,72888,70083,20909,60407,37761,47401,55026,14383,66240,32202,50703,15357,56708,60484,68325,59587,11816,51191,59316,70.03,30.91,32.35566050528506
47545,73009,45717,21701,19255,30595,22793,53543,59133,65384,22628,53346,34599,40972,74755,53073,39215,34673,41096,1509,52537,50.42,28.47,29.689817036734098
5278,27008,59602,13283,14982,1400,47507,42272,41526,53217,23413,42683,10544,69059,62941,52735,30848,58284,12379,2416,45163,264.43,64.54,65.31105542409252
3981,39714,64679,18349,6717,1233,43230,53188,62705,652,63198,75378,26682,29222,42937,21749,43775,39740,51292,74465,63670,156.9,43.66,47.40054840691913
60998,36619,11257,66020,27992,75127,48100,31685,47406,48729,23751,31740,70663,29486,27462,61398,31214,52157,34837,26677,66954,39.08,30.83,30.92755707474599
21185,204,53181,61990,47419,23577,25974,23881,63502,869,17510,27522,28483,189,10999,59831,25812,24233,35779,51831,2851,118.76,38.57,39.02882934492939
1363,47131,15182,39957,4675,74845,47847,61944,49865,15951,9978,60655,23048,18729,59496,8241,34986,19370,63406,70483,9792,256.98,66.2,63.81352933865013
69019,38319,37549,3567,71691,73438,27315,10196,54656,16470,24423,40391,60808,25961,5129,44261,60197,8184,20180,29934,45997,93.07,46.69,49.50204228066327
40196,14169,24957,20366,29143,3777,42360,15594,35747,13581,48891,9391,66141,17783,46051,17203,55535,25690,40663,72500,2666,158.88,65.6,63.95997111843944
2289,44625,19610,9649,71333,6271,17942,64650,54682,46928,62996,38656,38936,8349,19727,15056,905,11795,18707,46170,20416,100.83,49.36,48.796406250403706
39407,74244,70222,16917,11705,29975,74920,30118,43882,11823,24478,57285,27527,53877,4908,43799,56255,65199,73433,45198,24218,121.35,47.69,49.006559017472185
69078,15412,5631,16417,49540,18990,55189,29247,35167,70815,16241,11286,67428,74766,23239,26050,9478,70401,41114,16949,65875,78.01,39.57,42.94726776949712
31099,31163,59680,53226,59761,13983,41108,30417,6258,45138,14020,51598,2391,73829,15344,33957,46294,72703,31534,44276,55454,30.67,26.81,27.036869090060897
29709,5697,18326,21935,17140,22484,51362,19792,13675,39382,55868,60755,969,14480,55328,192,12580,4304,24886,56870,237,167.25,52.29,50.412841164374385
25256,49830,41117,20268,22857,35176,34899,33674,74655,30515,67825,40555,40498,73792,54569,65332,63381,50636,38608,51581,22701,42.25,31.9,31.652893814733353
55110,38613,75569,60399,69090,55675,75331,42186,70677,9439,73832,1032,33482,54068,60296,11768,65756,70918,61639,68658,36489,47.86,32.47,32.37771952306424
20658,28644,48500,13907,29090,27663,56800,16515,66922,25042,66533,51109,21310,9219,40362,59733,18534,67556,12114,48969,24383,42.45,30.92,30.092407922027625
28845,72467,5580,57146,73661,4106,51316,71619,39657,30524,21161,52234,29039,26282,75241,30001,65784,33431,72260,36463,34312,43.04,29.81,30.35317442568179
20743,3348,52464,67115,6697,7326,64304,25553,72652,42451,38347,6078,61270,43960,24150,58574,6247,27226,48157,33768,58251,72.24,38.77,37.90067274638739
34639,65856,32788,6232,42063,1474,54772,29640,24047,50198,63021,17651,55311,38877,9690,22763,7149,54949,8694,69685,20057,113.22,52.81,51.47746028821901
2785,3982,47987,28045,74189,70605,62415,56449,43229,13515,956,10091,26925,3038,69453,69082,3995,20305,3747,38707,33460,175.37,46.71,48.3823661304386
15716,2371,2598,45867,36086,13935,50737,24557,53947,1169,30991,28541,21369,57133,71266,4318,75348,36256,13388,31405,31811,103.6,49.68,50.15952884879576
6182,28314,30989,23062,72,22363,16167,26224,31693,36898,43275,10941,26910,17272,74717,32672,13832,47159,64472,24487,27532,87.12,42.9,45.52107590992706
27983,50714,37186,399,11077,29976,74101,40103,48700,38274,71004,40944,5567,40696,11735,62233,65664,18361,74253,46464,37626,89.35,40.96,41.1798907222083
55349,55778,13002,70229,24452,30527,17335,8454,60486,10635,18763,62889,3875,19844,49238,24928,62846,49147,68519,17720,56752,160.06,63.82,64.73384199529828
26321,13675,44293,44702,40440,57292,18039,32411,33926,61734,42667,208,5944,987,15089,27136,38503,7411,57967,65840,29185,132.66,36.83,36.462142977840486
27042,31769,10085,4255,3532,14711,50692,14652,54496,73833,55581,67419,3193,3495,22666,16265,26202,29691,10584,36581,68082,151.84,49.08,49.084719962971334
70398,35104,14863,23868,39578,25827,11326,23140,3994,805,13667,60309,61286,2307,347,29765,43466,9421,31501,36568,15223,99.15,40.77,40.42597377665897
22027,25423,11059,55391,36294,64992,15307,35792,19178,42446,49361,28707,29436,25891,64292,58027,14800,63735,51487,41828,7853,67.91,32.88,32.170877039160544
60193,5495,56301,60173,31330,72450,53421,72521,7301,69134,52840,35224,15603,59072,37768,39737,55056,31391,21606,31878,15514,79.47,30.84,32.97865715143093
3790,36238,70193,16773,51099,56704,4190,17826,5744,7824,27129,4914,33313,70576,23908,20581,65273,45672,11013,56777,72350,47.31,35.34,36.18645513771823
21436,13475,54762,37698,32123,533,27339,34916,7601,29505,28182,63218,68647,64330,59213,2124,5049,40602,53487,69226,69510,97.66,45.26,41.36464126098896
28390,55633,12920,59575,60448,69071,22372,73095,22762,39250,19013,71475,16301,67683,24491,3608,43812,7159,35829,52002,42452,35.61,30.2,29.753565829396948
75645,16990,8818,74612,32741,18433,44590,42159,7121,27825,6445,25046,47371,8051,1756,63681,52204,19630,6298,54592,8950,55.57,33.67,33.75639978691154
42186,21483,69476,67598,32244,13739,34388,33032,44852,65231,36336,61001,27765,43305,72153,474,169,13181,53500,55866,55173,84.13,38.56,37.453357197123495
60106,73850,36844,54718,664,33329,3674,2278,21257,45768,28330,28297,12084,72205,46397,38599,44430,6492,14555,44993,39216,109.45,60.43,60.03234949202074
23675,18988,33594,34455,64249,67167,72139,70361,34593,38537,74207,42674,67991,72808,60994,56662,50742,10976,51785,10487,68457,47.86,36.98,36.992669707249746
19632,13957,42048,51596,63397,10585,54164,52650,59229,35046,63312,2585,71734,65201,69823,47205,55184,26439,10883,1170,22610,128.89,48.03,48.03624948056598
34314,3435,38261,4358,55577,40912,52042,32479,56473,66355,35193,49217,51451,35464,64,34708,23864,37720,901,26078,2877,163.15,53.98,54.980920984207856
26089,24116,42730,36388,74719,24969,44134,50983,16562,2860,6412,13409,32575,53971,15521,49759,40641,18134,35998,26345,53224,113.91,63.55,63.729854515869356
4139,55206,54134,44654,9228,27582,59345,18799,69747,60519,52537,62784,35329,29664,55965,60384,31074,65426,35778,27358,62186,68.54,33.36,34.01041292420597
49364,3674,34723,69414,32792,39100,41318,28513,75163,54712,6576,10908,12319,24268,22437,44859,37576,69770,29461,25641,9893,76.17,39.01,39.86037404551441
13470,65639,33350,69380,59379,44248,66355,19172,24782,30053,15516,39540,68791,63735,62867,59426,67177,44456,36891,19623,59811,158.86,41.69,42.67132158897838
58341,3739,55298,69445,52233,23983,30371,42158,68169,54368,37287,58222,17429,36145,47874,54929,4189,20966,48585,68531,73728,157.03,52.17,53.89406314160046
28436,56660,44488,70963,28593,35552,18283,40516,30928,75649,9819,1958,69957,63584,975,71273,26242,1533,8937,72492,45038,74.64,38.42,38.12314994638195
22263,51824,23564,39330,54278,42424,20360,1190,68606,60976,2609,49887,21901,23881,32281,15525,59605,27678,44870,29245,10254,371.43,103.47,101.68614843029245
39980,6732,12551,35092,56886,12631,12293,26331,49895,25583,55194,74317,32232,63049,28475,9497,18014,73324,10638,47997,25416,46.85,32.03,32.83358776516088
28312,46763,62412,46955,36722,23683,58562,66067,36238,71288,11759,3530,68867,71460,19297,43075,72901,31952,30824,29019,31830,49.88,37.11,36.72052602733251
53664,56869,37794,18097,40630,490,57262,65581,60166,18412,40475,43514,67973,13661,19491,69466,53085,48839,4762,53458,64542,102.1,43.88,49.855803366356035
50653,11915,11329,65311,60986,62201,6135,22682,32670,46061,51583,42257,42052,32889,72751,60068,54391,55195,17233,69439,19409,129.57,55.21,56.337951194885385
25017,27881,27654,13636,5975,6389,54973,9737,52569,71444,60460,22556,41084,49447,16949,555,3117,52952,54124,19481,24434,58.7,34.6,35.10313928926249
73526,39212,18495,13470,14692,24560,27392,28059,25602,15188,44931,5215,31370,44052,5506,66119,69804,19530,43762,5116,68656,58.31,52.45,41.68853163932734
37358,31778,17153,71977,31134,31462,57388,6486,69957,66497,53038,39732,63960,68225,4249,23930,74982,31292,10643,45985,4074,167.84,57.63,58.61109933468548
62830,2506,56756,15553,29714,50199,43595,61694,13548,31883,60767,9290,67383,70096,29642,20273,3346,62757,57492,41399,57347,167.93,69.95,71.0062457281105
