n0,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,n11,n12,n13,n14,n15,n16,n17,n18,n19,n20,monte_carlo,monte_carlo_max_hop,two_hop
197469,117414,23721,170920,150564,168680,88836,246607,59618,102361,253387,80421,10761,85784,48971,83030,207809,222071,151783,234225,241526,76.41,51.74,54.15970114952319
79379,64447,87643,26462,142665,160272,151777,211699,156228,24128,64250,57712,5340,211881,63900,105322,18960,70271,144495,227424,18590,85.46,57.18,58.84284244745818
191147,19694,5639,166561,2599,76237,196799,207666,94159,129305,122902,226138,225211,40417,26459,131446,203881,208400,86007,20213,133502,85.34,57.24,58.145970137174345
248834,174390,45414,47072,203478,39207,258184,37103,215364,226897,83829,80117,28017,185945,134835,218808,241003,157782,76936,33108,234293,77.73,56.32,58.11725898087404
54195,37140,142997,238677,189432,8325,204405,82855,215228,236739,163454,210726,176212,237804,144952,220389,247326,195607,258719,180773,53853,71.39,53.98,54.836614485011104
46702,78361,113413,140900,41391,12729,187386,225994,175054,64827,66214,203889,16885,178802,252545,117098,211878,112766,143987,65593,141918,72.13,51.44,52.609732864430015
115185,223161,141049,118832,2848,103733,219228,88780,44962,67625,127345,6398,207897,169460,244485,109231,255934,149580,4957,16337,181325,79.92,56.52,56.41667136637867
93046,152062,36250,155594,32801,36305,67924,257744,217300,72591,104280,147868,105141,45134,160548,23395,61218,127401,1960,46551,138595,78.73,52.62,53.22710077268545
83162,131307,234103,170089,241286,114902,243822,179965,167539,191737,59173,62488,82047,129780,180079,125521,250751,58998,186868,108067,88329,87.31,59.79,61.93451292015172
146907,160245,237748,190898,240571,171286,72148,254896,169453,57532,12634,241592,18756,200066,134136,169158,230011,96649,41803,134121,200809,78.28,57.19,58.597701484541346
207743,231475,53436,81737,78307,181549,78529,222557,144786,97416,43300,183837,183835,193047,121838,155865,22275,224467,32307,235039,158886,87.86,59.07,60.88567140196959
251678,134729,149745,98880,46209,40836,65692,111870,57047,246859,149295,188638,198639,205067,13666,129768,178686,103181,187997,166978,91221,79.97,56.52,58.372411332158364
100657,135018,221633,43200,142664,191337,260652,10671,137409,257221,23698,211797,66894,164744,26488,70130,193175,239301,21946,251511,255543,78.32,53.94,53.942550385727934
36471,254077,203360,161717,220707,253441,172940,179995,183607,21497,116669,223076,242301,63174,254596,223084,100231,246414,210426,236827,113487,88.4,57.95,60.11729395917832
104134,43189,238573,85319,114852,33116,163159,238258,127917,251507,55578,31244,113052,157464,139999,107013,238366,30956,173148,77457,72790,68.62,48.91,49.96225467981889
65068,99313,196497,146636,1050,251606,49765,138507,115021,151803,5514,8076,164502,255090,158761,63501,218977,68261,54160,45312,74653,78.58,56.59,56.62635350427296
38904,142171,52546,71624,81562,153547,198553,65767,218196,179182,117020,207379,225769,211983,224156,255227,44034,142967,93573,128662,110091,73.84,55.33,57.18082853935545
224316,31929,201606,54773,149564,230406,100468,53692,74461,212483,28348,236982,211694,6330,30951,149240,195891,3464,142943,77702,252954,74.84,54.02,55.02625274652464
176662,199508,189875,255202,170232,35807,19708,131169,97970,150097,211151,81592,114601,131866,177540,93537,198865,138515,84852,221,32479,73.92,55.56,56.1282456100154
115950,188210,117847,91806,79901,141373,104701,88962,205281,191662,179152,149793,129053,29647,169782,240599,98974,100240,53454,145984,1015,90.68,59.46,60.347855940162354
260788,72776,166601,156805,189343,231122,193610,217427,190940,133945,52135,258740,242039,121000,157504,218783,135505,107207,245753,195200,186680,74.74,54.17,55.15810914432005
258891,258889,80042,184258,44646,117804,162538,175332,139186,51737,94220,137937,922,177877,102016,151872,111639,254361,106234,88083,225770,80.64,57.89,59.23293906543801
162955,153204,255455,192369,183370,235381,253623,196286,17759,129158,258902,195498,64915,167865,253494,170064,76254,165065,5446,106692,189080,71.62,55.06,56.59003768439938
164957,40916,166129,204172,245659,104154,205120,70846,221844,46701,201195,19244,213732,203444,158718,2655,91606,239248,69358,209268,185603,86.41,59.39,60.733016436149065
107777,229098,179577,142671,79604,39864,121129,218359,67987,127020,44465,122448,133779,11898,70993,133767,25855,195231,154831,110781,18285,77.05,56.46,57.20780985900903
93107,17563,172187,115994,5175,43027,132949,186186,248021,42369,180996,24393,105361,166716,180593,72298,158595,79797,54759,138436,54449,81.98,55.71,57.28474840323628
62189,232266,87541,70534,17971,19630,183289,217757,238640,137153,172696,96523,122666,134091,146184,193128,13039,44185,77824,171197,192698,88.44,58.41,59.381565645166
187023,261191,213648,145815,70716,93284,159820,193945,60847,102907,147074,104783,45183,126779,207032,68032,227204,160013,86414,187708,58279,79.26,56.61,57.230511655302614
67834,252651,159894,185254,64022,221195,173235,8004,223286,235770,227654,163172,105538,82976,243269,113184,244612,199647,65123,205891,70540,104.07,63.64,66.07296104569197
49781,19015,164072,191974,43418,228341,255079,151819,116280,152419,239375,244562,190905,38844,158927,247850,68677,120426,138043,42607,36338,91.39,63.94,64.38430951801182
204069,36201,234322,187629,115521,94657,81202,196968,105055,63043,30365,188260,54051,188344,178624,80083,17885,27888,59669,104073,84245,86.33,55.06,56.87545149689209
129069,243428,26207,250431,48958,11791,14507,212199,156634,6103,233013,197244,56769,179122,9099,129619,184529,138552,213623,189782,252738,79.99,56.72,56.962122359639764
232568,160741,115942,89769,173781,219642,71978,30950,160757,181570,45269,24964,58213,104780,61136,129767,117916,99062,196768,44196,255180,76.3,57.4,59.472660022566686
60743,61796,214997,74354,121261,143397,152025,102129,55550,118409,187415,67600,86538,130110,155613,29083,238416,56058,260674,20670,12115,72.87,52.36,53.642064452995
4040,209044,1370,224811,125933,83774,233001,100439,222275,152110,75291,240868,51349,104838,41960,230694,216065,198852,169356,39917,208072,73.05,50.45,51.096546931611506
239515,7984,3979,101520,38057,229718,174276,142232,14973,148044,99480,66628,34073,20845,121343,170958,220195,79534,237524,3785,9298,77.65,53.24,54.24447048929638
140766,15951,137600,220364,33796,11223,244680,71720,204680,30785,113379,23864,49836,7241,130983,167120,34160,195196,73209,180032,214207,78.06,51.7,54.120300130497164
221674,50312,173805,117313,102158,86456,165429,70247,254173,68116,168192,166620,63725,64336,15776,154121,245148,206560,154794,45947,91649,82.1,54.16,54.68396220463716
112321,158689,182991,146868,167347,136884,254054,15939,237252,92596,143373,108173,141058,52263,186554,230714,140615,111180,241151,173640,18372,80.72,56.66,57.88101031462507
187051,70017,194847,160081,189036,254898,197186,18948,65950,46551,255958,25314,39586,15390,240817,53306,224020,112224,223389,11771,13844,79.8,57.68,58.90756638545448
167017,23912,239168,213137,134437,122989,131367,97059,26026,258129,81969,10516,33194,139320,8699,116221,174130,33607,234727,103596,200121,94.63,62.73,63.47339586846268
185505,235605,231293,116938,6453,193101,137497,70776,23691,65538,209818,85305,22488,79125,8963,225363,100725,15246,192048,68421,82105,77.41,54.4,56.09763775035785
192733,34080,68236,208292,99662,211529,30706,224358,177679,79624,24656,111366,220564,64327,131790,146060,53847,86535,241968,88778,133515,68.15,49.84,50.50146300840532
205421,102522,250687,234808,153128,126131,27443,34006,171068,213563,117600,137296,259006,146445,188581,221251,218834,152400,183837,136335,140409,105.63,69.95,70.39184728143383
7934,235095,256844,218003,259820,76369,194819,41164,52422,97085,102036,136597,84992,25527,107348,90539,33126,150708,17003,11422,78773,89.43,61.55,63.64988501120444
213633,209443,170686,139901,82221,109468,78203,83571,92436,71478,85272,196276,196218,136341,131349,2257,137921,31945,38995,83128,239709,81.07,58.15,59.48391945284596
190527,85346,205706,85869,150237,18047,118440,256746,73298,125749,119050,239307,95463,243169,194415,254214,99753,213812,233198,242599,20491,77.83,53.37,54.441477459707976
241772,151772,210073,14706,35279,12773,137287,129020,150891,223634,260177,66038,205507,64320,184265,150414,195729,88774,94785,259680,247021,75.3,53.17,53.04865724654592
208905,168689,97028,105532,80579,121784,156830,256836,89247,139494,133049,43987,7621,38890,65568,180156,57968,147528,34971,237713,29559,69.9,50.19,50.79350645705255
48391,200887,107769,246204,190830,162451,13134,212789,26010,256533,143054,178603,69659,187343,28033,53567,68602,17504,165711,149740,137986,92.44,64.54,65.30824319906687
168042,20577,224172,19087,208197,222986,56985,168621,219745,45447,134080,225924,113269,5727,154759,96496,235933,222201,127578,186195,211668,76.36,54.79,55.63962147404111
74383,57654,233644,52529,156782,129398,226883,235630,234040,61661,111527,118539,177104,96248,142731,239238,247656,49499,209233,126394,190268,84.99,56.86,57.9730258389511
19056,213393,220411,261661,255931,67255,106773,52786,2170,195764,139457,201938,99802,134816,229656,127684,20031,105838,161439,231393,133711,73.95,54.61,55.10194333900564
208727,151592,153248,111567,10516,92229,223121,258967,120180,1678,49744,251795,78473,182451,181229,168317,1443,141760,31468,215446,79338,83.54,55.06,55.97041942595451
134346,232571,260553,195784,82720,254487,203572,142351,169095,149938,260516,144540,74057,137790,107855,142092,246317,214582,242952,249919,135755,75.91,54.69,55.691580891711624
107033,158012,165141,152321,80677,118625,79143,34326,132728,116439,153686,36785,144177,202508,256004,255473,42721,66255,166897,2518,260710,87.8,58.5,59.80433477076341
111195,192973,173420,148349,9502,96564,110328,105418,73807,245503,172750,234705,196873,175551,4805,235601,23717,242526,23601,221863,1263,73.19,51.02,52.43147770169932
100510,70484,121730,71292,208642,204875,97683,166680,196441,223413,126201,201493,88222,101832,119576,210640,30542,126805,92929,37930,108840,72.14,49.6,50.46592747825585
38865,4761,260834,45108,213399,68218,96407,224889,33323,154554,206086,75273,248939,261548,108242,67612,246167,134686,75307,193860,110298,77.99,56.87,58.28343716716967
181225,71742,113640,88055,203685,239591,127348,56482,187554,217480,128811,248865,254671,105356,187742,111443,23953,16892,33939,54038,253366,83.6,58.94,60.83092379848031
39217,60090,191408,6851,27070,66381,40819,125773,203083,249605,25939,104629,170304,189662,49134,218723,785,23373,112115,160403,250299,101.11,61.04,61.82409482489305
261038,13335,144073,57220,140112,110593,90885,12329,248015,170810,254174,242755,27045,192550,144922,178013,110003,218866,176068,194280,31102,92.43,58.26,60.97165527033388
260866,69555,179451,73073,46934,125753,211057,207954,184592,224879,12497,206156,56156,177420,168891,22857,227120,102161,32450,175296,117255,87.48,56.82,58.24806967567656
77135,178771,133121,130537,237260,103044,30449,158888,223838,125616,27742,39094,101283,160860,237342,184126,52743,43810,136509,67530,109210,97.27,64.06,64.68327518181302
194819,232770,245143,260063,140696,75652,227785,129099,166110,234620,212389,142814,239348,56262,206756,199140,163461,88365,225718,127395,26963,87.7,61.62,63.156464347892886
2244,198646,259251,191177,172302,90932,242696,232039,253935,185807,70132,14795,141698,163958,115409,78607,199191,237028,220826,26413,59915,86.39,57.91,58.79185125835627
133172,71975,70867,185142,64579,107909,38885,34131,67191,51199,106880,147023,165157,156891,236845,251677,15317,139665,218744,159640,133527,87.5,59.3,60.42303202620108
39021,247952,108475,70821,73345,125867,182300,80162,70007,128798,56203,130746,96386,157026,123351,63350,88708,46178,158789,198945,47501,83.51,58.35,59.56888438420573
193778,230663,152186,181972,118256,140184,39172,15246,132106,85460,138538,180907,35407,169099,199598,212848,259225,233703,55884,82671,163197,75.83,52.94,54.1713856703268
129428,125935,86518,31039,33534,232588,36730,183067,67231,58989,23076,166530,141249,217324,184266,13115,147606,45110,179507,30444,59309,78.74,52.84,55.099576392551626
147655,52272,131862,148786,172990,231810,80704,110694,85889,1110,202844,5256,215410,80033,215536,161316,57741,22168,194786,58854,73445,108.3,61.96,64.03462179476243
