n0,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,n11,n12,n13,n14,n15,n16,n17,n18,n19,n20,monte_carlo,monte_carlo_max_hop,two_hop
76835,10479,204919,35766,216742,102862,3461,125906,139608,146883,71771,63824,245170,124329,204972,9637,64398,128481,70172,221226,40570,38.24,34.6,35.400000000000006
189125,259214,74902,76857,129044,159393,260173,124421,135848,169050,226356,158296,230859,194897,234619,30979,4239,199333,33038,78824,74015,36.76,34.86,35.19000000000002
139853,185605,88112,160844,77810,191699,138901,6977,121723,91688,94644,178719,195301,213028,154875,34728,9549,743,66171,145025,119436,37.44,35.69,35.390000000000015
179760,240274,28206,232768,180203,143023,50116,3816,112635,204048,211689,112127,155947,150901,180621,185645,249893,165736,170095,126321,225101,37.88,34.96,35.430000000000014
239000,220515,101049,124707,102725,178868,223320,188641,51502,235640,77712,121919,217585,198756,17315,79600,219225,845,182090,204209,113461,37.2,35.34,34.970000000000006
152597,75067,169972,204663,123849,238728,81513,37403,43371,125412,182251,143942,232964,130464,255045,86700,141018,40246,111558,153577,141926,38.84,35.17,35.290000000000006
212814,12728,17935,192055,60298,70046,214851,22333,207552,16493,173959,246983,6698,87307,189424,112547,256556,18010,261707,106236,183827,36.07,34.09,34.77000000000001
127583,12816,32342,220741,32075,57470,161102,169276,216098,249625,29138,186762,234578,35291,260585,76675,185014,240647,114811,39250,47994,37.49,34.95,35.44000000000001
160068,48571,108510,210254,42252,17623,163159,55873,11419,145623,28367,173070,99404,195435,18875,73366,15089,149711,150799,31025,194599,39.13,35.34,35.51000000000001
104472,230282,163504,35214,2613,113159,23969,82462,179693,157343,128304,128340,92642,246032,172007,98093,239807,14614,36236,182792,77260,36.71,35.1,34.67000000000001
39612,149067,165503,177719,132603,76083,238661,246932,145461,144148,162759,57826,69008,16563,144618,61769,66634,218263,196759,74302,135527,39.87,36.18,35.97000000000002
255617,35069,211819,61451,226362,97311,118839,193135,101948,47007,34388,186986,4899,171707,89549,22346,150267,175099,9423,23901,226331,38.56,35.45,36.09000000000001
32713,132767,155706,118882,62543,102197,229881,121277,125951,252523,84747,28199,208788,139120,7723,142108,190056,100825,14066,222361,39531,36.55,35.87,36.08000000000002
247626,249571,112547,178549,208249,58481,196505,30429,21961,254986,238920,174342,128829,215114,55443,36638,183891,163786,98531,92877,219104,37.9,35.32,35.87000000000001
61608,75969,87363,243935,160892,184896,91402,208677,101121,99126,35763,189457,217868,93929,169840,77571,210895,165502,113611,251985,223235,37.68,34.45,35.05000000000001
94953,135657,9529,155353,260327,150276,56329,194028,47326,103680,16588,25427,9726,8694,48848,53059,51274,10342,128458,233113,245659,37.97,36.07,36.030000000000015
126089,173342,199320,91361,115,111932,123256,78786,233249,245001,162389,241621,112366,84740,122047,121083,26148,50227,40546,171274,41691,37.41,34.43,34.76000000000001
18662,98208,227820,101097,227781,230776,123118,39875,144720,66602,28897,72727,214545,42346,196704,75249,176157,61647,8690,126362,234974,35.77,33.78,34.14000000000001
8413,90255,242357,197131,96722,82854,245875,15438,180280,5699,176636,119710,123661,222507,247832,40886,30910,205874,175260,85010,76310,36.69,34.83,35.21000000000001
118981,176807,62901,191181,260465,42789,8790,52696,187382,6535,150659,60416,172089,20500,161895,105138,238989,255221,185260,95486,178395,38.53,36.14,35.94000000000001
81746,48359,122693,94754,74224,17531,191980,260471,188200,122693,42822,203382,63054,46044,176209,54727,246541,11513,169311,159562,112891,36.01,33.95,35.99
190427,255703,70965,1644,121088,15955,118760,204279,178605,107523,44500,11782,8721,143764,219031,259419,219484,136036,148163,91753,246285,38.58,35.46,35.98000000000001
24592,187835,18669,62126,235612,210552,128754,24103,245297,123539,14093,178989,63822,168885,13227,130395,104154,204878,15765,12556,66959,39.01,35.67,35.91000000000001
218478,106816,116883,80202,167901,13458,229398,9857,249072,254705,50986,47025,182381,133334,167917,105475,49298,139279,61269,22114,242990,37.65,35.0,34.59000000000002
82283,207303,28306,22759,142065,258255,241513,42450,156837,19758,224596,191402,56206,163826,4563,115660,141461,93746,127543,110934,149794,38.22,34.9,35.27000000000001
201358,98730,136922,163866,34796,190221,3238,239337,198227,80638,180513,117713,233703,216639,262060,58713,145349,30326,36363,81714,126673,36.64,34.85,34.89
22972,204447,202481,69069,214810,105538,82018,34778,34029,140708,21491,123629,64185,182759,22105,209403,112368,253695,151252,174666,64326,38.07,35.06,36.02000000000001
72307,16106,129147,183658,65215,12591,184445,52390,208714,74977,231383,97979,232136,25829,18841,110251,201708,82294,99579,197215,201657,39.05,34.24,34.73000000000001
145774,19,234904,74949,171467,246498,199155,34483,150661,7423,115915,37610,214119,180243,171824,204823,250285,4905,190846,12372,183809,37.27,34.98,35.15000000000001
112091,70174,27928,212880,211092,100245,147306,34142,84221,17282,80332,44397,36000,68836,130474,177182,84728,74847,8922,16652,142184,37.29,34.6,34.730000000000004
200222,193713,146073,7311,7201,31893,13272,254157,34109,216655,93624,114283,225390,67677,248832,249419,160432,4357,60580,138264,112434,36.8,34.56,35.16000000000001
32852,95003,52739,86605,93911,3262,42806,153202,162322,216772,42772,190534,257670,24981,70296,139018,158839,44877,165299,185973,37757,38.55,34.81,35.35000000000001
116972,200457,246031,113917,208345,112579,30986,87421,83119,116871,239859,59845,120847,156297,113810,44964,115716,12695,201195,175107,245444,37.51,34.46,35.06000000000002
42096,139618,124075,254191,128823,156241,423,27148,33260,213453,222955,109958,179699,13713,54409,256379,284,8616,238281,151254,61820,35.85,33.63,33.88000000000001
126351,184826,231155,92874,102948,121684,56523,52776,72625,215405,52731,79489,147438,135220,93582,200426,196891,205847,63323,96115,92214,38.71,36.08,36.09000000000001
212032,65074,213445,257535,173837,220255,238136,222778,16270,162045,129597,105082,91533,37500,37441,218019,62476,128480,100027,9894,24581,36.77,35.14,35.16000000000001
44448,104068,25878,197553,188138,73779,235977,241401,52249,208790,208938,197932,84950,125082,179019,123245,226261,139923,163342,23882,209812,37.84,35.59,35.50000000000002
52161,98680,180530,2642,27141,134150,158684,153793,162776,48428,213191,101998,5824,83163,177715,7090,159971,81809,134634,100358,131382,38.69,35.84,35.90000000000001
124807,143040,184378,181039,104622,117899,257526,206468,213785,151881,242191,245042,181615,146135,175682,16025,140697,38436,209369,109228,95105,38.22,35.71,35.820000000000014
251215,155597,5284,178116,201840,136893,54208,74494,75076,20380,7166,22877,202830,93288,160087,152147,226211,199127,246670,187291,108292,39.0,35.96,36.01000000000001
80423,253919,243581,3790,71984,243584,187712,61448,18883,9906,197497,23155,175621,252141,250848,78798,235183,92117,180269,210025,219743,35.85,34.9,35.38000000000001
244367,193623,158789,160164,147317,54721,126638,135447,24101,234915,31736,62674,89642,255502,205961,142595,111039,103130,254035,775,175939,37.27,34.22,35.170000000000016
102279,99085,46696,196818,171204,138499,235808,54311,238596,177572,160833,84255,101361,84991,28548,221018,180561,233120,145076,180441,187501,35.71,34.89,34.78000000000001
257896,98046,65277,232461,26230,55760,77032,80105,209033,70166,208974,163099,20430,235211,249164,43888,20099,165886,108275,200930,48611,34.0,32.35,32.41000000000001
58890,171933,16433,149401,148345,164225,217650,167754,230315,143109,190850,106697,109274,60493,111514,126677,138613,156296,237170,64053,79252,37.61,35.08,35.29000000000001
109648,73596,22131,158693,233153,253379,86691,49082,110576,7989,39104,30302,77504,147475,145493,158190,147685,48202,113725,49881,85473,38.31,35.18,36.14000000000002
155850,26820,169439,206242,180938,86545,191082,19977,16093,249640,127060,36099,218794,136140,250926,19081,83478,49639,222910,122680,169130,37.78,36.41,35.730000000000025
100697,242932,236427,60049,234211,182662,161293,220389,209143,124966,220177,26423,415,50732,176253,41063,29255,24334,88011,39834,96388,38.58,36.27,36.180000000000014
161410,199338,27499,150725,198722,115643,192994,84608,214005,201742,210688,47981,186934,234266,242242,143938,250845,152150,163866,227865,252994,36.04,33.96,33.99000000000001
228181,27085,95770,26969,213437,16897,51247,54111,84980,98156,45317,120238,233542,178389,258964,194755,200640,21962,64449,105708,246788,37.44,34.73,35.04000000000001
142466,122158,98351,1473,30814,256994,156522,252208,98149,34798,179234,860,129895,99894,252365,89810,247733,194622,18925,128630,199175,37.54,35.6,35.98000000000001
245789,189072,186738,77575,4150,30630,212217,125570,261897,92835,196853,193282,51228,240751,90082,100163,37124,76177,237432,130747,168423,37.29,34.96,35.22000000000001
182679,200835,206831,23227,150911,28807,77586,106981,88328,247220,222301,16579,136116,113348,13210,57761,110299,258463,62347,71056,174639,38.34,37.12,35.920000000000016
188750,19234,38229,71051,253616,25171,145056,125188,113363,258117,47162,141914,221207,101262,224260,244819,64232,24070,118611,93262,33820,37.47,34.66,35.27000000000002
212541,21921,1343,214428,200778,36912,94645,212500,4301,5582,65759,147411,120122,250811,100353,227580,135467,20554,13926,254676,57301,36.11,34.59,34.500000000000014
50813,255407,210626,116036,3197,123702,136107,22373,250638,73180,156852,250282,219985,180110,123300,133120,5897,13892,41945,102948,202079,37.26,36.37,35.70000000000002
204063,131116,113952,225484,155592,246366,236547,173281,169117,162056,166684,153914,9450,56517,6244,110528,201735,189598,108332,212985,229168,37.29,34.22,34.79000000000002
215914,216447,113337,239954,235448,99231,3907,261895,213818,198245,43666,233774,88714,38854,79423,204712,50001,110660,218682,254827,20112,36.44,33.45,34.06
260616,96861,56805,103174,110471,49976,71016,36504,123164,95266,75106,625,174720,166035,32331,201659,44361,198715,119974,20162,19374,38.0,35.28,35.570000000000014
180206,99922,9414,235248,107366,232083,39210,51519,169913,4844,195914,217131,129455,251861,83273,157001,120092,35739,122724,62011,20253,38.63,35.4,35.640000000000015
241219,95637,245777,162249,8152,3768,48444,212962,112464,22434,69913,34433,197624,171405,97764,87593,203210,56256,39840,77013,135874,38.13,35.0,35.29000000000001
234956,255583,233936,184026,146166,23609,74355,29093,27745,168691,104707,98301,79584,96651,237617,125221,143541,152489,116225,253192,228272,37.83,35.06,35.13000000000002
63154,252975,149073,36822,68960,4593,142961,3311,191744,100992,35022,62265,126131,174333,185010,14653,2134,3988,202147,55396,109799,38.3,35.48,35.87000000000002
60928,132163,187748,160040,61873,207852,80405,14695,210866,131215,62527,10037,181468,101053,231767,90637,203560,5609,146213,78051,115233,36.77,33.93,34.74000000000001
117970,26880,171672,32354,242428,237548,97111,149084,138953,72261,186955,152855,245706,155770,248946,102374,259005,99042,79107,221975,43684,38.03,35.03,35.34000000000001
154894,244289,178882,20285,168994,117630,14471,192992,55590,138606,162337,101907,25810,242355,134586,78436,214283,144631,97805,217492,107141,36.28,34.08,34.600000000000016
36177,119590,92003,16557,129573,1004,148352,148034,54359,148590,118997,11065,15682,194526,23048,30638,89680,232053,37693,98086,253631,37.88,35.53,35.70000000000002
89334,69023,213682,72284,126865,205440,37708,194290,32601,68709,65887,217362,6505,164029,66145,101872,43570,164838,206883,64413,184028,37.52,34.9,35.64000000000001
69046,155193,229774,229437,114987,239905,235217,219244,46381,155681,35992,148275,13619,236371,193915,93080,147120,32365,2528,119509,11349,35.58,34.33,34.16000000000002
181859,216020,160170,129597,176690,228410,170286,10424,6816,154364,107846,30789,108160,189037,139259,160254,116054,160444,151270,58070,140617,36.97,35.09,35.010000000000005
248780,182488,29104,185014,16787,188535,179319,155110,24328,11150,17520,187640,120663,79650,170098,137497,233850,141848,188970,219960,18181,37.42,35.27,35.65000000000001
250722,168589,178202,221152,71658,31594,106204,197787,80033,67804,118863,78287,78395,392,230376,198760,84618,135201,172385,236445,130557,36.06,34.53,34.84000000000001
122036,99837,40742,171964,56728,247306,69038,82477,248191,160357,53804,119961,23121,39376,92467,260526,20740,167745,111464,114754,162952,39.51,35.57,35.860000000000014
135833,170557,103464,45824,51557,36387,239890,128766,44511,180144,131640,117218,245195,150279,90190,239108,4470,38026,113732,70211,147636,38.08,35.09,35.820000000000014
