n0,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,n11,n12,n13,n14,n15,n16,n17,n18,n19,n20,monte_carlo,monte_carlo_max_hop,two_hop
5083,3822,6311,4331,1524,2602,1790,2722,6831,5668,1039,1080,3000,2078,5673,5413,6598,1325,679,145,4285,43.34,34.51,35.368875065714036
2626,6415,3828,615,4327,6801,5097,5934,287,2870,360,1243,4034,1523,5147,1034,5862,3121,5171,1318,6636,37.2,33.51,32.898043875827916
5851,4588,2888,6404,1030,2859,3007,349,6735,4493,2752,557,1672,4809,3958,4031,2707,4250,1319,6138,6250,30.31,27.27,27.374338657973134
1181,4791,5719,4873,6321,5089,3161,4056,1826,4544,5813,5534,3288,22,4867,4899,2626,2934,1246,937,5273,28.11,26.72,25.837086405724452
4206,7016,4597,1001,6080,5304,3513,5766,850,1756,323,5579,1476,1133,3191,1423,2425,988,4704,2643,49,29.44,27.49,27.37854936126393
5752,6971,5787,6868,4405,342,6519,4043,1086,2329,4693,6494,104,5446,927,3723,4975,1428,3396,2552,2207,27.46,25.43,25.19955796350283
3966,5258,3380,6774,5090,2575,2818,538,6729,4527,3901,1265,2920,6915,3296,3357,4400,1133,487,639,6582,41.74,35.16,35.17768315314668
6813,3592,3281,5338,1916,3275,4286,2654,4316,1506,6013,393,1148,1206,6692,4404,817,2370,270,4933,3033,47.3,40.47,39.42361286675295
544,4204,6785,1433,4414,3790,1662,3000,415,5222,4367,6346,6539,2037,1955,1793,4987,5259,4200,6725,2500,35.51,32.13,32.28449014735544
2903,2042,5750,1391,3088,534,2861,1434,4308,2865,791,5631,3272,1780,442,4929,3383,539,1805,6578,5560,35.55,32.8,31.807225946864875
2185,6459,6012,1116,2844,6360,5068,6153,1310,3087,3555,665,864,5209,5460,2084,4406,5291,3203,4078,5831,24.96,24.05,24.154537913508314
5534,5765,5777,6585,5117,1937,1240,4366,4668,6952,6810,3037,1318,37,2535,2189,152,4650,3862,3910,3108,27.08,25.6,25.22277325608226
898,5782,7084,5657,2054,5821,3627,1214,4296,1448,4677,3275,5787,6713,108,2113,1272,1871,1235,4722,2511,44.42,37.51,36.04540896107472
542,6619,6969,7073,6047,616,4586,6570,204,4055,2353,3947,4178,6026,3122,1324,3702,5165,2579,1748,4310,34.36,30.62,31.258819050757417
5868,3548,3874,2990,5520,3962,4980,5430,35,7017,6526,6068,1205,2119,6150,2445,5051,2377,4297,1257,5751,39.46,35.87,35.49361633064305
4929,6826,5609,2393,6628,2378,6066,4376,6065,794,1906,6445,5570,1654,1519,2538,3350,6409,4473,4789,2127,28.46,26.19,25.686118483872324
5832,1008,651,5506,1524,5014,3878,3297,510,1435,3212,7048,812,4816,7065,1928,550,2036,4333,3401,1295,25.65,24.14,24.04110667690722
