n0,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,n11,n12,n13,n14,n15,n16,n17,n18,n19,n20,monte_carlo,monte_carlo_max_hop,two_hop
5768,3846,56303,4890,21705,73890,32423,17781,54057,66693,44229,72333,17527,36646,2178,22116,5945,2234,63677,7920,60303,160.99,54.1,53.54693402865629
61274,68306,67533,54319,48634,67948,22385,38501,23979,9664,18293,71705,13312,53496,46124,58210,59623,36495,33498,59312,37098,45.67,30.14,30.343912041155818
69441,20356,75657,41275,18304,68419,4949,53985,63644,30212,60152,35833,4010,41484,75302,72056,15211,63909,16413,36680,35080,59.05,41.95,40.2890822125069
13429,57040,9941,48667,4410,67474,63832,58699,25570,40812,45324,23741,50240,51980,41444,6461,35505,28078,4965,41515,41601,164.39,63.96,62.726463412970446
51450,72768,36955,4659,17237,54704,32797,54178,10388,64907,30114,26213,10424,68976,15090,16202,703,36987,9093,56524,35077,78.47,51.3,45.71290052679408
63287,60524,35109,37932,71582,73340,6178,22892,30925,63777,22025,18902,19645,23319,61254,52115,1117,18640,51352,7153,23631,146.67,68.1,61.701448192942145
23088,40762,24851,17138,19234,6396,68687,19925,70086,28084,50120,14032,56790,51100,23826,3446,36800,13694,17211,15085,19038,195.53,78.15,79.29386874821796
38670,16633,50277,46192,10087,25162,973,48613,18678,62703,32236,8426,46448,71570,63579,13606,41061,61960,2797,45268,69583,46.37,32.6,32.05861165310871
57991,74562,53398,60826,70513,70533,40023,57971,19544,70049,59801,50321,26274,38742,23521,39418,22009,41536,34850,26523,17090,44.59,34.0,31.637360551801514
6955,7463,53646,23315,15016,75156,1824,20703,16057,52874,74571,49047,68843,36062,12127,60741,70828,57827,42710,19180,28643,89.19,48.88,49.369494909416886
42357,59799,66373,73883,48956,41697,46981,45090,44741,37590,39006,35357,23902,16145,65641,29006,44697,32587,37013,56978,34977,43.58,32.06,35.0911823215146
59362,17022,62634,43846,69655,23053,69268,68306,57875,6759,9080,54714,55768,72071,38169,7779,30982,50030,50334,27685,9806,140.78,61.12,58.70187269004871
48053,67370,28134,7254,71919,64759,15418,56504,51063,73452,47385,1556,39400,48767,66234,48636,52299,57573,48829,13660,64894,102.15,36.63,37.081093951463814
19162,42384,28824,4,48617,8428,27,18286,10688,27410,42027,57038,37090,25802,3865,3722,70620,41133,70039,58254,47708,300.07,85.53,87.1790310617385
27921,57854,44463,15824,66779,49576,29472,62305,18208,40195,37585,72447,24892,15378,22763,11119,56458,3676,46041,50175,980,47.75,35.31,33.751817433727936
64253,24072,61953,35936,18345,50957,26692,67071,56668,39048,57174,37608,12719,10950,8437,57892,42090,8651,1244,42516,62906,327.91,121.17,119.67043113432328
55325,12343,43460,54887,29623,42296,26467,51363,11594,6801,67899,3481,66704,68645,31380,75222,11178,23591,30439,61443,70654,60.31,34.51,34.61106239575884
51908,37305,45070,59765,69255,29699,26525,75114,39132,44922,17418,69675,47765,67903,46512,41268,68913,26683,58597,7848,56731,229.41,91.81,89.61340341073885
40906,25416,64687,28320,24080,13577,59874,15693,65699,52054,27780,41341,24440,4943,42857,65373,32361,50374,7470,31034,52601,31.87,28.53,28.870104533608323
48092,51012,29287,23282,37350,32860,45302,34518,6927,44591,14569,27214,28890,39817,57956,22665,74034,22058,32177,63304,27409,137.44,55.18,54.54044104047696
28235,47810,30451,23037,69558,51673,70717,55644,23231,39559,57978,49074,7338,10303,70297,59916,64246,2356,23129,35189,68120,46.05,29.64,31.348045554022523
54998,64867,29082,51007,65619,63611,45345,53235,63324,23425,15048,54942,44416,18906,42118,14110,45746,69216,19212,39050,62626,43.54,29.06,29.343822303847592
70689,19914,58543,49128,64577,5486,45522,26623,12262,72428,39681,37820,70971,42394,53760,38178,1418,55439,73224,45962,55412,45.9,33.22,31.409685917934677
62752,48501,74340,23787,32746,38712,24782,73729,50531,14366,42473,72606,21244,41900,63692,22614,70932,51694,60999,25718,53513,40.22,33.99,34.112077828893675
72458,75547,47935,14012,7183,63211,26416,21733,66204,21911,15617,13210,72352,70453,15373,50749,72988,67571,41361,52076,35939,49.8,32.6,32.538944739581964
8660,62848,36222,41188,30205,34190,15362,27754,14427,62486,48685,56891,19329,34376,48407,24390,34693,74887,66945,26150,29223,68.4,41.24,41.646702523446386
32369,33864,45565,44985,14022,12917,17748,10931,29539,59907,43775,15052,42830,18599,21663,5587,64341,35316,66689,17434,48808,81.51,46.28,41.496166121257446
57818,56117,66080,74153,75261,56054,56356,33745,38710,71322,35692,50866,20161,6106,4125,22276,56543,193,27701,17186,66178,690.1,386.08,370.41642232735484
27189,48825,33691,5703,72960,73881,46934,26564,15464,20768,28501,9672,63518,56065,37839,19586,15300,71309,44145,21123,33959,99.84,45.14,44.614694504726444
17928,11374,10474,18103,12499,930,10853,67968,51220,59740,72467,58025,34513,23082,259,9170,36901,54433,22391,894,4282,201.51,50.28,50.29404567335187
44116,67926,42967,47423,13318,5802,27709,50918,1522,70203,58340,42810,29436,57816,59300,31011,755,45259,28164,30133,20672,159.49,64.44,62.483373900721105
54508,51414,12568,51833,41383,75083,15029,71502,31950,38013,12658,3249,53224,3472,44433,29268,25750,59522,74576,66923,34781,143.27,61.5,62.266548702827
49977,27410,68368,55911,40425,8247,23298,59248,65549,69529,13071,37238,19399,57494,68084,16531,40434,68406,22043,29614,48004,67.19,37.15,38.303747737160904
68959,38699,16004,9584,65469,8934,62869,32458,54288,2666,1518,3017,62069,617,7628,66611,62921,1754,6282,45146,38841,257.11,72.73,78.86748461831782
39941,61949,64411,39380,39978,17398,40502,73820,11608,53185,5744,14899,25107,31125,10940,20779,51312,69584,66644,18205,21562,138.25,77.69,77.74366668934302
10837,39444,67167,66976,811,64998,8952,47487,65507,11246,55274,43615,73470,51236,56878,61003,45006,3785,42322,40058,63070,165.2,48.52,50.16226720902291
33832,62016,33649,26945,46872,12771,34307,62769,55151,62496,26576,44161,7666,31399,6369,52701,31651,50519,23801,41838,12852,46.43,28.07,28.60665714772665
23414,65720,59269,33446,56539,55237,74035,75622,44586,49431,56501,5242,47780,51681,47662,51304,35714,68937,28770,18095,29915,46.07,32.68,32.393066645364115
25779,4061,54171,13600,52569,62688,62662,49608,65909,65939,73208,56723,26225,62170,51775,7639,73380,21167,2875,25478,74239,47.66,27.46,27.719491709852615
12764,18072,51920,67205,15189,15995,13656,28106,38406,71997,16862,55329,57029,19030,20663,28252,55333,65245,41375,58053,67365,75.52,42.5,43.32228063523491
3801,33289,72073,2397,44956,41538,72402,50526,28080,15898,36949,26051,11238,27103,51052,31964,29043,43765,30061,12048,43661,43.13,31.08,32.53961385999324
73206,39746,28288,71080,27185,73417,52211,217,66509,39072,31463,19045,36416,9271,32813,45076,26699,38107,20293,45156,28345,53.12,34.67,34.683097294460204
26211,73116,15270,59541,55972,32909,7369,69901,51786,34800,75802,37767,68934,26280,59120,26748,40782,45790,11619,13985,55289,32.85,28.24,30.107540960079938
52249,45226,31184,32895,16276,75428,16019,3233,22705,41962,45056,22228,29302,42977,6230,14917,41503,71200,8926,53334,43806,174.26,75.78,76.29575560588849
72877,38114,2625,63767,57981,57373,22072,63264,109,15772,22313,48422,62821,36447,50126,67587,25929,60398,49195,62022,47394,149.43,54.72,56.84287472257956
47968,1416,71412,43244,62804,73971,64983,70181,59191,1351,61927,9714,39966,24397,30630,69665,15029,22730,22945,34146,41141,141.99,50.36,54.29621758599213
10254,47541,70867,579,28997,43671,1929,6967,49681,21636,14013,65797,59179,45680,63535,1123,60312,56911,71891,10574,14284,115.72,51.08,49.52837326986993
11935,11241,26419,13671,36773,10909,43617,3751,27629,6475,57706,4935,16157,66927,28091,42763,58336,39812,42164,1870,25142,270.9,94.69,92.8897875942185
70308,1991,28437,57020,16820,45696,58345,68085,68415,53768,61826,17894,39712,36886,10226,30712,21621,71408,43742,57413,51095,76.12,43.15,48.254441545696146
31642,68217,70198,41692,38244,44080,45194,22506,38791,48860,9654,24144,50670,39747,59712,53038,66877,56443,28382,13152,46012,38.53,27.99,28.69455889125259
991,47780,57761,7170,60055,69437,33000,64908,70116,68554,64388,25149,39100,11436,9541,63569,58055,51871,21547,26529,34399,41.56,27.65,27.564755030037123
17426,73590,75569,34329,67,23314,26166,31168,59639,74126,15556,37964,48199,25164,67748,13249,190,42622,57606,39535,64071,241.52,55.22,57.45533489427921
5839,41792,38451,23407,60257,74008,65068,40725,68008,62400,44980,31537,8439,26439,72467,4619,47642,70332,9717,45537,902,116.57,54.32,55.86297982537655
