n0,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,n11,n12,n13,n14,n15,n16,n17,n18,n19,n20,monte_carlo,monte_carlo_max_hop,two_hop
222840,87682,168032,102525,251571,55577,181574,27630,6466,162052,172794,123305,203741,11319,189665,185022,130534,76219,93738,251553,119809,96.81,63.14,63.26067030937888
37084,209380,98281,70501,126930,137967,226962,125189,188624,250268,190818,210855,109829,244332,129006,219153,178316,77794,103460,60719,40999,77.22,57.01,58.788960255470556
128133,156383,68001,143802,112106,182352,178032,183292,240800,22101,153590,190788,214395,150929,25152,18654,93338,46172,261553,142937,38404,76.75,57.6,57.66094756638602
211367,109253,235458,17521,209340,22583,238909,234750,178613,259165,212286,169890,9849,33689,255305,77694,102391,60738,185703,175828,232038,92.47,59.66,60.30156342312269
178546,86354,115040,45227,137362,75232,29378,40899,141791,258653,249020,253980,198122,111073,25206,86204,135397,65169,187528,134785,67439,108.32,66.51,67.87432888434805
44450,234591,41290,120832,248351,184347,61458,105949,229236,260868,93992,205210,200366,150323,191083,37949,122331,115653,188447,7703,212266,83.92,57.19,57.71744087600008
156018,100467,231163,193135,47297,102984,133738,14043,126473,71814,106145,66511,186242,191692,245542,108041,184914,169850,123862,94399,252176,79.09,58.43,58.661896041366035
143544,86698,186976,195457,239067,172617,21342,199651,214874,223365,190261,58982,139684,162856,49250,105571,213985,174842,100284,256176,230932,82.4,56.63,58.26541400213487
166417,239853,3042,82033,121778,137251,186535,237689,231531,122239,170415,46496,213927,24754,4492,105623,247261,56761,191224,149230,158975,69.61,49.78,51.4342047262817
101131,237325,56491,231913,254958,26334,102232,213810,146203,201064,210132,52307,71934,195099,241536,153676,152101,50199,128399,210813,160412,81.23,55.81,57.78591953001896
36142,2224,160516,177916,113874,126368,66503,134595,148398,45499,122444,186833,53738,254905,253435,199271,19090,91812,796,237417,127250,85.24,58.21,60.52065798725629
139766,219464,175397,172596,17155,197832,155074,127139,242466,176895,241762,87789,120404,69978,230037,131832,120670,7216,258758,20921,160821,89.0,60.28,60.85883219934466
197646,91130,45534,199130,196675,246026,205619,261548,106034,66923,176945,163874,206418,218480,226498,188629,35355,14176,42616,130936,100050,102.93,63.11,64.79457414958972
260124,121806,177124,77284,40854,2726,74096,146124,122524,253470,477,96065,8917,141033,222831,100225,147929,116077,53586,228194,177318,66.38,50.42,51.164844493572495
80853,130620,170148,34965,126821,180781,141182,186412,239783,79353,20110,67628,216103,82071,79736,87479,169425,248617,208624,81834,171287,78.96,53.18,55.963045261889974
168498,103013,135812,220385,241302,24365,133289,166019,55210,102531,156288,139058,222338,223069,39200,209155,132296,164846,23366,80761,10740,83.21,60.31,61.49901433171198
61056,248927,119940,147142,60846,137004,72741,16061,251069,29337,29351,177046,214595,206409,99408,224551,95578,56024,83464,93344,20286,90.46,61.63,61.89615526189503
87743,119899,95079,43646,130438,115869,227909,76542,120864,234506,35090,241629,188346,115866,259713,167672,56597,243700,71574,85518,41676,76.8,51.15,52.96028966877228
26097,232709,62348,122916,49688,197218,177857,221830,97986,48584,93348,36764,208430,35489,61124,70421,211952,144336,165912,99092,104925,68.34,51.05,50.66048217713908
211941,215880,196455,89719,73595,230314,188761,242725,156001,131755,152268,180874,191919,248717,84013,194657,104706,196871,187123,227884,184682,103.57,65.21,66.48082432096336
245254,165712,197534,254155,256657,187790,76442,139444,163181,166983,175808,19049,96320,80893,103593,126877,45816,67612,251058,236279,92799,86.93,57.09,59.23322827598462
115535,124946,22989,234242,242093,48876,82543,251833,99356,33306,253752,7347,27333,91954,43800,94155,20194,240554,230268,231524,191976,88.42,57.74,59.0942889507246
199638,170853,114406,2198,142261,83988,62067,216287,218504,155882,102212,141858,74620,122918,167197,236113,39473,94325,82929,52986,242791,72.57,54.94,55.306492520893414
130666,24915,254467,37276,205489,53567,86856,65792,37058,110204,94479,65582,23367,89834,49156,64613,185424,62937,190850,160066,12282,81.66,56.09,57.313294117176845
88200,246440,97724,169862,201278,160288,16171,226045,37759,46523,223038,16531,112663,116287,204158,71280,34811,84142,137098,151202,221609,73.71,54.04,55.310779006471975
30517,88615,169921,201373,186277,160006,250972,103435,59704,261449,14192,102839,200953,124202,128408,162394,228424,83057,142771,219582,162930,83.5,57.71,59.768144842234875
156640,23736,154140,133805,141187,174241,258194,129947,259242,105197,220408,181285,119164,44407,107948,101186,137564,118658,12099,230385,28378,86.67,57.39,58.85792280598067
118313,260900,155016,33609,31051,245729,241515,178186,131073,239885,45899,20273,102922,80166,119981,209171,185422,2318,66308,27776,175294,80.05,58.49,59.92736636357212
91918,57826,45387,6537,38498,112015,175574,257777,24097,88083,254674,214885,170226,122009,13046,224978,235594,124478,63314,16939,126212,78.25,52.9,54.55656469402759
36568,146477,7962,36341,182387,131637,142122,15809,12673,52325,143171,240798,1632,215495,213448,137071,88496,178741,138536,229507,62517,66.38,49.22,48.746340564146
36691,97392,129001,395,34541,141592,30545,64670,28373,122255,55518,209176,13934,161490,56417,164200,99387,88274,163233,169766,225078,90.86,59.17,60.680722956507424
103242,237026,245096,188110,137493,132929,204720,240382,177058,42728,133948,27641,218448,214383,39685,164398,250917,55132,45474,98906,52924,86.66,56.74,57.56588864328265
77960,89296,112948,37676,112126,34184,104374,82231,209122,78458,212731,26034,147446,26203,123936,71400,74569,138250,200633,128167,258706,85.15,60.36,61.975417296616136
73363,60057,110276,184310,36074,183253,143401,172550,27258,8025,157799,144631,197070,52956,55663,50946,102622,151986,10250,169106,36201,87.05,61.66,63.615590589837375
163953,6163,194562,68815,184193,189220,124557,141473,12528,193073,202433,225772,215765,58859,219014,37871,156787,81929,10005,180626,51349,70.99,52.99,53.53759836381322
261394,28401,36809,166681,181893,142680,240378,48883,199984,250563,24191,256370,180030,235739,227585,121603,165040,76492,252418,54752,41301,85.85,59.88,61.99229432019377
216037,85019,183746,214959,72703,222769,236573,135892,149142,17702,108183,235417,108909,175051,188864,8834,119369,77966,172819,225990,31990,89.18,59.88,60.40898725045907
166842,184107,192483,71366,247537,238677,4128,56202,109730,87351,68544,141036,190812,102865,155591,137745,196008,242170,233782,52732,112648,69.09,51.73,52.78493066102511
202422,33751,181743,44777,206107,229236,117354,228443,119148,254408,90662,100364,124057,160611,66736,161259,50029,152257,124808,116638,50365,80.12,57.84,58.7204206650423
197997,123036,222830,150289,88540,81123,18550,44675,96853,158616,164176,225490,123559,58262,201468,161399,171450,172670,151229,231956,33577,85.88,59.57,61.221401423153495
178822,244867,80693,227844,54344,140323,219378,215813,78426,25718,3309,206819,228183,7614,51880,259854,82072,15352,83607,139817,67082,83.78,55.52,57.4354672536318
207720,189829,174207,89873,215650,115492,18873,109930,123375,218494,186563,4785,74088,151990,150531,34564,55636,39460,42540,159087,202161,87.24,59.0,60.20878809496817
98487,189030,17000,165980,154190,117232,239696,73185,169111,21564,129899,125514,209921,206691,240091,62278,39654,148087,78463,222562,252913,72.69,54.63,55.24557135339709
224459,242735,59542,53192,162081,184455,241908,229194,87793,155011,161420,184084,102734,137359,106629,61520,168844,55852,147105,16225,68544,93.74,60.47,62.756307594473085
174494,65383,36269,247259,162909,191934,102560,216134,114325,31299,254396,119481,102710,103550,124456,251933,99595,74665,56390,63074,58740,86.7,58.02,59.16195984697154
14407,139618,137594,214281,232292,23724,158048,247893,142483,176821,939,14109,101513,185350,112880,105258,60664,134920,71506,26470,95539,72.57,54.75,55.63807796115119
133770,94691,136295,246950,205115,129175,152274,18426,184764,120637,192554,184170,57969,73311,6491,7699,125445,10944,33902,170105,37167,78.15,51.66,53.16146041332291
54130,84326,63239,140953,12735,161413,37973,169440,77414,247109,199760,26760,168161,146264,141786,22701,177817,175641,35753,114659,185403,78.37,57.19,58.51564844031198
36743,8884,81404,134078,173152,70335,124051,12330,247569,145829,93107,200215,89146,179917,241849,25512,158852,94256,28060,159666,205574,74.26,54.94,55.52068530044201
91254,95266,208408,248376,246553,166689,72231,211000,125349,234868,74190,133518,157341,253559,39270,6705,11616,89231,113785,219619,165996,75.57,52.74,54.78854223603267
2154,91601,176282,255581,261930,140117,187521,13289,226009,173608,20113,180984,141641,132807,159807,201875,114175,112358,109946,62880,207246,81.1,56.2,56.558198229452415
47675,42623,160881,11792,4167,155470,199201,253354,188604,216827,92553,176465,47554,77270,5211,237070,227942,10541,253853,64652,148352,79.69,55.61,58.00157227271527
206588,244767,234539,57563,105602,16595,238335,94413,29061,243625,156486,239253,17720,63606,61172,144220,49786,26986,1646,181446,106249,61.53,46.12,47.01521524668556
20969,131124,223578,73667,152568,170824,57999,13743,137775,135643,261171,138344,241427,105681,111955,239812,205209,33195,40577,111906,33979,84.27,55.51,57.73087518232592
120535,192730,97728,13840,255247,251172,149908,47894,135372,214446,115339,247993,114679,157088,249298,215305,209494,227670,169755,116898,42570,93.81,61.12,63.64779850404737
129918,155849,259727,33511,223532,92000,38176,6037,65880,184857,49063,256234,39569,167205,108052,149363,165204,65643,257124,115967,123216,77.56,53.53,55.82084632628586
121746,49317,110884,114128,70625,203115,57505,92592,196784,165796,249680,8234,215288,103458,162933,219085,7315,111811,79232,244125,220199,88.1,54.23,55.10619617287701
6320,254991,238558,143615,125114,149138,68599,179929,70926,64783,122247,186679,119807,95693,136827,222051,162177,121038,237872,173905,64551,82.23,57.08,58.44088284940546
145776,222191,140166,41818,120814,75523,249614,245340,197866,94802,110053,28766,132481,179450,235365,64405,195826,254329,171198,173045,251354,72.92,50.62,50.94761678217687
101406,30715,113417,156761,120969,163637,136651,119175,23633,252496,194485,253617,218372,102383,118632,161557,246804,200729,186477,182481,193756,74.93,52.5,53.81668594609793
95091,239409,209247,146019,91435,43403,38510,61191,174212,234969,170194,45586,107086,118266,130769,185676,258979,189278,211829,45256,106692,82.05,56.7,57.34150338032675
69199,238999,81944,149511,240242,106147,78431,169566,187271,205410,254196,234955,69346,175716,82192,174957,3019,105075,155272,10557,54017,72.32,54.4,54.731315170997405
119204,26566,29965,2801,247011,219432,95014,84545,158600,83053,192193,106435,46827,195992,218500,242436,85367,205227,21089,138118,157226,78.87,55.31,56.81271532973532
125883,105471,162534,240939,61697,116569,232017,24759,158139,4833,90326,7963,79428,129359,36699,187213,185378,13435,2466,86460,106377,73.93,53.54,54.289919110484576
125411,170752,235295,160800,254433,1304,229402,126397,167478,237646,150757,53364,58445,194219,160502,85875,43499,87550,79481,204726,217630,91.57,59.68,62.083924016011835
102584,148930,156776,190369,127341,121996,199930,73239,22514,132040,55985,150255,96200,63371,94813,221623,97458,257202,210061,47502,234546,79.36,56.42,57.055062459612806
63481,141327,212694,170086,189226,163733,58972,54924,153607,122796,62428,104315,226185,69674,153994,53354,133908,226271,42370,408,106362,83.59,57.38,59.295053218049254
201096,123980,193917,94839,170231,47154,177443,51948,190481,183558,159163,242470,47762,221237,127005,161271,1738,207356,192481,35021,240562,79.63,56.27,56.67236954282268
55044,260380,184479,56967,379,162835,21999,119662,204161,167396,51624,194291,48466,71559,103663,161701,219368,5702,2726,94262,230025,84.23,56.03,57.54560148549604
30364,79914,9351,149691,95694,123889,99730,31903,19956,251219,121310,46097,37459,211010,230637,230413,201936,118993,238648,251706,167968,91.74,60.94,61.74231006151336
16483,69973,38741,228082,126812,140967,19585,239033,211760,235048,138039,185458,209421,76639,75099,240065,7134,143382,233393,146876,54630,96.27,61.97,62.95296510026248
20393,109313,238878,32940,48846,153839,80782,121617,242506,51922,224716,10259,182538,88522,120394,205396,16369,40360,257696,59868,223730,83.56,58.7,60.31297178389319
162170,91995,166480,80393,210860,183318,169094,28338,222773,49915,40732,213394,241706,58286,7554,84721,31189,71495,27162,97782,203168,86.97,56.52,58.62565096765938
18782,132283,212383,241542,223294,255554,251022,249624,188115,160989,35567,92103,34406,250907,111071,192042,194803,51381,81326,145001,199481,77.96,52.47,53.69516764288436
5332,197213,4579,89250,167459,39220,188581,19298,225731,142666,197453,12543,35885,254768,193458,129300,257216,109364,177425,93856,125993,81.92,56.23,56.7260543780568
173716,77313,77873,16699,233444,163935,39455,252129,193743,30112,1810,215183,23591,235335,37415,92340,233334,221735,186721,40833,248648,82.58,58.63,58.398449640750215
78815,203447,148489,177833,230556,241695,140444,33835,23411,260076,243766,59951,149840,190333,204188,195446,60237,211038,87764,259241,23647,93.23,60.94,60.986190278143226
229390,48956,174933,114571,55054,107754,170256,172170,9817,218518,254497,87599,112511,242615,130399,171219,146866,90397,242296,48437,138157,87.57,59.23,60.741265877203574
