n0,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,n11,n12,n13,n14,n15,n16,n17,n18,n19,n20,monte_carlo,monte_carlo_max_hop,two_hop
58871,19474,50605,62683,18075,13924,45713,30319,59176,16960,25187,28987,14257,14497,6911,15740,9782,10820,48814,13581,3074,64.01,31.55,33.57230671760802
61277,68421,26303,48429,10634,30953,717,33602,67872,25868,2029,57574,33195,2914,13533,68084,54677,7576,32930,62334,41300,162.45,63.51,66.62636346770118
28927,7682,36068,17331,39341,5097,24469,46326,52850,950,39679,12375,3862,41638,57582,32398,54601,42172,64448,73844,45474,108.03,49.19,47.84927791637077
52309,56371,27385,10296,36226,39437,60522,61159,74506,59756,57662,50465,24423,43185,52712,7717,42601,12035,22356,41617,71287,35.78,28.66,28.99832296486256
3521,24715,27668,47789,18047,11261,44282,58599,50444,27686,71033,43957,9943,2506,72412,55289,61682,29799,42426,67389,65843,117.87,53.51,54.485882073189245
12988,60717,419,37310,69927,26885,9361,29326,1415,41241,5507,11991,19544,43064,21403,12589,66796,52923,51833,51041,66349,117.23,42.73,44.35922483886061
17674,66679,46846,47054,35379,26474,42001,50468,74358,23911,23349,74812,22484,1238,40110,2637,36505,62755,68490,55984,12286,52.49,32.52,32.72542620453146
35757,37349,18836,67755,59176,62758,30416,23473,43391,19224,45567,6664,71488,36514,45131,3437,75833,24432,70485,12657,59435,47.99,38.32,37.13608111668467
17635,44660,27628,71189,17611,55414,28387,67549,26583,74528,55456,1312,72732,6470,46510,65038,48768,7982,48809,52238,60765,142.02,47.33,48.93548220190504
57328,24999,72873,12943,21765,11126,46482,34104,32390,61547,68881,24423,69620,1578,70755,43970,29223,22715,3683,7404,26260,122.13,49.68,51.65549603523811
44407,37161,17008,43286,39013,51851,4726,10011,53190,32162,59510,60856,5494,41205,22685,18851,75293,26170,68577,49994,65768,33.93,29.55,29.051725508383324
19934,49708,4333,52010,18370,37426,54540,63152,23708,12394,67154,65315,68210,34209,33254,48996,45463,70372,1827,25909,7687,121.82,45.34,46.153798531525084
69286,60745,40827,13534,27029,1977,25955,60903,16168,33386,40688,38714,29556,1516,23354,54348,35632,48511,45642,42352,73342,144.13,60.88,61.96928599048069
21033,72467,3837,17446,27510,11674,6146,27610,2538,33863,57498,46931,46268,73087,9893,12308,53504,55868,23117,7749,31756,210.01,58.15,57.59095298953038
75028,20361,66614,75108,55289,47722,25201,45715,67554,67588,53573,4472,21128,71518,41024,36276,59942,38083,37703,57170,69816,66.69,36.89,37.023696815859324
55551,13611,7465,47043,29200,54108,34028,47829,59251,49076,8532,53454,66643,23975,8374,15490,42274,55458,64815,2506,40503,97.9,49.48,48.30322161792039
57079,10328,51132,33920,25578,61732,22138,3888,31731,38283,1037,67993,15576,75652,762,26335,57747,13378,49890,66348,35923,125.14,62.72,62.29118259810449
24414,9689,69052,68736,40372,18875,55195,23819,25965,39995,61968,37251,62219,66297,41157,66364,60739,7660,69672,62504,11640,65.22,38.12,41.372155199509194
10686,53436,44195,9725,62660,21317,69851,19631,64060,54129,70215,65142,15267,75710,66767,1613,37338,57404,10459,74689,34688,144.45,49.85,50.07888000236748
72980,22271,36111,887,43217,66976,57939,67937,48824,42477,23034,21222,41568,41756,43376,62532,10745,42676,37162,12309,73742,49.73,34.38,34.46060985776808
33519,39369,7856,51581,62085,9111,40051,54132,30496,59187,38563,49339,59251,66921,5508,27419,21538,15579,75207,9025,10457,67.8,34.71,35.24408153076947
12260,37638,1164,63158,38103,7008,58572,22398,20837,11411,34892,12629,15807,20813,32869,48782,34082,29221,26234,25683,64621,193.95,73.62,74.48659066636343
73836,70436,25419,53479,35307,61140,32165,52868,11557,33413,34965,19851,24107,2797,50019,17565,59677,65530,16051,13844,50866,46.96,28.28,28.14139020247438
51697,71569,43547,17652,28933,44035,30965,46937,71624,11008,14130,11135,72,47604,73946,60825,48180,28905,58697,71310,860,107.13,36.55,36.92248705272793
59369,33633,44572,20642,48251,8233,38442,27074,34998,21062,53066,16044,3458,31000,74154,19882,2275,23722,9429,52756,16835,61.05,38.96,40.542376003551034
54917,36805,62774,9718,54487,19501,36852,14094,66316,19750,18643,62504,69583,34107,977,48201,12820,74360,75819,36980,15448,44.61,34.71,37.015178612080796
186,30120,62966,73325,21634,68464,46283,36278,26074,21509,44242,2383,30820,10825,25094,1138,52404,808,63006,2716,6839,240.46,75.87,73.17318769946891
24921,39303,39819,71327,9444,57149,72149,27520,67201,26844,12160,12321,10662,28281,41819,4880,60231,24228,75123,35958,46983,121.3,56.4,55.53440928935989
12900,72005,35016,33725,18823,7644,5350,47803,10293,18941,43067,2218,34521,74341,31138,23233,3371,6949,55967,644,45728,83.92,42.84,39.64525993967961
9514,17187,25356,18665,74014,60139,69851,60590,41657,58657,64794,29406,25768,61627,35576,58006,8051,61760,75244,27237,18566,65.73,37.4,35.86882380640782
58714,20867,61707,14823,55719,49009,24512,43904,60930,12455,4472,17726,8577,48141,9185,33767,67282,33822,15618,65622,36156,74.64,40.09,39.748842158439004
57784,54109,27916,52064,28544,38357,51823,67371,41229,46204,19969,26068,9149,5851,6282,43545,8815,59450,54352,47477,2432,88.92,39.69,41.86732672399816
43825,23914,57989,33417,7263,6292,34646,59884,30719,3458,35189,52081,6697,27254,56214,13738,42528,7309,53179,14548,55112,104.69,45.73,45.166702523278644
10385,67706,38517,45150,32459,2501,62113,20647,54099,23640,6481,47796,56179,52045,46787,38408,72693,72455,3582,54541,44716,131.42,40.74,43.256209274715836
63467,2055,41176,24646,30818,15941,50018,46364,51006,8254,45589,55254,63285,25411,48301,50468,32148,74210,48076,15011,37946,41.54,29.14,29.98549560916769
8829,55635,40505,40521,60763,74626,24594,50820,26942,66310,42423,56390,48527,71479,44746,23826,7797,9958,7604,58519,44349,47.28,38.79,40.88858913382166
26148,13283,28999,75847,18096,45184,30863,75149,45124,7656,21992,38677,16021,65538,16803,1654,2637,27466,65626,30350,51471,270.83,59.57,61.502607854539725
29055,8036,40306,13124,50349,6925,35457,31522,65855,58628,29656,23896,47617,48508,36766,6159,253,42287,39991,10574,381,87.71,37.99,37.21734061749774
14762,13178,22112,40775,28746,67064,4025,61032,47427,59811,13624,50231,32334,19450,67399,73733,41472,1804,71102,9650,6680,98.62,33.04,32.47306423597482
70074,65621,671,6367,14005,44657,10700,43397,6105,15325,6808,21234,71884,7339,51576,28517,34770,70866,268,31381,7131,156.81,49.94,49.26378615806394
22403,31069,25064,59243,11274,72386,3448,26967,68757,65181,42560,57160,10795,3176,37133,11980,3417,1904,11734,32936,41380,92.31,40.21,37.13240047421591
73266,50643,32248,50254,9330,2311,15360,49340,20864,15907,12845,20988,8574,31918,26147,6345,43051,9772,25309,61811,1055,103.8,50.43,48.34881500669975
28114,67822,45814,39712,43598,64867,54804,47285,11896,45490,13941,43453,47161,24227,39403,17115,60083,20285,64926,59583,67244,74.32,36.86,38.50310773100595
45156,28238,19872,10175,34385,64088,2695,20631,70469,12849,49216,3925,56149,9822,31654,28298,67497,13327,12067,28069,60025,95.0,59.98,59.595528581471086
54247,4605,1956,74274,38553,41641,19345,11673,5992,8287,64847,64922,57143,70777,48589,62023,69694,46626,39690,72842,17401,61.37,34.73,34.41912286074007
69080,65451,60927,25973,19136,68903,53843,4998,8694,20623,19996,3286,60489,29548,19369,19433,35574,69870,69423,732,67161,76.35,50.71,52.08360399668138
55908,22856,19824,55849,30914,54088,75337,74805,26615,70423,6533,1030,65643,13544,24786,43831,74057,59321,4494,4310,32257,79.14,31.37,31.77439143938791
20197,13522,39005,9670,52691,40658,1056,9624,47227,11958,49775,24592,32012,49312,24849,42239,16308,64200,58817,45414,56804,72.9,34.63,34.521132844665125
44558,65788,71970,46292,53162,71707,68483,29255,43160,35567,19086,55152,75169,22913,59668,36061,12294,4522,51873,22375,75271,71.67,36.66,37.625126237217906
75565,44158,46354,2152,35892,75051,12176,19701,60143,68474,808,57341,28460,5788,57156,32001,66351,59959,60951,30706,17299,90.23,37.96,38.47131120754566
32318,59251,46518,60425,29273,9286,22288,44212,55580,53226,65484,52508,66212,53108,51722,58825,11608,73172,37875,67223,57701,105.75,65.34,67.27679124306202
24032,5031,8722,64785,21678,25528,57264,66178,70809,71564,47636,3332,43196,24578,15493,51474,30877,39860,13625,44158,5901,127.76,47.29,49.815240835558896
29788,13566,58951,70761,60513,52280,56558,74930,26740,45775,36248,1372,69996,58800,8205,14836,35188,60591,23819,48906,33582,58.27,30.34,30.2836272844972
27259,28968,55078,13948,73674,68986,67276,25689,33109,57057,5266,41791,6564,63897,72014,44133,43493,8397,12240,55676,19037,70.02,48.45,43.41679329189524
4665,53571,39780,15028,42072,74542,54949,4056,25164,31311,53053,54988,8483,52284,66707,51114,34168,70221,8704,31764,51586,61.66,32.38,33.056047756203164
74881,31538,48200,65674,39667,56054,13341,11584,24768,38017,56880,65974,50963,51595,7084,20985,31487,13614,39497,51199,61294,62.3,40.86,40.95242461205601
58330,61862,74774,4262,5514,50075,21302,19881,36917,75331,67125,67591,11587,4388,57094,3965,54024,61963,30067,15171,6411,281.68,82.9,87.77741957969113
35650,40830,31408,4722,74290,75751,17051,71358,1083,40087,5877,49234,55604,29086,24317,51785,34679,7811,37145,6299,15561,152.89,55.09,54.54606464727878
72363,73004,20185,39816,32767,6672,59107,36696,31116,23407,15668,48982,57710,64732,70791,67257,52183,6032,15606,17201,63115,89.95,49.77,50.24694915156207
46435,42191,26353,11524,47167,62535,61306,13029,31010,12913,10184,54304,69882,50651,33504,22675,75452,58212,15817,32616,16633,67.17,34.85,33.94300747843787
61746,7243,72639,11553,43712,58555,36168,62715,72059,52681,67723,24275,52799,32246,36179,22816,32261,61847,40606,1831,28101,79.35,34.76,38.86227371664116
12880,48973,30828,48411,75264,63816,2182,23088,75839,18533,60683,44623,50683,20754,62273,39982,34821,68504,10230,61631,55066,56.47,35.75,37.74315135864455
58383,49172,50192,45431,29196,7655,52065,56817,47390,61517,10697,1657,71634,59450,35358,22269,20169,35328,1456,16142,6262,274.05,127.18,127.98402709035138
51152,11607,32469,23236,25674,43145,43417,25758,67300,75145,13183,31237,15314,49397,11676,42364,20862,52647,70550,23055,69532,91.06,43.61,43.8599995842071
13384,29179,30964,46149,35483,42160,6970,36682,65229,73657,38154,75183,18098,71267,66993,46225,53319,2310,19805,57609,45123,129.51,31.84,31.824648350741732
71061,70916,74295,21389,26034,18552,34921,4647,68198,72191,41411,20123,19774,28908,4802,44733,10875,72877,4492,10111,30460,92.89,38.49,38.467015590244394
27838,13364,1450,33464,29989,51699,48270,15344,13792,40249,68019,1992,47637,61947,47760,14440,11673,41168,45396,48870,62707,61.47,39.16,40.006855583229274
30193,12007,63587,14529,35107,3848,35814,49295,62281,11091,28941,47835,44722,57231,17920,28163,64940,43516,11076,40450,2027,302.23,134.33,133.31474808087472
64573,69743,47823,74709,23180,47568,73573,41113,36029,8685,53188,67470,44928,581,61958,65942,4730,68570,12422,24976,30057,88.05,38.76,38.523463733514966
9234,20723,40530,70561,66725,8602,24564,68565,72361,37312,67375,40480,59497,73303,24612,21464,56878,46535,24908,62848,61048,48.77,35.34,35.916647409740634
21213,70060,31131,32527,66360,4111,24585,20778,63804,75211,57403,50370,35304,44501,19247,30326,36468,3395,14110,10552,62808,105.42,46.0,44.904628731530934
33005,71380,17792,12585,7707,2159,68842,47749,55853,70970,34765,17505,26432,71778,63064,58134,44423,36741,47969,32193,68140,47.95,34.13,34.08160538956645
52189,4513,50510,52042,44268,44179,47604,27843,46955,64193,38308,25047,39203,3696,26666,59480,22248,29351,74125,59848,54959,110.54,45.61,46.10383747781302
4477,40191,55010,9121,2204,67029,29037,22663,46417,74844,15015,48703,39604,46896,63070,72775,239,61182,7500,51754,57726,56.74,36.62,35.618984092883345
59607,61043,28164,49981,69195,63998,54843,41653,35491,10733,41797,73875,22989,53093,62558,62988,73052,3899,1364,17285,29724,56.5,29.28,29.918382779817517
40349,30374,40704,21638,54102,55253,60510,36027,20499,19174,21900,72187,40599,16855,24718,56826,1609,5256,69495,37614,30036,117.23,41.98,42.47898356802322
64050,60296,21743,54263,68840,20820,57359,12612,49507,20820,42848,59076,27337,42373,61415,62019,2790,46190,44995,15296,39594,64.48,32.37,32.548301640930205
23237,32296,36590,9511,51149,17331,73929,69170,29100,30363,4495,48956,38753,41092,13820,11842,73735,55124,49816,49791,49200,58.31,35.82,31.44652760946065
37208,60830,28733,5552,41680,16462,69796,16554,73382,18986,46976,52642,16595,30395,65340,45940,60972,75035,65458,71964,45081,69.17,34.38,34.22252060751601
67487,24296,41847,46071,46658,48290,75791,2819,24611,66074,63917,59264,1542,55036,61182,42285,9873,7481,24852,4725,34202,147.6,58.53,58.37526932955175
7648,21837,58566,9614,55832,41169,66609,70492,69573,6395,75619,54441,63411,1500,67751,66227,23335,66811,16519,44935,3957,121.14,46.02,45.406497876644224
51192,33262,64211,58643,55205,73194,7013,22426,7006,30746,62033,44384,27762,28536,68237,37193,26365,11372,8960,65663,45492,52.86,35.67,35.20417563018546
35322,66892,54741,28807,64822,25055,17299,44642,75676,46514,36756,17768,23730,41503,46798,6481,60562,58690,53233,5228,4803,118.22,40.27,41.9701882570169
14630,71831,41234,40360,60759,51570,7233,34198,18506,73816,47397,73279,43731,39877,53683,52862,62916,60105,33819,48290,65651,88.08,33.75,32.344878529869696
32594,63189,46082,7834,60468,29720,7435,17322,11166,73464,4178,23756,54320,33940,46570,63772,40109,74265,52405,67931,41585,105.16,46.84,45.4881636425231
64694,27732,69488,58933,50284,73955,72569,57468,56041,11183,15530,31417,65638,14956,7008,44974,43512,40855,14186,6083,37871,144.28,48.69,48.0263552545299
8121,39891,58616,45904,47663,15674,32117,12223,34982,39046,24505,1128,7581,6742,32299,46566,2999,68783,15948,37498,32407,300.89,66.49,70.71627063988916
47811,23086,45221,67712,22586,27063,67097,33304,50265,9018,1694,74707,19231,51185,11409,20867,8741,57661,64766,62975,49911,71.08,45.51,45.370149092597096
