n0,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,n11,n12,n13,n14,n15,n16,n17,n18,n19,n20,monte_carlo,monte_carlo_max_hop,two_hop
181583,76823,11858,120442,48588,41296,70526,116870,949,69007,95457,252126,86226,254967,258188,143412,84812,64080,9030,253143,231312,36.55,34.55,34.59000000000001
81146,57112,93476,47961,280,87905,100041,21991,124424,73119,131796,171971,52685,65058,132313,203486,1297,23816,69250,214183,23528,37.13,35.61,35.52000000000001
37713,104729,153826,10922,103279,5896,78550,79755,165064,61029,22146,153507,251038,138723,223673,196749,40698,172371,234042,187693,205531,38.57,35.17,35.50000000000001
230448,156384,102109,200359,85494,188921,258140,129549,39180,74495,189833,162190,168616,37945,11478,216231,218966,187435,233817,134474,164451,35.77,35.01,34.45000000000001
112523,192374,183776,212918,132524,36518,238521,137299,197359,132217,149023,218873,213098,210941,4215,216638,179954,153108,209182,234049,186433,37.42,34.51,34.84000000000001
179016,250630,181751,168529,60277,22306,8168,10973,34889,167017,94557,251531,27503,98728,219105,118328,146414,13311,164565,4938,164161,38.12,35.15,35.47000000000001
139314,178432,64109,128265,69151,868,119786,209111,18379,196153,244450,131850,235367,140299,24102,172831,137885,17314,195488,193144,124219,36.65,33.24,34.610000000000014
66111,212131,19516,221808,69614,61547,191190,198296,53796,60486,193941,170375,255783,120675,129485,221650,100285,20116,125569,238673,179226,36.91,34.56,34.99000000000001
75318,201056,12254,161736,165882,168496,51980,20308,157209,38646,86972,66568,170795,194829,181636,79801,162830,148835,34980,3268,126463,37.12,35.56,35.30000000000002
15901,127349,70457,254937,176161,26088,181452,57067,177132,128349,76246,185826,135406,74853,121808,122132,122248,201108,31064,260387,234268,38.73,36.12,36.100000000000016
143937,52232,81703,256409,22506,245433,123979,4588,75913,120316,20044,214931,132807,253783,260730,117820,260562,70426,101409,55007,240269,37.68,34.56,35.11000000000001
247880,243934,55236,19559,152429,23672,37156,195949,137380,68631,249755,94254,34761,158168,215014,165588,133364,73287,232485,29537,184375,38.11,35.66,35.34000000000002
95731,60655,130518,235328,229676,127438,103305,6510,41698,941,249026,128895,178674,118164,106278,79154,190626,36885,109099,90167,98593,38.15,35.48,35.65000000000001
82857,31695,220261,86854,456,85078,196800,88676,219967,104401,31468,246384,242849,51312,186914,3072,236340,193962,75977,66378,97575,35.69,33.88,34.60000000000001
17033,102996,102278,261827,228057,154449,20027,94557,242592,112211,198090,72130,223937,12653,73567,26662,13531,218805,173533,74874,166451,37.84,36.06,35.890000000000015
245259,39037,65358,254551,69659,114357,133945,82733,49767,202685,97871,205820,250652,112131,231805,7605,212851,199663,165385,104868,239448,35.46,34.31,34.250000000000014
229566,246598,145267,143976,53329,188631,21122,12969,244702,191981,107711,118190,161196,197307,36325,168949,227928,75027,127290,12839,239050,37.81,34.13,34.570000000000014
242949,144207,33373,44764,123780,108754,90089,73858,78059,67041,193732,193657,255930,171132,68201,106485,171965,62564,78862,126663,146098,37.99,35.18,35.88000000000002
175341,103381,31389,43865,168612,42377,19705,54492,131230,237491,212815,130305,144280,57678,118747,237570,87250,261219,199032,117954,112046,39.65,35.5,36.08000000000001
36594,143598,50438,63985,23780,45795,89641,145719,23879,83699,62685,96549,67726,212168,149321,52990,232587,5264,196518,228226,108208,37.37,35.66,35.990000000000016
100358,108497,195517,137407,55051,98793,70841,88657,197161,16268,130585,72749,150544,253672,94409,32997,180028,131962,138733,165052,207175,36.44,33.85,34.350000000000016
226193,222463,56613,24274,71046,235088,65130,100810,104793,169290,116879,113203,250070,81793,222477,213474,228823,253765,5717,33357,8452,36.45,34.15,34.14000000000001
111463,185994,200196,234801,210829,124064,253829,153924,128404,46,19172,102634,243856,242962,243311,216423,138375,224254,122723,254867,117689,37.08,33.68,33.77000000000002
65133,205286,28585,58667,40469,39863,136935,254774,178801,28544,246806,216372,189198,183763,169698,221907,200487,234589,119885,22283,144572,38.23,36.34,35.680000000000014
203649,10366,358,205074,32938,60968,149260,241151,9854,169215,187438,79634,252296,33545,164226,66006,138478,166799,114669,183129,200237,36.82,33.55,34.59000000000001
29394,26068,18442,78734,137477,247343,152801,50253,101733,68388,58610,207221,157564,301,2742,140896,79041,261193,120767,73034,251380,38.84,35.02,35.62000000000002
82931,168971,220046,231676,63532,124598,137960,61543,143393,64764,7675,251819,107953,184720,170301,80582,14498,5711,50886,130629,231957,36.92,34.99,34.96000000000001
176806,169651,110104,21257,67438,59727,174943,111233,242525,97050,59450,129222,8938,182405,88618,188306,110246,94979,178930,103902,51925,39.38,36.33,36.16000000000001
1770,208945,76575,193758,221550,132350,17677,53796,129943,254242,52537,81714,200764,214959,50838,60505,121926,58049,69473,199352,233133,38.73,35.86,35.76000000000002
77314,28575,249541,163472,129961,159933,49103,235005,58543,127153,109321,238654,174402,14789,248712,155923,38373,241676,103143,14249,55823,37.93,35.06,35.81000000000002
6194,255359,156271,37201,108890,13589,186085,15764,48261,103106,117870,235449,186655,231626,82365,192079,29676,261496,20804,244212,43419,35.8,34.46,33.94000000000002
86309,49986,48630,171040,245335,137572,195640,122582,8360,81743,174176,190153,99252,219972,98011,258207,86952,115981,44370,28562,752,37.11,34.13,34.87000000000001
20510,73349,21171,92134,110148,250482,232042,32429,147096,252777,198916,54369,99648,93488,201518,215370,80923,215484,210747,113363,23005,36.9,34.61,34.75000000000001
12912,184878,124115,51305,97704,141958,241043,117007,50600,84753,95485,193283,235141,124396,7938,165586,107689,65015,212814,163947,200977,37.82,35.13,35.000000000000014
106108,10656,98452,9136,121648,16404,210590,241192,16253,67375,51102,195896,16476,235549,158758,88885,95151,71385,87810,251052,250023,36.69,35.32,35.20000000000002
161737,11425,68726,195674,187861,180768,82964,242280,72254,77963,988,189155,198089,156124,240244,211198,166194,248116,247267,17126,6358,38.16,34.92,35.26000000000001
216535,61306,28117,124567,187582,250813,122091,250061,203517,101322,207041,65810,239480,112705,213594,129361,34788,243295,130165,47956,2282,37.55,35.67,35.88000000000002
210388,244070,193590,79512,215680,181432,202587,39666,159188,61903,85930,225769,83767,120791,94859,205477,205061,156163,20713,134187,51724,36.73,32.91,34.09000000000001
102677,197364,41926,64830,106890,16969,170274,8877,126272,144859,142767,85395,42124,256968,111818,231597,27583,258952,18917,69439,163735,36.3,34.45,34.35000000000001
22041,54615,25276,110378,130672,259111,186062,254834,117168,45401,61393,34847,109272,120828,162609,233639,176713,61586,196077,141181,222032,36.88,34.74,35.08000000000001
202866,174175,199115,31762,204406,220429,77050,77013,73242,148605,70167,97772,66599,193479,68245,52216,115185,64862,48689,64314,61735,38.19,35.5,35.72000000000002
40192,73755,231779,237913,151592,49348,85547,16988,103827,65969,260164,64474,132992,137968,60655,170299,211928,26356,171265,121612,259773,37.48,36.06,36.01000000000001
9705,26825,1177,124456,231427,214722,60585,220346,117518,239698,98009,10580,229869,76985,61051,31251,13209,49695,157415,255056,217035,37.45,34.7,34.94000000000001
152880,50898,243839,19691,97579,134393,227050,46598,117732,158083,68143,203161,203889,174261,247910,1661,27729,167105,156276,186045,162515,38.14,35.04,35.33000000000001
91671,57054,9818,96654,89133,37059,11577,53471,262110,66824,10023,157135,191949,170824,239587,53331,213580,2983,214652,85786,107215,37.25,34.49,34.77000000000002
177817,97467,48534,162795,81840,20430,53322,8248,208478,129925,143666,126748,16586,106999,26578,208625,103624,174070,144215,40514,167557,37.51,35.48,35.41000000000001
139984,23895,171195,42910,104273,182296,71084,107423,259060,74265,175062,80634,109535,249872,13463,81883,195385,148509,231655,93633,108548,37.5,35.24,35.57000000000002
109168,4774,226557,200976,261258,210297,95363,168946,51695,102427,190849,106161,53390,246936,1540,113813,236357,41043,111084,29763,215054,37.76,34.59,35.03000000000001
23720,106487,151465,231430,95611,120823,202651,42610,34072,3888,13551,144584,37354,167946,211410,238497,103997,23338,150172,163104,243067,37.07,34.48,34.51000000000001
97214,193265,132241,45006,38243,91211,74264,42418,136618,45032,242614,17589,28519,100593,128584,197540,210977,207656,253460,210949,51731,36.94,34.46,34.710000000000015
79066,33200,219491,247221,11402,255733,239284,126546,82451,13991,159290,242789,166819,101684,22621,237036,186727,162619,180411,216152,233606,37.84,35.25,35.28000000000001
42015,167857,205999,224549,58215,162805,106033,161147,221865,51409,217366,123982,47963,148223,57183,10934,104790,246035,135762,41020,100552,36.99,35.29,35.13
94164,32258,39181,64765,254461,190023,213817,235220,50487,10773,231699,147414,220852,198563,176227,9995,175085,219730,84987,30862,102193,37.23,35.15,35.340000000000025
157160,119467,144192,222562,164375,203970,80272,170138,110119,80795,152731,65341,111605,102029,172711,96324,117123,132010,114911,46861,6127,38.13,35.13,35.54000000000001
919,162238,258510,128319,121968,61669,117130,200164,162155,204465,214688,120137,219295,47072,212475,124051,104947,28069,17595,33673,93998,39.11,35.72,35.760000000000005
112878,95769,24042,210313,115859,132210,133735,172253,10686,10656,166838,34149,21558,241729,192277,82241,203852,188846,134081,20963,14225,37.53,34.27,34.81000000000002
197147,132100,234584,99054,171113,249264,205584,35700,6778,224675,17401,261127,160988,191911,181547,213644,28727,50779,34502,257354,232179,37.29,34.64,34.72000000000001
128940,75466,250777,212597,240134,208398,43282,179865,206669,189026,243946,57967,17174,218375,91985,160024,198227,66118,41619,84892,235021,37.13,34.89,35.240000000000016
160833,72087,237256,213811,119643,37636,66626,131653,252792,241148,125857,54610,155159,68909,161445,132646,62232,83644,97587,9655,52151,39.05,36.13,35.84000000000001
47735,105766,42265,166873,245472,72927,178174,85937,234727,98786,44234,207650,205748,69295,30167,201396,139125,12732,166807,224995,94313,37.44,34.78,34.94000000000001
253271,228839,118761,145537,136695,152054,180546,231351,234907,27422,66068,260297,140430,165092,224552,103351,193442,209104,97377,69403,98497,37.71,35.32,35.820000000000014
