n0,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,n11,n12,n13,n14,n15,n16,n17,n18,n19,n20,monte_carlo,monte_carlo_max_hop,two_hop
79097,36567,169616,69850,206023,5960,205316,115574,194362,75448,153106,179432,68366,119091,220576,77714,75912,105666,225465,130340,117212,37.95,35.55,35.44000000000001
172108,164941,23355,130873,235427,171405,115025,89397,35602,151621,254464,193084,28352,94731,188136,157407,174834,119651,94826,123215,150191,37.47,34.9,35.36000000000002
100564,53267,143295,137176,185949,154687,45544,204997,38300,132180,215805,9043,23197,143706,207903,174392,198990,81630,57057,38624,166731,38.53,35.53,35.92000000000001
105062,66432,248442,231120,209495,51721,250631,30322,3658,9592,116156,188356,217322,55530,82944,82391,7314,256106,1438,192958,4355,38.93,36.12,35.75000000000002
193358,33593,150967,79274,167928,81421,2895,11585,213006,55944,86263,83031,224041,24502,108659,61476,238887,221981,119,227937,257005,36.2,34.35,34.88000000000002
178661,25124,135338,133949,53097,126231,240130,258555,198178,187916,214740,257400,110521,237438,29331,111442,132800,38734,19541,38250,172467,36.51,35.48,35.30000000000002
185974,204085,249365,206236,174326,184847,90761,245419,156564,114364,172188,13065,66324,107427,181925,173951,52202,259635,7278,74637,16844,37.0,35.16,34.84
201773,127993,82595,182460,42278,59124,14470,104038,216896,181687,81075,68973,80675,136921,72540,158046,5653,106443,208320,54642,184355,37.52,36.47,35.86000000000001
181586,182152,183779,55307,49538,29335,211638,202309,171773,259750,227140,245454,204521,259378,129589,40867,187627,216210,82441,62621,171317,38.15,36.11,35.84000000000001
237653,21586,114001,90675,234094,132657,216263,232155,144041,179264,130619,238295,121400,227878,160623,254472,95623,161895,35869,161685,43430,36.98,35.22,35.040000000000006
122917,25367,57985,135988,208819,88295,160003,247979,42389,145560,62899,246923,57896,111582,189447,177258,156601,241036,52682,88547,180251,36.77,34.73,34.860000000000014
33661,147672,202988,69886,18901,116530,84751,260223,149789,36958,173236,62029,188734,155664,104262,220182,5556,241620,82578,104639,93237,38.79,35.35,36.170000000000016
201552,81356,31065,30961,101228,177713,224635,242440,174332,224919,117083,107816,156913,2776,127780,88609,143640,187747,231750,225494,255759,36.94,34.79,35.66000000000001
239551,52516,4285,197939,3987,247648,184676,159195,180239,131195,83599,97655,184883,126887,229729,152218,27072,160278,45944,29882,14312,37.74,37.23,36.180000000000014
261832,116605,72344,21332,143524,7394,51979,65104,165508,241441,19562,15692,87907,90348,100842,185778,82044,242427,127724,158672,41478,37.75,35.64,35.59000000000001
252841,128624,193064,208557,72041,164800,246913,254319,233791,249065,15489,125175,219446,122657,153199,199878,64552,230626,210950,141819,257229,37.13,32.99,34.36000000000001
174926,205339,181078,15156,134727,200752,133233,170417,105126,246346,117642,137145,124283,229760,210447,175248,41890,257779,30842,150393,242059,38.08,36.04,35.83000000000001
161086,133773,211708,182687,44891,240067,86409,193003,76911,148500,143203,249582,104594,163607,30288,117086,145311,47893,78121,41755,196183,37.86,35.33,35.73000000000001
207714,232147,235020,258058,93598,92568,138678,14633,177870,104906,159058,250553,72178,18497,238905,64655,144681,218377,187245,250728,180460,37.35,35.19,35.740000000000016
123672,114902,74716,183819,247225,49779,125035,143626,17316,170788,16527,164979,222706,76611,17890,47566,103504,26554,143416,32452,47710,38.35,35.93,35.61000000000002
48305,188327,127238,84567,149034,62275,185077,50630,114816,65505,201257,99450,7760,136285,91302,79919,31277,138162,135387,128726,150071,34.15,34.29,33.84000000000001
10350,152891,24762,116274,190897,96506,66761,86122,238066,27847,27600,50671,228601,127536,111261,148802,117987,26341,181104,221548,34122,36.67,34.61,34.89000000000001
7271,92387,33060,102172,117447,235404,87279,175677,136338,238958,180866,111190,155892,29001,205787,99616,123235,250061,177284,166179,109565,38.09,35.9,35.70000000000002
218369,33094,203747,19453,188434,47691,61734,116360,52720,72382,159008,146975,219739,174913,219183,240973,239151,39248,55536,251040,136748,38.36,34.65,35.69000000000002
316,213673,233132,87453,258160,241204,95714,22660,209334,43225,132434,83720,147329,217542,224747,109242,246836,189879,78708,35747,57572,38.38,35.6,36.01000000000001
98716,240195,3380,155178,28123,236396,40364,57962,16948,222601,201326,41805,168811,38468,129603,75591,229231,243153,142480,101525,23093,37.95,34.72,35.48000000000002
115415,186350,75755,250992,19589,100832,115793,241529,130246,114195,87718,126910,191561,61361,81209,236505,256786,11553,238373,240968,151740,36.35,34.71,34.910000000000004
177733,26637,5431,146728,238700,162800,94933,170407,184478,111503,3289,190059,67677,261277,248443,184113,97033,10765,170515,164658,46245,37.65,35.24,35.890000000000015
163373,17040,142956,127515,245954,250637,13740,132031,4500,13784,189341,233193,26319,83607,35995,65493,214249,257922,94778,221407,231555,38.21,35.59,35.46000000000001
93037,209937,131947,173702,141284,94069,219755,21628,63234,255872,228318,228239,168096,240476,49518,133422,62618,73623,25655,164545,241336,37.04,33.41,34.48000000000001
109895,7875,50298,6019,29556,200111,106914,82915,38875,131090,70250,59307,256189,15175,244757,85926,232157,93281,134298,99776,199964,36.61,33.91,34.51000000000002
138361,42950,225102,162704,84133,255453,241020,207299,198809,258557,166023,164582,183060,79647,41883,5412,182017,70922,191512,217297,4171,37.77,33.87,35.29000000000001
138371,11508,163427,160039,210398,258518,77435,145038,36890,78879,232581,142388,157478,54317,7107,36638,182636,11178,189050,135997,199579,37.27,36.4,35.91000000000002
158381,34401,92599,71647,116429,189656,252673,175423,68296,90788,255952,253979,184478,79225,186785,233605,179024,35542,95359,119871,116597,39.2,36.41,35.98000000000002
260164,160860,182002,60050,198447,136937,231624,176814,164424,210406,143120,83781,216249,22418,139319,67603,251136,149744,199525,175482,321,38.01,35.43,35.79000000000002
227679,75379,89802,231990,132371,30707,71674,3969,63,152466,122391,181870,105323,257114,233778,252368,250237,164231,230618,183428,152397,36.35,33.79,34.230000000000004
139077,52584,222740,3723,181429,42,33767,211206,164146,146512,13184,232539,87862,219520,87439,146515,241284,165431,57813,202789,98651,36.94,34.35,34.79000000000001
145637,147984,245808,53811,128325,118813,197936,77802,106278,189157,247044,208033,135960,152644,241342,227449,111608,128722,220204,195813,206054,37.99,34.9,35.27000000000001
24808,220460,101482,138921,84599,111474,232490,217709,130573,143111,98687,157833,174842,16281,250142,139434,217625,230372,210644,203920,174615,37.87,35.73,35.210000000000015
52022,210686,61321,147283,41893,101854,108893,83071,63539,68921,144143,88336,209883,131314,2809,225902,78436,61940,109758,102630,140612,38.62,34.84,35.99000000000001
68502,221483,126298,87355,15999,126992,163280,60075,224982,150515,238925,45394,94021,252051,44290,228318,191579,41991,198039,60584,49874,37.22,35.7,35.26000000000001
214528,15925,249445,175618,170551,99514,149576,136902,59927,148011,241924,231721,26116,32973,173824,68054,77114,8999,39651,180591,126949,35.34,33.19,33.97000000000001
20734,95680,223609,25941,159876,187575,134260,138756,70110,203469,227873,170701,29992,194555,152189,174148,217547,34168,172410,186519,12931,39.31,35.67,35.22000000000001
168082,29276,90940,74878,92037,191571,71900,35916,206135,250551,179969,232240,239347,149964,15898,229873,168347,166514,183665,41971,197722,36.89,36.24,35.110000000000014
106007,2305,6305,231870,114869,122711,259323,96456,105897,59441,174115,14541,94311,154842,176871,122806,87814,78812,239452,143737,107539,38.65,36.33,36.02000000000002
34972,70549,252269,112588,18187,19700,58922,86440,50420,193721,138697,106026,14366,117150,76838,61536,80844,216117,84802,231896,72327,35.76,34.27,34.32000000000002
107204,15499,490,2209,112098,202768,229251,8467,170781,50435,59792,143356,27584,208410,232403,219655,20770,124653,161370,161058,156110,36.99,34.68,34.620000000000005
35150,47811,249165,115776,129436,226082,186738,261469,177747,19619,209879,8130,145134,68057,75310,13167,144801,243356,92078,21076,70977,36.18,35.05,34.86000000000001
96278,132315,224614,80609,121633,140586,61234,63199,16375,18640,59409,115238,81264,12709,222089,30106,113710,233034,144849,236349,68885,36.69,34.47,34.70000000000001
227714,106918,189788,243225,177196,29967,36151,183791,198430,82168,222012,109577,179678,188779,227214,91517,208408,128158,98716,127860,177992,38.44,35.79,35.78000000000002
127050,134088,19388,217468,102903,89443,99606,85352,109992,80640,75190,123624,117597,70,194189,64843,19281,69228,19727,165360,140264,37.07,34.71,35.240000000000016
240122,151459,13155,209486,36142,8560,229772,2498,28458,159270,238536,56493,137491,129450,117127,77081,53880,22865,75683,147027,228727,39.24,34.55,35.490000000000016
82648,79646,127633,40838,227818,162195,117958,92072,220795,68656,76732,232317,47616,254579,105518,204635,78018,7490,190592,182551,31672,36.95,35.23,35.740000000000016
4643,189621,251511,57553,181248,107018,144381,56603,150165,37911,216107,36426,228736,258486,161035,26009,46243,242363,67731,120620,117579,37.3,35.49,35.41000000000002
231254,226780,46985,241569,153078,64871,178895,99848,80302,107166,160829,228471,236822,250026,109110,180541,7622,41316,159904,508,204751,36.02,35.01,34.59000000000001
181590,119215,28361,220030,35755,93161,196429,118382,31569,113327,72281,24743,9629,18732,74635,167191,211006,233085,232436,48128,202610,37.51,36.45,35.80000000000002
237187,108295,85495,16378,109570,87854,11005,131128,1911,252354,150936,36401,231830,124332,166699,213085,34021,191954,173429,118031,34059,38.89,35.48,35.72000000000001
68700,123192,135613,196584,240360,101550,70564,83348,216296,83965,151784,76216,90049,4118,55603,190539,42907,102700,78944,49046,23595,37.62,34.78,35.66000000000002
81522,78154,10777,43121,123256,68562,152941,35662,162832,162192,116585,112432,259272,255234,39408,165630,51479,230690,147193,224543,108090,37.32,34.17,34.64000000000002
82490,79467,10940,190135,73303,134978,52520,148354,256822,181353,233774,110452,245468,134200,199929,258926,212954,42404,206367,121898,20790,37.39,34.65,35.06000000000001
160571,54515,200131,262015,23315,3457,30223,33152,70119,145699,174888,204852,54962,172967,9179,248859,109912,248878,40486,131026,180152,36.16,35.04,34.030000000000015
200460,248841,247055,197573,90442,149030,79288,106673,53977,6974,104519,114039,109767,136565,210830,78779,5309,106973,60200,247098,261779,36.56,35.23,34.74000000000001
97640,120094,68783,20663,115655,245952,245080,32149,10978,162681,122320,201954,259318,252736,138617,48780,83281,57311,87131,218598,181385,37.7,34.87,35.510000000000005
33252,34587,96010,249196,66513,181548,173246,238811,211156,42405,21728,4641,137138,84051,205290,122503,19697,138464,217660,163124,189894,38.13,34.73,34.72000000000002
9206,91853,245472,11524,39781,129094,48763,164733,33097,187597,99872,165497,42202,212368,187252,146829,92416,204939,32990,91505,96244,37.91,35.42,35.62000000000002
11174,215531,235980,143807,88077,17839,53520,153899,126681,129021,86624,136030,42215,196434,200004,37811,153326,183021,155946,202302,162855,37.53,33.95,34.63000000000001
