n0,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,n11,n12,n13,n14,n15,n16,n17,n18,n19,n20,monte_carlo,monte_carlo_max_hop,two_hop
2609,2711,3908,671,6415,2667,5726,2322,769,4608,2094,2460,6510,491,4986,3223,6623,3880,569,2503,3383,35.37,30.3,31.107722287536074
1906,3699,2410,6672,3083,3703,4182,344,1713,1346,6812,5621,973,4700,564,653,766,6333,5436,7095,2352,34.83,32.5,31.833468945244736
72,3947,2381,6368,438,3660,6011,1399,1302,6834,713,2180,789,987,6223,7017,6676,1300,2054,5155,3048,36.4,31.5,31.18744667300904
2130,1826,1639,5800,5695,5521,6094,1605,4038,4614,4402,1588,3342,5852,5445,2206,3821,2010,3304,5704,722,41.75,37.58,36.14078489852953
2088,2185,1240,5957,6077,1506,6158,174,4962,4899,3126,1097,3729,4095,1003,4916,865,6623,5044,3179,3231,32.58,31.08,30.495918944501003
4473,6672,2721,1103,1808,2752,6614,6624,1935,2933,4476,5125,688,883,695,4,2975,4621,3801,3011,5289,29.81,28.16,27.371144178670683
1806,5554,3668,4456,5351,53,5129,3710,2102,5610,4771,2785,1290,3015,514,2402,6512,1692,2187,5012,1316,40.81,33.28,34.035683843460774
3316,6715,6892,1002,216,1937,4634,1242,6594,142,5583,5668,1482,4992,589,5135,3297,1052,3432,5854,5884,64.38,48.64,48.824779242580874
5653,2300,4818,5350,3923,607,3405,1218,2303,880,5296,4144,1234,1165,3906,4348,2131,61,3012,801,4647,33.73,28.8,29.633392844438987
4738,5286,2311,5303,965,11,1882,6414,3935,4582,6112,1352,4279,5404,6928,2892,6836,2267,1629,1344,5539,39.24,35.35,35.639966317524674
2765,5451,148,6084,1926,6954,676,1568,71,6237,3275,5808,50,5944,3937,169,6968,7046,5841,5593,427,46.26,36.67,36.944928935073
6086,5963,6873,1557,2456,6601,7024,5274,2488,4457,590,3571,4509,6566,1720,5506,4200,1677,760,770,666,48.34,42.16,41.810261122896776
1767,2613,305,3764,6805,5440,1514,5879,4695,5430,2247,4851,2936,806,6437,4500,2188,6288,6103,2107,1176,34.34,30.09,30.134744152119616
477,334,2987,5692,643,6982,1183,6268,2691,5711,138,2157,6470,4646,1946,1452,210,4745,434,3497,40,55.82,47.01,47.69787755552619
5803,5287,2858,5739,594,1074,1584,1166,5372,6002,4625,5638,3758,4365,3786,2603,5971,4909,3666,4842,4049,29.99,28.83,28.313187222764178
1837,1610,3851,2223,3625,503,3860,4702,1702,1160,3669,1304,3856,926,3482,3063,6095,1532,2744,3808,5102,29.93,26.23,26.973848899314483
778,5490,279,1107,536,6741,3008,574,2110,4205,6809,2113,976,4101,2259,3611,3381,1744,6433,3254,1784,36.81,29.77,30.43419817503913
2397,5249,3238,6796,4210,2576,2887,1248,1629,571,365,7022,392,2721,5931,4842,550,6462,3715,6679,3397,25.09,24.97,24.589496934260684
5172,2967,5842,4945,5450,152,6103,2739,1494,6226,5969,3624,2088,453,393,6360,2165,3742,1919,216,2199,36.64,28.78,29.025809705005564
3255,418,1703,3513,858,2658,456,5344,3323,909,3444,4946,649,4231,2407,2821,2028,156,5775,3882,7100,44.48,36.75,36.863356617088435
1290,3381,1477,405,6160,2987,3511,3252,2924,2400,4543,4528,6011,223,5137,5812,5862,3408,2794,5357,3966,25.59,25.64,25.274654720542127
128,2573,1540,1926,996,3126,2897,5883,3187,4878,5183,515,2849,3453,3955,5434,5547,1588,3018,3154,2009,32.66,29.04,28.856854334093534
4638,6879,3004,938,2371,551,3477,4862,2531,2532,3797,4664,1537,3176,1683,4144,5569,2651,3524,4823,3032,33.73,28.79,29.12745343347251
4467,2796,1489,6318,487,622,6162,475,6804,3657,2771,6976,1634,830,6421,5104,1812,4740,1131,2824,5553,29.93,26.54,26.782712280388033
1928,4696,6167,4868,2820,478,1374,2417,1001,4096,1050,103,164,6974,1716,4101,1896,6227,5281,5425,5374,37.47,31.83,31.54352402058132
3216,1815,502,2519,7079,820,3146,432,5928,6455,2216,6391,1970,6986,4115,6548,3664,1853,1493,2976,3031,58.76,43.21,43.87993025904519
2297,6179,7083,384,15,2642,2499,660,5351,5218,4919,23,922,823,1382,2548,1796,5401,4191,6049,251,35.38,30.56,31.138228776857304
6347,6779,3814,6090,5342,5256,2964,3738,6947,851,6974,7099,3139,2020,1215,4212,6897,4608,2592,5506,112,31.21,27.63,28.130258793965545
4443,603,5896,4764,417,5137,4379,6736,4101,41,5075,397,875,6181,5796,2791,668,2712,381,957,425,36.32,32.51,31.9706067630313
5294,1327,5605,4492,458,3223,4959,6065,1782,4807,4908,2173,6049,5543,4429,5877,5901,16,1961,445,1400,23.22,22.66,22.634910786866243
1941,1566,3702,704,6255,4524,215,1685,4297,4073,2660,3572,674,198,2320,748,213,119,733,6880,2058,48.47,40.31,40.33766094060083
2586,4579,5864,3165,2015,3140,6058,583,144,5111,4936,960,3083,6301,1304,994,802,5982,6183,4843,1311,56.93,41.6,42.3089272216463
535,5389,1994,5107,6609,1634,6718,396,7020,2690,610,1581,3863,4820,65,1757,4238,2863,2482,2724,5769,25.1,23.97,23.748856933264257
4054,3425,6035,2955,5672,743,2843,871,2715,5609,2947,6925,1514,2462,6606,5592,4823,1069,3755,1267,4057,36.54,31.31,30.892526584558013
3723,4202,2822,4772,1764,1242,5893,635,2149,4005,168,1289,4404,803,6894,6567,3076,6283,245,3509,613,33.26,30.2,30.049907598580557
4991,6150,1978,6708,1768,4218,832,6139,754,6292,1754,3751,3390,287,122,6335,4642,2409,2602,4810,5124,28.35,25.09,24.994706620258857
5628,1209,729,5815,374,517,4052,5739,5160,5537,4057,3571,4423,4792,3036,5586,5809,3876,4355,2914,5228,51.62,41.86,40.74677806966378
2480,6357,5976,4552,5777,6199,1087,6338,4317,4090,6172,3807,1623,1196,5346,4306,5956,3365,312,543,5780,35.82,30.77,30.914645227928276
5305,1288,5304,6308,1249,205,5966,3780,6556,1846,1210,1214,2223,4366,4338,45,4197,3494,1428,5882,1239,38.64,33.56,34.12602365104606
6890,6513,3490,1932,3380,4708,6724,5335,4675,1663,4401,408,64,5761,4102,7011,6621,5863,846,1549,2739,86.7,63.9,64.48257656473265
4628,3707,280,269,5686,5523,6784,2016,1262,5104,6860,845,2437,604,5342,3293,2541,66,5540,601,2951,32.42,29.23,29.865301193427953
6381,747,5770,6501,3110,1537,2000,3082,1553,2639,5306,6506,1019,4012,6729,3676,2838,3550,6761,2784,4111,47.79,40.73,41.53500058874005
4992,7057,6028,4498,2893,5905,3322,6328,4481,5640,4280,1828,4940,5532,2697,2222,1192,3447,7081,6430,4698,39.46,33.04,34.179021784095596
6132,1432,3729,2253,768,282,3242,4754,1398,4704,4722,2759,2897,134,2243,4690,761,1231,3758,5364,4279,52.16,38.92,39.936032867914115
50,3583,1778,6923,361,3572,2000,6173,6181,6337,4146,3747,3809,1919,1081,5620,2019,7102,5411,4959,6566,33.9,29.68,29.783455742021655
6418,4913,4781,5541,3703,2907,3776,5502,1829,580,1393,6996,6333,4875,2763,7010,3473,3326,5176,4092,4889,34.24,30.8,30.713211585871626
3281,5033,4138,3319,3232,3676,5516,5243,4938,725,4573,7014,2367,5658,4201,3606,1502,314,545,4049,5376,29.87,24.63,25.003530561085125
1354,1595,3579,4136,5522,5134,5810,6958,5165,4425,6288,4472,2977,208,2699,1536,968,3217,4959,1929,2491,31.44,28.9,28.187804123980033
6205,5003,851,2759,368,5465,1861,6971,847,3684,5432,6116,4422,6761,3782,3267,5594,3534,4683,5173,6460,29.03,26.89,27.46489199059614
1671,2860,6984,2265,5281,85,5253,4374,3675,512,927,2199,6414,3786,1488,3056,2098,1703,1810,3442,871,27.53,26.94,26.78356088462757
4604,4311,5425,4204,1605,5246,2069,3566,5696,329,6628,2611,4981,410,3993,4500,5617,2758,2718,5363,524,38.12,30.03,30.935798827799985
765,3479,6809,6841,1189,291,3348,7045,2486,5008,5061,6164,6997,939,2629,6062,4658,3434,253,1572,1956,33.57,29.4,29.376043883447313
3315,3436,5515,5240,530,3267,6372,4169,3194,2135,4388,6735,544,6932,5122,6491,1985,5468,5526,5167,5706,27.88,25.28,25.280021502214538
3224,5404,4680,1971,3012,6126,5770,4104,5779,2479,3503,6025,6654,833,5413,724,5522,1548,2376,7030,3555,33.46,30.95,30.79677294407314
