n0,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,n11,n12,n13,n14,n15,n16,n17,n18,n19,n20,monte_carlo,monte_carlo_max_hop,two_hop
133398,9810,99082,52535,90945,25958,53939,150308,176725,235029,113495,155034,50887,129066,27374,245878,174576,102252,77613,132148,131019,38.89,35.68,36.14000000000002
4508,85287,160465,228490,105467,235845,73754,4742,41147,52652,224798,85915,212635,258749,147676,205180,35426,88891,112522,55844,69870,38.07,33.95,34.90000000000002
176804,25272,219598,99413,244367,143557,90138,239716,231314,219596,180121,140071,127008,201313,258345,139597,61509,17123,190176,10590,22198,37.48,35.25,35.66000000000001
34869,44484,43660,238809,141088,55828,70257,198997,87093,157341,132615,220497,66923,96497,88827,89203,29861,76340,61653,227388,247462,36.41,33.48,33.95000000000001
158330,204351,250165,187461,232591,128134,35480,152032,144486,201917,27335,84076,10259,106587,19187,99675,227060,259845,206599,38621,217187,36.38,34.8,34.87000000000001
32772,89364,30065,161267,153985,204971,242788,99100,20093,149626,144251,58645,148364,21428,249625,69920,95654,233509,77477,147966,140062,36.63,33.71,33.78000000000001
242500,29967,120001,235080,72661,28240,206311,11993,216994,77525,3245,160871,175744,3813,24034,108405,30173,216562,232013,207061,10491,36.75,34.98,34.92
49262,62818,205917,259039,153824,110366,42472,30292,118202,43878,178491,63286,41666,195036,221516,26957,114059,238751,252888,99163,211415,38.18,35.66,36.000000000000014
254348,142324,238347,214525,77076,144234,66429,186544,125045,82433,26248,54424,170931,83208,10386,7146,2754,206270,257578,242641,77476,37.71,35.83,35.860000000000014
190443,156387,83951,117924,102568,82124,104478,16505,16827,239440,83191,254230,157665,254226,119500,29192,65552,56411,205818,161954,203926,36.3,33.78,34.64000000000001
256888,233625,142321,227439,180404,122924,173495,93277,67917,48030,141977,54483,80562,52223,64587,94493,21330,214952,73606,23439,257786,38.06,35.31,35.63000000000002
197469,117414,23721,170920,150564,168680,88836,246607,59618,102361,253387,80421,10761,85784,48971,83030,207809,222071,151783,234225,241526,36.84,33.99,34.140000000000015
79379,64447,87643,26462,142665,160272,151777,211699,156228,24128,64250,57712,5340,211881,63900,105322,18960,70271,144495,227424,18590,38.06,35.64,35.90000000000001
191147,19694,5639,166561,2599,76237,196799,207666,94159,129305,122902,226138,225211,40417,26459,131446,203881,208400,86007,20213,133502,37.08,34.2,35.31000000000002
248834,174390,45414,47072,203478,39207,258184,37103,215364,226897,83829,80117,28017,185945,134835,218808,241003,157782,76936,33108,234293,36.16,34.3,34.72000000000001
54195,37140,142997,238677,189432,8325,204405,82855,215228,236739,163454,210726,176212,237804,144952,220389,247326,195607,258719,180773,53853,38.06,35.42,35.13000000000002
46702,78361,113413,140900,41391,12729,187386,225994,175054,64827,66214,203889,16885,178802,252545,117098,211878,112766,143987,65593,141918,38.63,35.12,35.52
115185,223161,141049,118832,2848,103733,219228,88780,44962,67625,127345,6398,207897,169460,244485,109231,255934,149580,4957,16337,181325,38.29,35.44,35.540000000000006
93046,152062,36250,155594,32801,36305,67924,257744,217300,72591,104280,147868,105141,45134,160548,23395,61218,127401,1960,46551,138595,37.59,34.73,35.26000000000001
83162,131307,234103,170089,241286,114902,243822,179965,167539,191737,59173,62488,82047,129780,180079,125521,250751,58998,186868,108067,88329,37.67,34.2,34.67000000000001
146907,160245,237748,190898,240571,171286,72148,254896,169453,57532,12634,241592,18756,200066,134136,169158,230011,96649,41803,134121,200809,36.98,34.34,35.06000000000002
207743,231475,53436,81737,78307,181549,78529,222557,144786,97416,43300,183837,183835,193047,121838,155865,22275,224467,32307,235039,158886,38.3,35.11,35.54000000000002
251678,134729,149745,98880,46209,40836,65692,111870,57047,246859,149295,188638,198639,205067,13666,129768,178686,103181,187997,166978,91221,35.85,34.37,34.240000000000016
100657,135018,221633,43200,142664,191337,260652,10671,137409,257221,23698,211797,66894,164744,26488,70130,193175,239301,21946,251511,255543,38.12,35.25,35.09000000000002
36471,254077,203360,161717,220707,253441,172940,179995,183607,21497,116669,223076,242301,63174,254596,223084,100231,246414,210426,236827,113487,36.53,34.42,34.48000000000002
104134,43189,238573,85319,114852,33116,163159,238258,127917,251507,55578,31244,113052,157464,139999,107013,238366,30956,173148,77457,72790,39.12,35.96,35.740000000000016
65068,99313,196497,146636,1050,251606,49765,138507,115021,151803,5514,8076,164502,255090,158761,63501,218977,68261,54160,45312,74653,37.01,35.1,35.12000000000001
38904,142171,52546,71624,81562,153547,198553,65767,218196,179182,117020,207379,225769,211983,224156,255227,44034,142967,93573,128662,110091,36.2,34.84,34.96000000000001
224316,31929,201606,54773,149564,230406,100468,53692,74461,212483,28348,236982,211694,6330,30951,149240,195891,3464,142943,77702,252954,36.34,33.59,33.70000000000001
176662,199508,189875,255202,170232,35807,19708,131169,97970,150097,211151,81592,114601,131866,177540,93537,198865,138515,84852,221,32479,37.0,34.14,34.850000000000016
115950,188210,117847,91806,79901,141373,104701,88962,205281,191662,179152,149793,129053,29647,169782,240599,98974,100240,53454,145984,1015,36.96,34.93,34.820000000000014
260788,72776,166601,156805,189343,231122,193610,217427,190940,133945,52135,258740,242039,121000,157504,218783,135505,107207,245753,195200,186680,37.09,35.26,34.70000000000002
258891,258889,80042,184258,44646,117804,162538,175332,139186,51737,94220,137937,922,177877,102016,151872,111639,254361,106234,88083,225770,37.89,35.6,35.56000000000002
162955,153204,255455,192369,183370,235381,253623,196286,17759,129158,258902,195498,64915,167865,253494,170064,76254,165065,5446,106692,189080,37.32,36.02,35.29000000000001
164957,40916,166129,204172,245659,104154,205120,70846,221844,46701,201195,19244,213732,203444,158718,2655,91606,239248,69358,209268,185603,37.26,34.65,35.140000000000015
107777,229098,179577,142671,79604,39864,121129,218359,67987,127020,44465,122448,133779,11898,70993,133767,25855,195231,154831,110781,18285,36.18,34.27,34.88000000000001
93107,17563,172187,115994,5175,43027,132949,186186,248021,42369,180996,24393,105361,166716,180593,72298,158595,79797,54759,138436,54449,37.13,35.58,34.70000000000002
62189,232266,87541,70534,17971,19630,183289,217757,238640,137153,172696,96523,122666,134091,146184,193128,13039,44185,77824,171197,192698,37.57,34.7,34.79000000000001
187023,261191,213648,145815,70716,93284,159820,193945,60847,102907,147074,104783,45183,126779,207032,68032,227204,160013,86414,187708,58279,37.77,35.74,35.65000000000001
67834,252651,159894,185254,64022,221195,173235,8004,223286,235770,227654,163172,105538,82976,243269,113184,244612,199647,65123,205891,70540,38.83,35.83,36.15000000000001
49781,19015,164072,191974,43418,228341,255079,151819,116280,152419,239375,244562,190905,38844,158927,247850,68677,120426,138043,42607,36338,36.71,35.12,35.19000000000002
204069,36201,234322,187629,115521,94657,81202,196968,105055,63043,30365,188260,54051,188344,178624,80083,17885,27888,59669,104073,84245,36.67,33.88,34.250000000000014
129069,243428,26207,250431,48958,11791,14507,212199,156634,6103,233013,197244,56769,179122,9099,129619,184529,138552,213623,189782,252738,37.34,35.09,35.54000000000001
232568,160741,115942,89769,173781,219642,71978,30950,160757,181570,45269,24964,58213,104780,61136,129767,117916,99062,196768,44196,255180,38.08,34.91,35.66000000000002
60743,61796,214997,74354,121261,143397,152025,102129,55550,118409,187415,67600,86538,130110,155613,29083,238416,56058,260674,20670,12115,37.17,34.87,35.30000000000001
4040,209044,1370,224811,125933,83774,233001,100439,222275,152110,75291,240868,51349,104838,41960,230694,216065,198852,169356,39917,208072,35.63,33.75,34.12000000000002
239515,7984,3979,101520,38057,229718,174276,142232,14973,148044,99480,66628,34073,20845,121343,170958,220195,79534,237524,3785,9298,35.68,33.67,33.600000000000016
140766,15951,137600,220364,33796,11223,244680,71720,204680,30785,113379,23864,49836,7241,130983,167120,34160,195196,73209,180032,214207,35.56,35.27,34.61000000000001
221674,50312,173805,117313,102158,86456,165429,70247,254173,68116,168192,166620,63725,64336,15776,154121,245148,206560,154794,45947,91649,36.03,33.47,33.550000000000004
112321,158689,182991,146868,167347,136884,254054,15939,237252,92596,143373,108173,141058,52263,186554,230714,140615,111180,241151,173640,18372,37.42,34.45,34.83000000000001
187051,70017,194847,160081,189036,254898,197186,18948,65950,46551,255958,25314,39586,15390,240817,53306,224020,112224,223389,11771,13844,35.82,34.15,34.02000000000002
167017,23912,239168,213137,134437,122989,131367,97059,26026,258129,81969,10516,33194,139320,8699,116221,174130,33607,234727,103596,200121,36.39,34.82,35.02000000000001
185505,235605,231293,116938,6453,193101,137497,70776,23691,65538,209818,85305,22488,79125,8963,225363,100725,15246,192048,68421,82105,38.44,35.63,35.820000000000014
192733,34080,68236,208292,99662,211529,30706,224358,177679,79624,24656,111366,220564,64327,131790,146060,53847,86535,241968,88778,133515,35.64,33.67,33.38000000000001
205421,102522,250687,234808,153128,126131,27443,34006,171068,213563,117600,137296,259006,146445,188581,221251,218834,152400,183837,136335,140409,37.01,34.91,35.39000000000001
7934,235095,256844,218003,259820,76369,194819,41164,52422,97085,102036,136597,84992,25527,107348,90539,33126,150708,17003,11422,78773,38.28,35.45,36.16000000000002
213633,209443,170686,139901,82221,109468,78203,83571,92436,71478,85272,196276,196218,136341,131349,2257,137921,31945,38995,83128,239709,37.13,34.19,34.45000000000001
190527,85346,205706,85869,150237,18047,118440,256746,73298,125749,119050,239307,95463,243169,194415,254214,99753,213812,233198,242599,20491,36.62,34.56,34.52000000000001
241772,151772,210073,14706,35279,12773,137287,129020,150891,223634,260177,66038,205507,64320,184265,150414,195729,88774,94785,259680,247021,37.39,34.05,34.350000000000016
208905,168689,97028,105532,80579,121784,156830,256836,89247,139494,133049,43987,7621,38890,65568,180156,57968,147528,34971,237713,29559,37.33,34.79,34.80000000000001
48391,200887,107769,246204,190830,162451,13134,212789,26010,256533,143054,178603,69659,187343,28033,53567,68602,17504,165711,149740,137986,37.92,35.41,35.52000000000002
168042,20577,224172,19087,208197,222986,56985,168621,219745,45447,134080,225924,113269,5727,154759,96496,235933,222201,127578,186195,211668,37.03,34.94,35.20000000000001
74383,57654,233644,52529,156782,129398,226883,235630,234040,61661,111527,118539,177104,96248,142731,239238,247656,49499,209233,126394,190268,38.0,35.28,35.290000000000006
19056,213393,220411,261661,255931,67255,106773,52786,2170,195764,139457,201938,99802,134816,229656,127684,20031,105838,161439,231393,133711,37.88,34.84,35.760000000000005
208727,151592,153248,111567,10516,92229,223121,258967,120180,1678,49744,251795,78473,182451,181229,168317,1443,141760,31468,215446,79338,38.47,34.07,35.44000000000002
134346,232571,260553,195784,82720,254487,203572,142351,169095,149938,260516,144540,74057,137790,107855,142092,246317,214582,242952,249919,135755,39.06,36.39,36.37000000000002
107033,158012,165141,152321,80677,118625,79143,34326,132728,116439,153686,36785,144177,202508,256004,255473,42721,66255,166897,2518,260710,38.18,35.25,35.610000000000014
111195,192973,173420,148349,9502,96564,110328,105418,73807,245503,172750,234705,196873,175551,4805,235601,23717,242526,23601,221863,1263,37.22,34.86,34.84000000000002
100510,70484,121730,71292,208642,204875,97683,166680,196441,223413,126201,201493,88222,101832,119576,210640,30542,126805,92929,37930,108840,35.8,34.07,34.05000000000001
38865,4761,260834,45108,213399,68218,96407,224889,33323,154554,206086,75273,248939,261548,108242,67612,246167,134686,75307,193860,110298,36.53,33.98,34.500000000000014
181225,71742,113640,88055,203685,239591,127348,56482,187554,217480,128811,248865,254671,105356,187742,111443,23953,16892,33939,54038,253366,38.23,34.88,35.23000000000002
39217,60090,191408,6851,27070,66381,40819,125773,203083,249605,25939,104629,170304,189662,49134,218723,785,23373,112115,160403,250299,37.19,34.02,34.54000000000002
261038,13335,144073,57220,140112,110593,90885,12329,248015,170810,254174,242755,27045,192550,144922,178013,110003,218866,176068,194280,31102,37.53,35.4,35.31000000000002
260866,69555,179451,73073,46934,125753,211057,207954,184592,224879,12497,206156,56156,177420,168891,22857,227120,102161,32450,175296,117255,38.05,35.11,35.81000000000002
77135,178771,133121,130537,237260,103044,30449,158888,223838,125616,27742,39094,101283,160860,237342,184126,52743,43810,136509,67530,109210,37.68,35.12,35.680000000000014
194819,232770,245143,260063,140696,75652,227785,129099,166110,234620,212389,142814,239348,56262,206756,199140,163461,88365,225718,127395,26963,37.56,35.49,35.38000000000001
2244,198646,259251,191177,172302,90932,242696,232039,253935,185807,70132,14795,141698,163958,115409,78607,199191,237028,220826,26413,59915,38.82,35.44,35.23000000000002
133172,71975,70867,185142,64579,107909,38885,34131,67191,51199,106880,147023,165157,156891,236845,251677,15317,139665,218744,159640,133527,36.79,35.28,35.27000000000001
39021,247952,108475,70821,73345,125867,182300,80162,70007,128798,56203,130746,96386,157026,123351,63350,88708,46178,158789,198945,47501,36.52,34.96,34.94000000000002
193778,230663,152186,181972,118256,140184,39172,15246,132106,85460,138538,180907,35407,169099,199598,212848,259225,233703,55884,82671,163197,37.98,34.98,34.95000000000002
129428,125935,86518,31039,33534,232588,36730,183067,67231,58989,23076,166530,141249,217324,184266,13115,147606,45110,179507,30444,59309,38.87,35.74,36.15000000000002
147655,52272,131862,148786,172990,231810,80704,110694,85889,1110,202844,5256,215410,80033,215536,161316,57741,22168,194786,58854,73445,37.29,35.91,35.22000000000002
