n0,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,n11,n12,n13,n14,n15,n16,n17,n18,n19,n20,monte_carlo,monte_carlo_max_hop,two_hop
4844,1590,4033,855,5455,3195,2425,4129,4094,140,2665,5014,3295,2304,148,1285,1645,7024,2684,6644,4614,54.96,43.86,44.514582631283105
6411,1107,2777,3516,1745,2183,5525,789,6862,3106,4486,2816,6862,5628,4377,3969,6291,4362,1922,535,5943,59.6,46.25,47.462445195565394
330,693,1089,1390,1364,4409,1744,2195,6218,2721,4916,4144,6890,2091,3015,2775,2787,933,2385,1926,7105,38.75,36.05,35.7031743073189
4947,6385,5858,4004,1108,4751,4515,6309,854,2627,320,3330,599,3114,7095,6456,1206,6787,1024,2792,939,30.33,27.86,28.835107265397077
5039,4812,6405,3096,627,4675,4507,1832,4636,669,2185,2989,2421,4623,4376,936,3750,2270,882,6447,374,42.63,35.5,36.42974272926001
6781,2422,101,5027,5492,119,751,3387,942,6767,6470,327,1539,1963,6434,4807,3448,1327,946,3693,1371,37.48,32.96,33.7424323191739
5577,1977,1302,6094,6922,842,3564,3098,6606,4447,6703,2408,4507,2075,5829,3907,2576,820,1700,5341,2600,29.66,27.6,27.48860138488982
324,223,86,6445,2421,5951,4887,2623,3685,3205,2566,3264,515,525,2599,4927,3734,912,2048,1762,6431,34.46,30.01,30.558760540214646
5061,6372,4447,7107,5637,3841,5421,2914,2122,1500,4436,1702,2517,1631,2018,2952,666,6717,2300,732,6170,41.35,34.88,35.434907458391685
3669,741,5341,4705,5271,2776,1863,3198,2513,336,2680,1530,2594,6494,6939,4743,2480,2013,2738,826,4458,73.93,59.19,60.287641315916915
5008,4743,6615,4882,754,2007,1803,166,6621,1996,3291,592,2195,4515,7107,580,5973,615,176,5205,81,26.01,25.09,25.229216692790473
2382,6149,6489,2942,4040,3840,7066,7037,1263,826,4107,6371,6512,2687,631,4171,5449,1419,1471,6358,1225,25.55,24.4,24.18826841094232
1159,6730,7090,2619,2503,875,5810,4213,6837,4930,2404,1034,1693,1160,4468,5919,260,6387,2589,6725,5107,32.1,29.48,29.72553675567645
6585,5506,4529,6887,6112,5649,1682,1459,2448,3544,4403,1293,397,5855,7062,5470,2025,2069,6371,527,5587,26.38,25.62,25.434636709787437
3659,6621,3523,4499,2049,4434,3599,6973,4407,3713,89,3241,6850,2774,1405,2113,3979,199,6496,5295,3413,37.26,33.71,34.09507220770756
4674,154,510,5666,2907,4751,1132,4862,1025,1134,2122,6790,2268,3258,4620,3285,1410,5017,731,1913,3981,32.87,29.19,29.66319538628752
61,1454,4331,2598,4103,5315,3590,5623,5235,5991,1849,1952,2563,4055,5627,3922,1843,5839,3377,2760,4590,28.18,25.66,26.124017394105305
5007,5965,5352,2254,5295,1797,394,586,6252,4191,5286,3020,1306,4191,6275,6491,1669,2554,2447,5673,2454,25.59,23.64,24.723708322220872
6954,4524,3044,1353,5744,5744,6032,3807,4870,696,7014,1009,4965,4210,4679,3090,1444,1276,2052,3495,1782,27.23,24.71,25.849274752023348
4665,5894,6207,6408,427,4055,5583,3224,5874,5218,2850,3145,4219,6926,1350,4458,5979,333,4294,740,6618,42.45,36.4,37.610072343910595
2090,5148,827,2191,6036,685,1139,6355,5053,6897,5404,5624,5737,671,3645,6971,1974,6971,3132,6575,3546,31.04,28.7,29.501675058102265
3254,1349,2666,3589,1034,5098,3997,1736,976,3532,4920,4374,3344,967,5410,2420,2274,2033,3103,6140,4582,38.66,32.93,34.043013643102704
32,1555,4328,3594,4743,172,252,5140,4961,1984,6843,2133,1692,1416,2332,1215,4442,1642,2238,2548,4798,36.28,32.7,32.438217479954
6204,2055,6818,5599,3656,6480,7055,6624,7004,1376,4467,2924,4020,3440,7009,997,6300,1711,4673,3139,1677,34.19,28.73,29.094277701009382
2326,6640,885,6615,197,967,4663,6121,108,4466,2428,5520,6234,5933,5319,1118,615,4099,3061,4690,6598,46.19,37.07,37.37384934787789
2549,3581,4120,5548,2923,6214,4328,2651,6,1014,3623,5881,3682,2868,2496,4417,3271,2780,6415,5989,5598,38.89,35.53,34.37989894873636
4681,4032,926,5305,3092,3132,1670,4562,31,2274,5206,4900,5916,6050,6794,5966,4185,1629,3781,4922,6836,51.26,42.28,41.72867958762434
4234,3350,6100,5833,2501,5758,1395,3681,5079,5479,4349,1616,2944,4310,28,5558,3188,4746,3488,3319,2752,30.92,28.16,28.555877597528923
7055,5092,4787,6011,5730,6133,554,4036,6109,2028,5245,5314,2382,5158,170,3334,5908,5154,1278,5191,6380,35.58,33.21,33.3948210548763
3254,6410,2213,6932,1459,6287,601,6679,6357,4959,82,2862,2167,6539,5800,3368,5611,4458,2487,1245,3785,46.13,37.58,36.75753263639401
6823,2124,3969,1389,3826,4180,371,2218,4180,807,6100,4838,3461,571,2909,548,5380,3624,161,1344,4154,36.62,30.85,33.486224404831525
5818,1324,5656,762,3292,5209,5643,2259,4956,2493,1711,4326,1701,1943,2735,2204,561,613,5727,6804,4286,37.47,31.21,31.152111089732212
5396,3016,3833,4190,4568,6035,407,1380,2432,5349,6021,5844,6676,4556,2209,2915,4994,6060,1901,3215,4596,30.31,27.37,27.165916833750398
3274,1411,3961,6469,2126,7100,5000,2700,5865,1821,2119,4996,5789,2000,6912,5413,250,6977,7114,5099,3298,25.91,23.15,23.460456827157362
2593,3537,6238,2035,6434,2204,1555,594,5127,5999,1356,4744,3633,4763,5965,1213,4966,2146,3763,4313,1331,24.21,23.57,23.70476572637354
1135,6377,1131,5863,3610,2958,2537,6155,3282,1970,948,5883,1689,5885,5582,2502,558,871,1864,3252,2632,34.68,30.55,31.187781302239443
4033,818,1529,368,453,6631,4894,190,6163,1774,5597,284,4050,5766,4329,6675,5930,5023,3623,2805,5430,46.98,40.92,41.258930788120345
6863,2249,967,5023,5674,1414,780,1819,3274,1910,4055,3684,3095,6149,1381,1898,1931,6718,2323,3789,4481,33.67,30.85,30.681728677901653
4750,3191,1735,3700,5856,2112,2704,4065,4862,908,1751,645,378,126,6532,42,7025,3935,2617,3138,6946,36.26,31.75,31.76941784774359
4753,2352,1604,3276,1311,6752,6214,5292,1247,6502,249,124,3172,1189,5446,4444,467,4626,3108,2082,1064,32.09,27.02,27.935172736100412
651,3791,5342,6881,2485,118,290,4398,498,4300,6886,1056,350,2241,6396,962,3543,745,1557,226,4093,59.35,47.55,46.20263617045441
5222,1067,6099,2287,5626,6693,6927,1572,5431,3666,3192,2701,5169,2195,2128,5256,5206,1991,2010,493,4816,44.31,39.05,38.640988110105994
6455,4837,1435,2864,3510,4959,5718,4589,5229,4277,498,2893,4480,3380,4408,1633,5829,4394,3474,5426,574,31.03,26.88,26.972053620723635
5845,2188,6088,5002,5907,6162,592,2060,1454,791,1237,480,1665,7000,3507,6980,367,432,5219,747,6660,49.31,43.42,43.35004273275583
4201,3843,4105,3033,813,2561,328,1037,4353,271,3631,5441,1050,3237,6253,5797,3654,201,6034,4296,2211,32.52,29.54,30.06947632987255
740,2048,6556,2665,702,2472,280,7042,3147,476,6001,2138,2565,6022,1065,2132,6509,3114,6610,959,7011,75.12,60.16,58.74564324520544
5552,2488,770,3480,6892,2010,4118,4564,1682,2704,2774,4172,6419,3203,4785,3941,857,1062,5345,6673,3675,30.01,26.88,27.414100012698317
4290,4576,5893,6914,6838,4762,5744,4260,4387,247,6812,2386,6088,1286,1638,3033,3188,4268,2656,797,3354,32.67,29.13,29.61967451151543
2829,1035,4709,531,356,2461,6676,6545,5333,4371,2569,3420,2443,2611,2888,2233,2664,6133,6131,4260,4104,30.0,28.38,28.502546416429112
70,4310,998,1218,2597,5953,2667,6428,2683,4694,563,3701,2290,3929,3720,2983,6075,3117,6681,640,4742,32.86,28.34,28.664902487498978
6564,459,1102,399,4290,4031,4715,6988,2063,6422,2010,5758,4700,6116,2774,2962,6528,5271,3032,3297,2518,34.36,31.65,31.865662418650523
3805,4900,2788,4359,4157,1374,238,1215,2049,5629,1811,4610,1092,923,1512,6277,3367,5963,5076,410,6649,44.27,38.32,38.27309391088903
812,4470,5581,2176,5854,876,1673,2143,547,5178,4679,4312,5251,643,7005,596,6506,6968,1780,5269,6867,27.29,26.83,26.922840241202334
1420,4190,7060,3539,178,4836,3015,6943,3986,5818,6614,2324,1801,1641,4899,4043,7090,1926,3485,3704,5534,30.62,28.14,28.30906976495936
3007,4460,1546,6538,3949,5945,595,6668,6887,2101,3336,1649,67,6117,4358,6310,3118,4213,3990,625,3307,42.54,36.99,37.52269586296417
5044,4178,6522,4737,4789,3486,328,2882,6972,3755,52,1554,2452,5701,5663,5259,45,4430,983,6732,2479,38.26,32.22,32.595400835068666
4198,6118,2585,6361,4448,5284,4685,4516,2314,4305,3370,4440,6705,4242,3344,4937,5160,4760,2521,3707,2473,29.51,25.24,26.018877423293745
1072,4147,3638,4802,1149,4505,6328,1335,2070,5215,78,3474,6030,5419,4635,296,3017,3447,3294,2306,5398,38.61,34.0,33.92601704207121
6152,5485,150,741,737,6933,39,3140,2202,3804,2227,6520,6402,3052,5208,6138,6981,3943,6296,2756,3182,36.65,30.74,30.354132327720734
3736,6582,954,3962,2904,1185,3401,1214,148,1409,6668,2131,3012,7027,1041,4829,6440,2352,3382,2112,4208,32.2,29.57,29.18489945528586
2353,6058,3446,5663,2241,3551,2751,6365,3979,1765,5861,6796,4025,3292,5866,3482,748,527,1060,1688,1225,34.28,30.09,30.009638431452387
1877,5981,214,845,2074,1275,3930,6346,810,3269,5322,5926,1535,6835,24,730,3503,5012,416,4502,1788,49.44,40.7,41.69576329678777
4378,3456,2840,385,5337,845,6017,4528,5562,3437,6839,5502,6071,971,2173,5607,2283,1466,3929,6595,6498,33.38,30.47,30.645885841183045
5768,7027,390,6442,1754,5544,5277,714,7097,3192,1014,5478,3664,2410,5586,4160,4079,3220,951,4965,6994,46.66,38.74,38.94754643778304
3925,866,1221,3165,5026,5753,1648,1369,4265,2110,3412,6088,4396,2364,4034,5190,6637,4462,1758,6461,6223,38.48,34.47,33.87773415888655
5108,2761,7053,3981,842,70,6207,5974,5384,2841,5806,2191,462,4428,5123,3606,2456,6224,6900,825,1872,27.38,25.09,25.040821224150992
4161,2249,2214,5785,2018,3372,1215,1066,2099,1599,3340,4594,5161,4902,478,4364,6835,4988,4172,1219,3389,31.94,29.38,29.26289095276543
2213,2292,3933,5696,2505,2187,4024,1756,4085,3012,4907,3854,1979,2772,1443,4962,6217,1484,6055,4755,5686,23.04,22.64,22.766800466484543
3695,4380,1224,476,4128,2670,4329,5653,1106,5284,6237,6651,1746,2583,5099,4044,3935,2703,969,1047,1147,29.56,28.5,28.16324571112273
5720,2100,1843,721,5204,4414,6791,5758,409,4612,1409,5609,951,1853,4614,1633,4120,4649,5405,2522,3459,68.04,58.3,57.08151058827641
2684,34,6338,164,6731,2501,6735,5041,1804,692,6087,1839,2295,5576,5125,7055,2794,2204,4924,5888,4246,39.07,31.77,31.072145944039857
3107,189,996,2702,2842,1142,928,2054,6307,1173,5580,4702,336,2842,633,752,5938,845,2457,2597,2039,34.27,30.51,31.118851211455887
2206,4338,407,2963,255,641,1138,3271,3047,5898,5229,5663,1982,768,5567,2693,2241,65,4220,2636,919,47.77,37.78,39.951542754545734
2886,6582,6479,5252,5932,6908,1031,4965,2220,3319,746,5562,4723,5084,5942,4323,3895,4623,3430,4388,3225,29.32,27.61,27.59840482562141
2466,1797,5183,2479,4498,1090,441,4915,4165,900,1434,1970,1761,3560,2248,4472,163,2051,4414,2219,4342,31.33,28.68,28.503603372406467
2144,3876,1032,3303,5807,849,6102,3059,565,5361,4458,2974,4462,4550,6912,6590,5924,4156,5608,4758,249,31.16,30.49,29.92938988451875
5071,2524,3649,5590,1083,1276,609,4745,1162,5542,6773,1771,3965,6894,6561,6948,6286,2748,2990,2394,1308,22.31,22.25,22.17814888484525
1274,6955,6513,3127,6825,3602,3323,965,4923,1189,2209,2419,5463,5627,6548,5233,4945,67,4401,79,6678,38.94,35.32,36.05837562187486
5266,1086,3108,6119,4603,828,3764,248,6383,3538,4903,5564,3459,2261,3032,3345,3327,4962,3784,436,812,24.1,23.36,23.46533531750085
3856,6382,306,5292,5768,5712,4,6653,344,6813,910,4811,1143,4345,4162,6252,2918,4514,2219,6413,4654,28.84,28.16,27.5574687167899
5364,2919,6570,3882,6715,5713,2008,6621,5093,1964,864,4606,2930,1299,953,6363,332,5767,2569,3460,5957,26.8,25.68,25.60970042236108
2836,2076,5386,5126,6324,456,5054,3562,3399,3082,2938,2407,6176,6685,2795,3612,6538,5728,1950,5201,4994,43.83,39.31,39.334894618726885
4251,1182,459,2797,5513,929,4202,1410,4448,5265,5127,3993,2793,6205,5819,995,4774,177,3934,1713,3139,36.27,31.3,30.952025653432106
5174,6830,1431,3254,5870,1866,816,2034,2749,2695,5378,2008,6426,5544,3779,6086,3859,3027,4035,5336,6333,30.53,28.39,28.36069296390061
