n0,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,n11,n12,n13,n14,n15,n16,n17,n18,n19,n20,monte_carlo,monte_carlo_max_hop,two_hop
229566,246598,145267,143976,53329,188631,21122,12969,244702,191981,107711,118190,161196,197307,36325,168949,227928,75027,127290,12839,239050,95.77,61.9,62.167300704865376
242949,144207,33373,44764,123780,108754,90089,73858,78059,67041,193732,193657,255930,171132,68201,106485,171965,62564,78862,126663,146098,82.27,57.42,59.22593066048947
175341,103381,31389,43865,168612,42377,19705,54492,131230,237491,212815,130305,144280,57678,118747,237570,87250,261219,199032,117954,112046,94.05,63.01,65.16872672366141
36594,143598,50438,63985,23780,45795,89641,145719,23879,83699,62685,96549,67726,212168,149321,52990,232587,5264,196518,228226,108208,83.24,58.3,59.99385034210937
100358,108497,195517,137407,55051,98793,70841,88657,197161,16268,130585,72749,150544,253672,94409,32997,180028,131962,138733,165052,207175,72.92,53.43,54.54610520259367
226193,222463,56613,24274,71046,235088,65130,100810,104793,169290,116879,113203,250070,81793,222477,213474,228823,253765,5717,33357,8452,92.27,61.15,62.16802370981442
111463,185994,200196,234801,210829,124064,253829,153924,128404,46,19172,102634,243856,242962,243311,216423,138375,224254,122723,254867,117689,67.9,49.46,51.18944725861971
65133,205286,28585,58667,40469,39863,136935,254774,178801,28544,246806,216372,189198,183763,169698,221907,200487,234589,119885,22283,144572,104.3,65.69,68.598969542431
203649,10366,358,205074,32938,60968,149260,241151,9854,169215,187438,79634,252296,33545,164226,66006,138478,166799,114669,183129,200237,81.96,52.84,54.899469532857296
29394,26068,18442,78734,137477,247343,152801,50253,101733,68388,58610,207221,157564,301,2742,140896,79041,261193,120767,73034,251380,72.27,52.81,52.224736831977964
82931,168971,220046,231676,63532,124598,137960,61543,143393,64764,7675,251819,107953,184720,170301,80582,14498,5711,50886,130629,231957,74.49,51.89,52.985673058879854
176806,169651,110104,21257,67438,59727,174943,111233,242525,97050,59450,129222,8938,182405,88618,188306,110246,94979,178930,103902,51925,75.08,54.86,55.96570866722831
1770,208945,76575,193758,221550,132350,17677,53796,129943,254242,52537,81714,200764,214959,50838,60505,121926,58049,69473,199352,233133,75.65,55.7,56.4069912898791
77314,28575,249541,163472,129961,159933,49103,235005,58543,127153,109321,238654,174402,14789,248712,155923,38373,241676,103143,14249,55823,77.92,56.04,57.27560262429987
6194,255359,156271,37201,108890,13589,186085,15764,48261,103106,117870,235449,186655,231626,82365,192079,29676,261496,20804,244212,43419,86.51,56.54,57.35053756394036
86309,49986,48630,171040,245335,137572,195640,122582,8360,81743,174176,190153,99252,219972,98011,258207,86952,115981,44370,28562,752,81.55,54.51,55.27572587225615
20510,73349,21171,92134,110148,250482,232042,32429,147096,252777,198916,54369,99648,93488,201518,215370,80923,215484,210747,113363,23005,91.67,58.23,61.34533535361279
12912,184878,124115,51305,97704,141958,241043,117007,50600,84753,95485,193283,235141,124396,7938,165586,107689,65015,212814,163947,200977,84.65,59.03,60.15700949952604
106108,10656,98452,9136,121648,16404,210590,241192,16253,67375,51102,195896,16476,235549,158758,88885,95151,71385,87810,251052,250023,89.8,59.55,61.181324659004915
161737,11425,68726,195674,187861,180768,82964,242280,72254,77963,988,189155,198089,156124,240244,211198,166194,248116,247267,17126,6358,88.47,62.53,63.505355995231476
216535,61306,28117,124567,187582,250813,122091,250061,203517,101322,207041,65810,239480,112705,213594,129361,34788,243295,130165,47956,2282,91.21,63.67,64.26120565823535
210388,244070,193590,79512,215680,181432,202587,39666,159188,61903,85930,225769,83767,120791,94859,205477,205061,156163,20713,134187,51724,87.6,56.34,58.059593834843255
102677,197364,41926,64830,106890,16969,170274,8877,126272,144859,142767,85395,42124,256968,111818,231597,27583,258952,18917,69439,163735,78.93,56.57,58.546697800122146
22041,54615,25276,110378,130672,259111,186062,254834,117168,45401,61393,34847,109272,120828,162609,233639,176713,61586,196077,141181,222032,83.56,57.76,58.17876551794509
202866,174175,199115,31762,204406,220429,77050,77013,73242,148605,70167,97772,66599,193479,68245,52216,115185,64862,48689,64314,61735,82.66,55.78,57.072505974161224
40192,73755,231779,237913,151592,49348,85547,16988,103827,65969,260164,64474,132992,137968,60655,170299,211928,26356,171265,121612,259773,90.97,59.97,61.210754915758656
9705,26825,1177,124456,231427,214722,60585,220346,117518,239698,98009,10580,229869,76985,61051,31251,13209,49695,157415,255056,217035,75.94,56.91,58.623817591903624
152880,50898,243839,19691,97579,134393,227050,46598,117732,158083,68143,203161,203889,174261,247910,1661,27729,167105,156276,186045,162515,95.95,62.29,64.31158368828164
91671,57054,9818,96654,89133,37059,11577,53471,262110,66824,10023,157135,191949,170824,239587,53331,213580,2983,214652,85786,107215,85.33,56.91,59.48798538060937
177817,97467,48534,162795,81840,20430,53322,8248,208478,129925,143666,126748,16586,106999,26578,208625,103624,174070,144215,40514,167557,87.61,57.64,57.82968972004775
139984,23895,171195,42910,104273,182296,71084,107423,259060,74265,175062,80634,109535,249872,13463,81883,195385,148509,231655,93633,108548,82.23,57.4,58.25092364743055
109168,4774,226557,200976,261258,210297,95363,168946,51695,102427,190849,106161,53390,246936,1540,113813,236357,41043,111084,29763,215054,80.69,53.19,54.275219983287954
23720,106487,151465,231430,95611,120823,202651,42610,34072,3888,13551,144584,37354,167946,211410,238497,103997,23338,150172,163104,243067,79.43,52.43,54.42361667822793
97214,193265,132241,45006,38243,91211,74264,42418,136618,45032,242614,17589,28519,100593,128584,197540,210977,207656,253460,210949,51731,85.8,59.28,60.15597526223846
79066,33200,219491,247221,11402,255733,239284,126546,82451,13991,159290,242789,166819,101684,22621,237036,186727,162619,180411,216152,233606,101.15,67.87,69.44263705702961
42015,167857,205999,224549,58215,162805,106033,161147,221865,51409,217366,123982,47963,148223,57183,10934,104790,246035,135762,41020,100552,80.36,56.9,57.236560994733765
94164,32258,39181,64765,254461,190023,213817,235220,50487,10773,231699,147414,220852,198563,176227,9995,175085,219730,84987,30862,102193,85.01,57.79,60.62764730018984
157160,119467,144192,222562,164375,203970,80272,170138,110119,80795,152731,65341,111605,102029,172711,96324,117123,132010,114911,46861,6127,84.95,56.69,59.10719236430088
919,162238,258510,128319,121968,61669,117130,200164,162155,204465,214688,120137,219295,47072,212475,124051,104947,28069,17595,33673,93998,78.95,54.66,55.99568802809521
112878,95769,24042,210313,115859,132210,133735,172253,10686,10656,166838,34149,21558,241729,192277,82241,203852,188846,134081,20963,14225,87.42,56.52,58.31711487625351
197147,132100,234584,99054,171113,249264,205584,35700,6778,224675,17401,261127,160988,191911,181547,213644,28727,50779,34502,257354,232179,81.55,55.23,56.303871193288195
128940,75466,250777,212597,240134,208398,43282,179865,206669,189026,243946,57967,17174,218375,91985,160024,198227,66118,41619,84892,235021,92.53,63.19,64.237031120968
160833,72087,237256,213811,119643,37636,66626,131653,252792,241148,125857,54610,155159,68909,161445,132646,62232,83644,97587,9655,52151,75.21,54.05,55.46507035687667
47735,105766,42265,166873,245472,72927,178174,85937,234727,98786,44234,207650,205748,69295,30167,201396,139125,12732,166807,224995,94313,82.49,59.96,61.842929776192676
253271,228839,118761,145537,136695,152054,180546,231351,234907,27422,66068,260297,140430,165092,224552,103351,193442,209104,97377,69403,98497,91.61,64.5,65.74388259817924
