n0,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,n11,n12,n13,n14,n15,n16,n17,n18,n19,n20,monte_carlo,monte_carlo_max_hop,two_hop
6858,5481,5393,536,6182,4846,3973,5527,2743,3762,2186,4119,3770,225,653,5025,6176,2847,1422,6222,6146,38.84,33.9,33.44880352067178
6425,3313,2091,5529,5121,6450,6827,7078,5894,1104,443,1331,4091,3126,3806,5535,2415,1276,85,2315,4566,35.45,33.32,32.73166373403635
3828,14,3002,278,4407,6963,3132,4622,3627,1674,5541,2526,4081,5317,1092,3963,5649,4411,5825,2479,628,24.59,23.97,23.708698871865124
2113,6753,2564,2491,2733,5294,6519,2557,5352,5265,3219,4244,6887,761,4165,5188,1725,3204,4884,4345,6948,42.92,34.5,35.03729211881908
6970,1225,6536,4134,5151,730,2523,335,1908,3748,4598,1901,4281,2273,501,916,917,5532,6706,6450,3106,43.11,33.05,32.62998171933215
7017,2986,1750,2608,2917,633,2741,3746,2971,1363,4076,3620,2391,3777,1096,5885,3620,5239,1768,2236,2672,32.51,28.05,31.30692517939396
1302,815,1948,3841,1552,6163,5558,6932,3062,1518,2917,1148,6513,1109,1910,2200,6623,4510,5184,3096,3278,30.33,27.15,27.503819330267405
6623,6746,6139,2803,2299,5898,4875,4117,4758,5652,5997,2625,6083,3272,6152,5847,5771,5178,6172,5868,2388,31.17,29.24,29.700898317880096
4357,5099,5218,5494,595,3010,2527,3237,3964,1431,2112,2899,3610,3904,718,1527,2579,3104,1040,229,854,38.98,33.03,34.289369722557
2873,1368,2942,631,5999,6238,5339,3575,68,4445,2624,1939,6758,6828,4871,3194,4433,2331,3841,5224,1233,26.2,24.05,24.22119542772333
2947,2591,1655,4083,778,1164,6421,1673,2714,2056,1158,3443,2952,2049,730,2807,1536,2019,5794,1966,5964,31.48,29.18,28.25544444497506
5002,383,2756,3053,5308,6289,5009,505,7063,1179,1453,6969,516,3520,3633,6379,2227,1087,2629,4284,4725,34.73,29.64,29.8459109975136
6925,953,2769,5310,6292,5821,5000,3232,1865,443,3213,6279,3881,4012,5074,2595,4461,6861,5091,4895,741,28.52,25.73,25.5420707459573
4816,4181,4412,5445,4060,3287,6887,5665,3723,1387,3373,3162,4298,3708,378,886,3697,4844,1050,970,5568,44.26,35.94,35.21096287803454
4096,1434,633,3216,2505,3749,6536,5794,72,2072,868,5477,2872,1807,1418,204,1203,3500,5486,753,2752,33.76,30.54,29.89968845817773
6715,5319,3812,407,7030,3889,1978,529,3944,1142,4577,248,1135,5699,4113,4441,494,396,1635,4474,51,34.02,29.42,30.3483500802218
6734,6670,4283,2765,5585,4329,1953,1146,3043,4031,12,1079,4424,954,2020,886,3820,1734,6536,435,5046,57.19,47.22,47.619398516694524
1763,5131,3105,2758,5101,5305,7033,3226,5878,4296,4154,6397,5533,1335,4185,863,6826,6699,1240,5137,1722,28.22,27.08,27.41797331318546
1421,3090,1653,2436,2790,3529,1177,3503,1068,3261,2569,6535,2451,6647,813,4607,818,3873,2231,2330,4320,50.16,44.44,45.216206456858345
6269,4005,2292,1876,3446,5759,1127,5726,4481,5392,851,250,4931,4519,6158,1654,1739,1592,3206,4749,320,30.22,26.72,27.53116742602535
5284,1131,5123,192,6080,2150,5756,5913,3892,4421,391,6033,6326,7055,6742,1839,6844,1183,4899,2560,312,40.04,37.27,37.20365753094793
5644,1604,887,1150,5208,5684,4458,1527,6249,755,5625,7112,3800,5157,2390,1711,1290,6751,2656,5742,6717,39.2,33.76,33.81127811331508
2271,6961,4246,4660,553,3380,3403,5470,5902,276,3730,2436,5400,7062,999,5213,5753,6015,2230,129,1756,27.61,23.76,23.85106938391156
3429,2729,2142,4407,5962,3214,4862,4304,6125,1647,3520,6325,1054,5679,1399,6440,3667,3723,2833,3136,3876,34.17,28.0,29.270965934018154
5019,2085,5039,1563,4758,3900,3644,1573,6187,3844,6963,4696,2766,2535,579,1396,3026,4956,5130,7046,3861,35.84,32.59,32.43661753200149
1820,6295,5043,5357,5395,4725,1049,5588,2521,1698,4385,6855,6744,2450,803,103,6463,237,1621,2564,479,42.69,35.64,35.282204900935774
2612,4369,2096,6491,5932,5443,2808,6739,3609,589,3435,3855,6827,5830,149,2315,4749,4704,1080,1738,1233,27.21,25.52,25.68176320422855
1329,4971,6317,3077,5907,531,5186,4818,3663,2287,5284,673,4059,3922,6560,6459,1946,1239,4627,2451,6955,27.2,26.2,26.05144049782847
7014,1860,1662,5065,5764,2743,4844,5044,5752,3210,4292,3332,1922,5276,1745,4597,507,2142,5452,2043,1133,26.49,24.09,24.368881031971046
5090,5997,3205,6754,3572,978,3733,3209,3235,3889,3112,2333,1762,1971,1835,450,4363,4299,6696,741,4939,34.01,30.38,30.656734704909
4452,5525,29,440,3172,5792,3527,3289,1895,4216,2234,827,2985,4180,2959,4259,6409,4036,4758,575,5773,48.44,38.11,39.16723602764112
3769,6017,5755,1811,2290,202,240,3920,342,1059,5315,1161,1691,2635,1976,4404,397,5044,1186,5295,2419,31.54,28.81,29.29600131946337
6242,836,5255,4570,4430,709,5556,5488,1117,3583,5793,1148,277,2543,4189,5411,2197,3876,385,4557,2909,40.03,31.93,32.69363973221427
6256,2785,5622,797,4964,2945,876,4989,6424,2851,2977,6512,5209,2257,6593,3917,2318,4172,4916,1227,209,29.97,27.42,27.41392282130542
363,2788,3555,6863,5187,67,2862,5508,4378,5860,415,7062,5425,628,5655,4426,4150,4993,6308,3567,3511,30.66,27.4,27.455334866280488
3435,1965,6476,1489,1331,5027,368,130,4858,6225,5893,6775,2892,5514,1486,2414,162,329,2020,4636,6455,22.24,21.98,22.157579380111777
1798,3300,518,2950,908,4890,553,1987,1911,4506,1555,843,51,5670,3320,655,4097,6986,2302,4767,5338,31.74,28.55,28.63222090167637
1812,429,4305,4238,4323,3302,3498,6412,1037,1268,3497,1061,3766,6022,3054,432,4684,1496,4230,6701,3604,33.33,31.57,30.5714911826665
3583,4909,6728,6546,7114,5304,3653,1330,4059,4870,1047,6985,2875,1193,188,2058,5776,1533,1236,5225,3376,29.91,26.01,26.18283961057112
4667,5162,2051,3623,3850,3804,1541,3465,3566,2207,6347,1797,2893,6149,5181,257,6727,3233,5091,6846,228,30.27,26.13,26.33509744371555
3494,2476,6881,197,4487,3909,4660,2143,5622,2216,2024,3820,5833,3743,2990,4275,6939,5068,3782,5434,2017,23.72,22.29,22.666989625550023
4555,6943,4380,1306,3775,2360,6183,2962,3439,898,4140,5607,2012,6119,5349,5407,3168,959,3544,4898,3780,48.9,37.51,38.75951928994873
5113,4270,3724,738,6077,6824,3199,3707,5048,6272,5827,5702,6054,2971,6538,4563,2857,1356,1203,1912,5444,25.37,24.11,24.460010874928287
5318,1424,3346,3695,4086,5802,5914,6619,1414,3334,2162,2560,4672,3317,2450,5298,5852,6419,2167,5491,2568,34.03,31.61,30.626047492114843
5467,94,3283,4852,329,1688,3725,830,936,87,6857,2969,2642,4956,2595,6006,3326,1463,6124,6828,2667,41.54,34.3,35.06505715287892
6413,659,4316,4913,3933,3295,5079,1928,3642,773,4941,151,2822,248,2482,4042,1146,5850,5793,419,77,57.91,49.64,48.55926557320991
2701,3324,3919,5336,5025,40,3949,5233,4711,1667,1826,6069,5015,2683,1359,2735,2483,6397,6800,3205,4654,56.19,47.26,45.55907286929807
4899,5949,3979,3812,6247,2288,703,4126,1749,4695,3006,1980,2962,6925,3045,6564,1484,1983,4416,6646,5315,23.11,22.58,22.806116605929006
5913,5116,1842,1716,4800,3837,1950,3259,7068,2177,4812,1667,4184,7070,1324,12,3323,6284,3874,6059,2963,27.97,26.7,26.344069330600238
5319,1473,5545,1623,5952,5736,4973,1492,6913,3968,5039,54,6479,6015,1094,1720,5764,1780,11,5088,687,29.69,27.04,27.31082758923772
3739,6380,5231,1613,6071,1514,2236,3239,5053,6855,178,85,2945,948,2497,292,4677,2990,3871,3116,996,32.88,29.11,28.9474254789631
623,3790,1440,1170,6594,6310,3718,5249,515,2186,1210,3962,4405,612,6617,4313,5795,6544,2394,2346,222,29.9,27.42,27.077422620411586
4480,4589,1707,637,3416,1029,1526,4807,2524,3800,1622,7022,320,5704,2766,3762,6418,511,1261,1870,6991,36.87,31.65,32.84971095178911
5067,2874,5202,2512,6589,5728,5284,885,6961,1559,1272,6668,1821,236,2647,974,2234,848,3055,6349,586,66.91,49.76,49.64611798562758
4133,6636,6977,5878,5030,1111,2878,1075,3470,6001,6087,1605,2541,4531,6233,166,6162,143,2789,5233,1225,36.73,29.4,30.26339702310845
5893,603,7054,4458,6170,391,1121,6045,4040,3417,5544,2933,3937,5428,2416,2433,521,5122,1232,6054,941,30.07,27.04,26.812928639621997
56,6724,737,1169,2885,6929,5835,1276,2462,6357,4640,5557,4388,1057,731,1873,4682,5947,6380,6107,1882,26.94,26.13,25.677966145398454
6594,2742,738,1529,5466,3580,1720,3367,5320,5380,306,6828,2737,3515,4074,5350,4589,2824,1513,4317,963,30.88,28.09,28.709091565961494
5380,7068,351,1026,5608,3096,1186,3449,6274,6271,6041,1827,5189,2197,5041,4425,5744,1015,705,4214,6832,29.18,26.82,27.118131922416588
4672,5902,5070,1452,1628,5420,5088,5526,5813,592,4400,2569,1059,4117,1943,1947,5552,3730,5515,3326,3735,24.55,23.63,23.581168302462146
873,2569,1901,391,2821,876,3224,149,4614,959,6117,6645,2122,2893,4543,1970,2767,3465,1856,356,1145,57.53,44.3,45.43337772708481
1370,1071,5965,6806,1405,3210,1237,854,5283,2461,6257,3491,3797,60,905,3458,12,5646,786,6831,269,54.87,41.83,43.18042484220155
1555,3554,14,1578,6512,7020,3114,6705,2569,6942,1266,1428,2198,6989,2181,6634,2104,4665,1907,4239,6662,38.13,34.16,33.691636536422315
2534,2531,4612,3410,4083,3961,7078,6900,3164,6279,2413,3223,1418,5347,6598,3444,2413,6475,4723,3774,4318,40.42,34.99,39.92169568608788
3479,4708,5642,2636,4417,589,4614,64,2092,3379,4768,3768,5932,735,6865,6951,4109,4432,3852,4291,5234,32.16,29.59,29.402252121573106
2280,1291,1790,3031,6674,869,6017,1818,1728,3550,1032,4182,1565,4158,3194,6656,1331,7092,576,2522,6669,32.45,29.48,29.783605958635153
3733,1158,6174,4222,757,6036,3060,5564,1523,1802,6446,4529,348,3571,4603,256,3207,4476,6262,2478,1907,29.0,27.81,28.147245393209975
1322,5954,3264,6484,1814,7074,1642,4702,6753,1875,4111,2089,4516,2278,4960,2144,1296,209,5291,5078,3279,27.49,25.32,25.52658426338513
4194,5877,418,457,6414,4019,1597,4540,2653,2396,6000,5291,379,3829,2747,1509,3660,390,1701,3009,2110,38.95,31.64,31.786756333218698
6092,3640,2164,5533,4116,2049,389,5895,2628,92,3423,5349,1852,1502,3137,5650,5582,3938,1103,3456,5688,23.59,22.82,23.16603023717868
2429,605,5383,1422,6251,6466,446,3434,6818,543,4355,4761,1253,174,248,2999,1752,5569,5341,4636,6214,33.67,30.2,30.521342080161777
4412,3900,3528,5488,6337,5018,5637,4830,2701,844,6879,59,630,1682,189,5904,4340,6940,6305,6796,4317,30.38,27.46,27.639455404105487
