n0,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,n11,n12,n13,n14,n15,n16,n17,n18,n19,n20,monte_carlo,monte_carlo_max_hop,two_hop
989,4173,3098,1842,3894,1138,2512,2349,4527,1555,961,6746,1422,4905,694,3528,229,6520,2877,3135,61,49.36,38.8,39.995795740075806
4015,6819,1504,3872,2246,1146,3184,1668,4191,5208,3541,4801,5149,5405,2440,3573,2350,794,5246,6108,5662,40.01,36.83,36.74581809428895
684,527,3618,6173,6111,2630,540,6962,77,2657,3931,3457,5172,771,6770,5407,2716,5277,3430,4774,1851,31.66,27.56,27.746232698630486
2643,1654,5311,3210,724,425,5253,4243,217,4169,4290,1961,4701,6791,698,1474,1902,6724,3840,6752,7023,28.95,26.73,27.667346889519838
4415,3244,2331,2816,3735,5418,4328,1856,1657,4694,2445,2807,4817,1088,4767,4354,2985,5078,4243,2907,2579,33.71,28.78,28.83841229612858
6297,7045,4789,7024,5918,6045,4307,1667,3662,490,5909,3545,7026,2556,5157,1588,4042,6994,1770,1505,6740,29.76,26.25,26.096596785005524
848,3742,980,4106,3253,6899,1736,2583,1527,6183,308,2678,4085,2022,3148,6975,5577,6824,5973,466,1939,30.64,27.83,28.883007663282438
3287,3005,3188,1830,1455,2334,2053,2831,2157,432,5686,2786,5998,910,1700,1805,2488,3622,1416,4627,1378,29.66,27.19,26.606926086665034
2011,3956,5731,1713,1764,6642,5495,2988,4991,1903,1439,5603,6152,4347,3229,4902,4419,3477,4896,1451,5145,23.5,22.64,22.248892851841696
2472,3623,3067,458,643,6444,4393,7042,3744,4015,147,4743,1445,2199,4257,3437,5616,4054,1817,3187,6696,24.79,24.04,23.716516660628884
