n0,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,n11,n12,n13,n14,n15,n16,n17,n18,n19,n20,monte_carlo,monte_carlo_max_hop,two_hop
5183,179,16469,30484,74630,4927,39817,16772,33003,69239,57334,14697,13034,9221,39367,68738,25126,50866,34194,29305,150,169.73,55.86,55.880886599068056
1371,70448,39520,60383,36517,41465,31766,62299,68980,30771,71696,32382,3837,53976,40291,7249,2855,25443,65314,55052,10628,87.85,46.52,41.10987955286301
33719,29863,55616,48525,29725,64611,4469,44309,55123,47489,51951,25962,885,38287,66175,8838,26898,64971,26268,40857,25419,43.91,33.27,33.40575736648105
30252,60963,29024,34736,38657,14287,64980,24551,29271,63576,54660,7394,19186,51571,7124,27911,3097,18600,54445,6794,7882,50.3,35.0,35.646240566026265
24130,51553,58935,41182,14838,10402,21709,43154,24993,24315,68786,61291,4180,40871,49626,49005,43476,57990,22185,14281,376,121.59,39.3,39.12578369037811
10255,36674,10585,46067,55074,16214,73548,27184,49824,46744,40461,56681,11502,6456,62057,25652,48852,70979,58503,25300,42376,114.89,52.09,50.80063197145038
47742,62198,3969,53844,32507,53054,5328,49226,4568,60824,8202,8126,33687,25551,8238,44442,47575,35692,43905,5712,34363,60.54,36.97,38.37012663412075
41482,36127,38981,494,8563,3179,30653,14058,62283,61045,50661,32905,56352,64680,17394,65082,23978,1141,39756,19833,30951,116.89,46.51,48.59722994175192
42965,41883,60395,47429,10356,67093,25862,51338,20963,32415,53445,8484,4438,63136,72429,71383,42697,21062,55909,13791,9458,252.13,88.1,88.70947629227177
34719,11020,27307,12638,55189,65336,58584,22700,30696,17423,54636,60414,30793,70590,15881,38525,38506,36621,74302,35083,48886,55.14,37.28,36.45967229696204
33299,34122,26108,57592,32431,24344,32157,30867,20096,36877,75796,24674,42773,8494,51913,32984,32237,66496,68984,30327,13178,87.14,41.76,41.21281955163614
60806,4852,13412,588,62228,30292,58759,49004,5290,38492,30525,15625,6604,24847,25449,9845,48789,67196,23299,58866,34071,118.09,33.66,33.475912098290706
830,13864,45835,28527,4909,48327,44566,18529,5788,26735,33412,5011,26665,1491,42893,53607,48733,24267,40920,10215,26661,136.58,43.81,40.364570104213136
4124,64962,71833,63374,8293,53499,13289,51812,72107,20257,69992,11947,21455,52136,35542,53711,37132,40317,54767,6731,40941,86.76,37.25,39.320608601690815
74254,46816,54274,54584,2387,47681,25847,51213,53080,26695,770,56906,20521,55542,14881,11860,53243,75732,47805,60411,21305,57.97,30.25,31.903428447698406
17036,1944,6775,72292,18677,51998,11669,75086,48607,66120,22503,19121,45605,37132,21209,68309,22516,8794,14259,50296,64292,63.28,36.09,35.718197324048035
25865,39533,16600,5701,63273,41225,6995,50842,11310,21007,29107,53016,25704,61991,23981,74111,28591,5467,52395,67881,20510,43.38,33.99,34.68436732050907
50276,47082,16129,19590,32382,25243,5386,73707,4997,42493,15431,51096,59733,72096,40136,55059,40397,32670,55802,51014,48162,100.9,49.35,49.496885941722724
58561,66005,57455,23430,3063,459,64159,60984,30834,58565,60068,23536,62025,52473,14034,8797,16836,46999,56439,47884,12021,39.75,31.69,34.86691103145076
57929,66105,66867,5343,5328,17074,10779,41120,67040,10481,7112,66050,49527,17850,3389,8700,14363,25389,17251,64470,37733,173.89,57.15,58.50104059593101
21641,28983,8587,45992,33059,20809,42446,36043,59821,18818,33313,65826,62928,27305,34454,66323,31116,41822,48793,4827,26075,50.99,30.89,31.118332183382023
23867,52883,21132,36463,42968,49393,22117,34647,15083,69562,6366,47156,59380,72768,68347,13711,33034,70215,51675,48688,34701,66.43,38.28,37.35215750947196
49248,48358,75675,19162,47218,43362,10667,57970,30152,23167,6329,38847,67647,33246,40641,40979,234,4429,29050,19577,38138,94.09,44.35,43.72656013375472
56653,54747,67197,47723,6262,17304,64014,29787,5974,2921,7129,342,74333,46525,39811,13941,68562,46812,70007,29394,54163,85.74,39.32,42.585078357584976
39472,17527,26762,48003,62246,20791,17661,1849,31927,19570,59094,12557,8345,18965,35358,52684,34634,1506,7357,73705,45918,164.05,59.59,58.60006549987171
75821,58163,67840,64599,32571,21639,52,5767,8064,69668,3306,53213,24334,31151,20868,7651,13751,1618,72210,25855,18647,91.18,37.12,38.167579946278664
54156,26151,67929,66446,54426,22890,66660,40551,8358,39356,6355,62642,70569,832,49172,57232,60983,10548,59308,22988,29615,89.98,51.83,50.29589923608314
13799,34265,30447,5087,16156,43976,34511,6885,34863,72586,57154,68582,34772,38747,28442,11196,66509,1995,22252,34127,30947,186.01,62.91,64.98347853145559
26578,20864,42843,25157,50948,43064,31348,49735,70301,61537,61884,69549,836,3475,57306,30648,74755,40337,27782,51322,10197,54.64,40.72,41.57865276636495
74082,22484,18952,4314,3526,14666,13982,21208,45201,18591,3766,4046,5459,18140,5589,8890,6119,8619,47632,26124,69978,111.97,42.22,43.34632728896226
8643,50311,14039,32319,26964,26628,14676,4438,4512,11464,37665,62536,13091,17387,12826,26868,38595,41830,44107,55543,34230,114.06,43.57,43.31642161719846
2741,45993,33646,37040,6344,48237,42051,66025,62401,37702,4060,54122,4095,57206,67976,12884,45453,61465,6306,70501,74199,131.82,56.3,57.33237937791337
28386,11913,75306,37632,22330,57154,170,68623,26481,37792,7073,571,45587,64333,12542,64419,24185,64825,45506,67520,34154,121.9,45.03,46.261483457685664
75760,20826,37189,28143,30346,65315,21730,14407,10601,64263,73564,13704,42813,46611,12471,52595,51720,11294,55329,3299,48752,77.44,44.57,44.322395445688365
27016,39733,34497,56106,71425,65691,22427,49716,30615,60412,16630,69670,4441,45676,42816,68384,20358,59022,72579,42380,22223,46.36,36.59,35.778883856912344
60706,57514,33713,30280,16522,43785,60557,31187,66545,25109,35059,39519,20262,20445,32450,42803,68443,45695,21092,30960,43001,69.57,40.38,36.894064798414036
24808,33906,13343,21574,13321,25615,50362,19786,19440,39597,38981,57006,35890,25715,14323,14007,36805,27059,50900,60806,4447,74.04,35.78,35.35566842830505
1653,52300,57216,29157,65599,38825,60722,2898,18587,33713,53046,723,31756,56364,75232,55201,29958,29963,23790,16281,59493,67.54,35.19,35.13801774196513
56692,41027,34053,12827,54995,31771,52446,20507,32775,55519,63274,59663,2576,53653,67928,23994,42998,1393,50948,64204,13943,66.13,35.17,34.08882003333459
4999,32928,71219,28558,21081,26189,68055,45640,13249,75308,59871,70914,26867,62355,67133,2111,48485,68378,44938,53785,59888,123.12,57.34,55.32320094506479
27536,24091,51444,67343,16042,46592,7421,33090,35960,50048,52387,8061,1744,9854,54864,55121,46153,34754,14320,29416,39779,54.08,45.04,38.72679182115777
52491,69084,28693,51375,60570,27788,21565,16947,9030,25319,61493,73669,29620,19171,46285,54170,61354,38580,71862,16405,61525,57.09,39.86,37.904516332541874
46497,30206,35051,49302,33233,55850,24364,63120,353,36858,46920,32108,39560,41985,62855,63559,56163,11196,47504,20021,39736,142.41,41.05,44.15402753234156
50477,7479,11177,74001,42559,18402,69553,45239,1964,1504,27492,9437,38403,32771,13305,75823,18708,30623,24335,59239,45409,60.72,37.78,36.60439782745522
20011,27333,52754,70060,22008,11849,71893,38934,25869,64810,27931,69572,10304,57486,15332,72753,15521,34667,54924,30693,18263,69.97,44.44,46.163708909180684
62028,64628,73033,7661,63487,61222,18929,64405,32317,65296,21576,70718,865,21018,42032,61336,73737,65222,38904,61048,49146,53.3,25.33,25.573211439191596
55812,54895,9882,23660,47235,3739,2694,6012,43313,12317,66928,63461,63527,18938,4442,27965,54472,16633,44381,12381,47993,87.12,37.35,38.90740086303227
44736,62198,68883,72630,27620,37244,57041,44820,55363,32974,72617,6910,37899,38388,46553,64714,52917,43741,66027,35611,66378,35.06,26.5,26.780916885141274
45194,26677,64512,15457,43371,25206,41562,39219,16720,11478,5249,52281,72652,53219,71486,75241,6514,52229,39374,14221,814,90.41,40.92,39.49688530825101
6081,24895,62266,7883,65646,71257,49288,19274,10879,27852,5173,60015,22793,13285,23763,4846,55256,13186,1759,48348,18179,215.8,69.68,69.3092848407
40546,73675,33816,39589,24219,55284,4488,41743,2672,56449,74230,75796,7158,65243,74384,68439,5161,15577,55190,75408,53038,118.23,43.64,44.28120163438307
58519,8810,1852,50743,20354,62317,54056,71933,13375,10869,61891,27823,19892,2035,55967,626,1222,15947,11552,28605,15905,98.64,46.04,46.433776924036174
16904,61909,2330,36103,74578,31754,59084,24564,6571,47955,18979,11048,38422,73071,65286,60369,33298,6902,4190,1494,7936,107.95,45.77,47.491088210944575
1930,10443,50980,40771,40959,21757,63744,7835,41455,48177,75361,57504,61577,21819,18993,15296,47613,21499,54783,62516,50559,75.69,33.22,33.54993994034887
59343,35649,74293,43763,38323,36687,7947,43521,2031,19807,40448,56172,32258,49371,50771,49309,30717,59148,37133,220,42143,29.8,27.77,27.968839511387962
34477,35130,55377,20615,5543,37817,18437,74961,19267,35893,71807,65532,45462,70065,11149,70776,72571,63538,50035,26270,30675,32.97,26.7,27.31073996439964
40562,7544,51838,60990,27077,33388,1228,50459,60256,70852,11495,70274,46544,8209,30522,52191,68293,34018,68401,42073,62467,93.99,36.51,35.76057994295383
66344,26459,24792,27878,25206,12083,23683,37984,47556,75742,73981,47040,52755,67792,19530,32283,5845,64653,49026,13909,48715,39.15,32.9,33.27927016276903
60743,10713,20467,41391,3979,45209,36771,68086,2696,12331,4401,26823,74117,63742,74341,27994,34288,36677,55830,12728,58571,185.65,64.22,65.74931012879613
17157,33291,4963,44412,26344,23689,49571,10965,3607,6684,4562,73056,48448,60067,63810,8412,52087,15717,11790,33710,41774,123.9,50.12,49.75058337662842
73987,30567,11768,66388,51526,23942,58765,20935,48616,30818,29061,22560,5063,33536,46138,7769,72461,3641,6165,33803,67283,172.83,66.24,65.8192916477864
63363,7309,13245,18978,41639,757,26076,39163,57839,13817,61698,42456,48717,33686,51124,16271,49149,63086,49760,22095,57853,69.61,35.38,37.40202023033624
