n0,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,n11,n12,n13,n14,n15,n16,n17,n18,n19,n20,monte_carlo,monte_carlo_max_hop,two_hop
173371,114802,31472,251149,29418,184012,257752,46609,13110,179295,241120,7965,196637,220401,177192,260355,191218,111497,170646,185682,75242,69.96,51.86,54.48422661539087
67027,116227,60802,52990,213861,225252,171515,204160,140403,206449,169009,56087,72828,155244,3437,66831,138160,207234,191847,195238,255282,81.74,58.15,58.94595782646778
260862,253954,185648,228425,179277,86763,203690,135637,24557,153322,156071,169187,8582,94909,96243,181219,30702,59310,248636,199975,7343,87.83,58.22,59.37378327616704
94467,241517,181463,248481,89286,114197,179746,218225,254592,13566,90179,36542,7968,2576,88131,17848,127123,676,121537,217142,69126,78.12,54.3,55.28243089139445
22943,177500,154857,161535,71625,60350,34702,33012,109895,143070,47669,63691,256162,173782,100638,257420,155666,112484,147729,135677,164330,75.75,57.0,58.02061192353738
217723,125943,243410,70818,66365,35854,78395,232796,8614,50470,198722,117550,27453,211909,46160,151010,28426,248532,243378,212214,679,91.14,62.31,63.715336020241224
134628,42065,31434,39842,155371,103056,124176,127456,225904,227949,139144,201124,181996,141946,212760,208506,123324,56462,220697,168878,235759,92.58,62.36,64.67590170380537
101804,40461,201978,240949,120083,227998,238672,224132,2795,88542,109469,66013,83718,34820,74916,97252,154234,224140,177887,95127,58537,79.09,55.09,56.50328810056632
1404,204480,79933,46307,21634,106862,163185,162617,201388,60689,242908,168319,23388,50916,99720,107960,32993,197419,238660,239366,219405,71.64,50.57,52.27381045705919
38676,136263,243474,250096,13197,136388,137589,203534,253930,127940,241463,95489,231465,260679,86164,220647,186749,155105,102144,227338,71566,83.42,56.03,58.490871130716535
170247,174004,209132,253480,17491,68568,34471,10803,28680,154392,158102,160276,188654,259320,40663,214947,132418,132777,29778,205065,180242,93.38,60.34,63.141808940921365
200661,204217,253666,22719,22675,256903,218309,174298,197910,32736,56654,92022,88696,41484,255216,190831,214590,240318,64022,45910,252997,86.86,56.73,57.441917309429726
48243,59133,164857,32899,225313,125586,193712,243174,120000,163143,28970,190435,160988,35832,119422,254589,210705,51462,149921,97282,192409,79.03,50.51,51.9175733237503
37908,254567,87099,164098,69108,238989,17899,71817,197320,401,16020,231316,171526,7831,125740,260475,165370,119470,83387,16065,2958,72.33,49.64,50.872581875138735
71999,233959,189086,26577,100681,244744,163534,88066,26720,193334,219058,225171,97819,37214,218307,198122,38615,97093,174928,199735,122949,85.72,58.47,60.14564579605149
195008,106016,206444,5068,247931,139385,233021,219689,39546,27230,258418,116854,97913,3265,234028,260601,247071,254151,33427,177842,144526,91.02,57.6,58.4214083826719
125857,69545,18449,125363,31737,104650,184812,52050,208273,142424,259281,255624,225896,44549,114796,86738,66923,210116,142040,203244,90677,76.98,57.14,58.2301659465758
77147,142816,180546,231752,71644,118738,145684,257218,231641,188312,201720,11990,131203,195787,65449,173418,258282,163063,254577,861,138139,81.32,57.82,58.97501911187136
230396,214299,129840,145994,140714,66788,44634,221310,9289,84090,3651,225194,55011,149577,79731,49977,40373,72892,15260,71473,190685,82.2,54.88,57.52274032059492
79316,184152,257549,231224,98102,57052,185453,190947,44976,155838,717,23620,213686,229376,216990,93660,151270,48479,91699,48044,125174,73.23,54.92,56.59671410301646
242311,167578,57873,124695,100746,233278,143389,163128,94148,32211,171959,192272,22979,254600,112704,14272,153235,233512,162258,53423,159634,70.61,52.56,53.35170247396942
115104,70582,57377,167289,257941,254857,14784,126471,173669,168819,132048,219405,138197,66149,136600,69634,167883,254339,94659,78828,206100,81.11,57.06,58.64798452787515
111696,196342,97238,24766,260350,200547,142888,108579,234917,168468,42585,245760,72778,15997,170325,132145,83430,214279,173869,257342,133096,102.35,64.14,66.2571195309701
15054,20482,174313,29306,15929,114977,112867,139883,23746,46286,179862,68989,92181,314,16592,69711,187411,81062,90649,101803,105774,80.99,56.08,57.95154859429249
155506,184501,223530,218320,188042,20417,194186,30105,74168,210172,129910,117137,190532,67387,234303,81305,63027,201049,3946,241524,13338,80.63,53.75,54.35381828430627
203196,135100,142074,228651,99790,40203,57578,205465,77238,168059,170802,226448,195249,236205,3212,28134,69084,208065,251907,35470,146439,97.02,63.1,64.92876711855136
31119,8113,104501,67437,128131,55743,18283,190924,72263,200284,46003,233367,35369,40309,25906,224000,6229,207926,57029,155957,85794,82.83,55.29,56.67882351805896
233935,110064,235594,182044,124624,160427,150229,127874,118316,84643,252743,161125,119027,50564,209880,46488,139441,29616,57943,175441,215509,83.02,57.09,58.88012914080956
36511,102534,58418,154015,92161,122075,147838,201816,169749,72004,155275,219696,156266,224007,50497,149291,239245,59197,193226,7099,106660,72.94,49.85,50.50040241051703
63974,103954,257641,151261,196258,31322,240714,168866,8991,236691,82579,95406,210686,130806,169114,66349,261553,238440,114307,98745,79516,89.56,60.4,62.339995828385334
94538,137496,186830,154037,97641,152995,237235,14982,107805,167567,154409,47126,79931,75982,154509,174204,123787,63068,27276,120820,233034,78.92,55.46,56.885181711911684
151016,42051,96060,150934,112366,177513,252331,122858,209883,85889,18757,118922,113469,262024,127235,3118,225012,232011,28440,159186,16972,81.49,57.53,58.432870373862826
126109,113777,167200,15415,167702,6797,217657,191906,255993,216452,135037,138201,92090,261662,95013,42096,238712,47099,125838,139321,18509,97.97,64.17,65.89177066883252
106463,153788,157177,30126,7793,90899,214034,170602,61053,160569,192751,140636,66044,217459,241950,159495,136828,254338,229406,212727,241978,78.08,57.86,58.3150573117685
69259,218078,204869,101240,94629,186260,247779,771,162316,90191,109608,78609,45877,129472,222273,205836,92453,9900,4113,142175,210548,90.61,58.82,60.541155555098996
53635,1710,203112,11717,215432,7966,124621,168979,26958,147350,108906,126744,85622,245103,229709,123328,53042,53926,98109,261220,37731,85.8,59.73,60.94758214961287
28894,55474,13012,244858,58400,227372,255993,70631,109485,57778,93551,124548,96895,39344,97095,181880,198095,232951,167236,190003,73238,77.8,55.81,55.71036742670683
220361,49910,194712,213942,236681,147200,14534,131521,52256,52638,105160,255986,239898,138546,244271,240715,12243,176658,111377,167468,251268,84.23,56.56,57.77302374850754
6393,241395,239632,247317,224024,167566,20034,191913,21401,31153,176999,159084,175034,207287,50605,132537,259772,198467,25911,135877,149135,72.09,51.13,53.42720690269553
149203,126339,255196,86558,231928,175346,48768,115578,55187,201113,224286,202038,253791,2448,57771,85515,56111,142188,148718,77695,39375,78.61,53.78,56.27693624220619
157334,1860,7637,76612,27553,106168,134200,230726,56363,174335,54446,191147,108268,146016,155793,142361,171481,196971,156909,242230,130599,75.46,52.74,54.44869236609762
23328,113612,227296,227881,155792,226355,141415,235515,44757,247233,36178,176093,159011,52271,165308,183954,222595,74133,110436,78820,182753,88.37,60.58,63.484566879595164
105030,172700,8579,253995,114915,56360,51466,78019,61036,193423,113036,95184,198072,12480,170961,240487,82552,95059,189536,93716,106473,80.76,54.99,56.80534561096287
113079,93894,138797,107116,219057,74981,205170,40255,158604,253775,171198,156235,67545,171962,51814,159867,122325,131422,45442,164997,144801,81.01,57.65,58.63585594169085
1965,39248,17139,58638,140146,66911,121804,158388,3196,253829,55337,142927,79982,15266,253672,226702,219328,147323,10490,128402,101895,69.7,50.01,52.27773251658686
32612,91774,84983,35976,227828,76034,141419,259403,911,240448,152735,70821,208226,204655,225814,34065,70540,165701,84142,22622,194680,85.89,55.15,57.32390446175146
168220,138789,156798,91875,260546,31441,151627,159308,239009,54,63540,80383,163726,258499,54702,54864,18103,112912,257611,235753,7099,82.8,55.49,56.291142071995
161231,92591,207828,82932,238284,52821,242361,224515,151158,197671,107001,100317,207255,147709,195167,217524,14247,15478,48839,171815,146853,89.76,58.59,59.88029108246737
223496,258857,158764,61615,137325,249237,65102,76481,44168,67176,46302,159014,93704,92657,74871,147875,204416,58873,41963,18723,33073,75.08,56.09,57.370372173405705
150631,209203,146051,118647,14383,30003,21051,213808,145316,10418,93849,97791,117002,106280,72643,135816,199077,62540,109111,243070,155036,86.65,61.27,62.65289410563699
152275,110923,85730,234757,167335,117009,99858,211199,146906,141391,156463,210316,64708,13063,228325,191906,24480,226308,244680,232551,111117,96.77,63.33,64.67029181275461
173454,133299,102564,28055,161745,134114,117765,87068,151875,160533,241442,179910,45372,26348,185097,19058,25966,234846,49258,53851,130250,85.62,58.18,61.0760471872482
177739,249353,191474,63685,204931,141830,1449,93814,167336,48909,220743,11747,9147,102942,1892,74131,231847,115975,181944,202190,185093,81.04,57.7,57.871304823511885
259080,201520,255647,160150,30808,52658,126031,41829,1006,3921,124363,172848,168355,174126,253279,259939,92368,64278,239142,38092,116019,88.31,58.97,59.838420493864845
99220,108587,246606,146488,62104,85904,230858,183882,167099,56807,201356,218624,30255,242930,210876,165665,104899,121684,194428,178883,12612,92.1,60.64,60.920292514746265
56682,77557,148470,148385,165050,71436,219963,141157,192120,27887,148736,67352,59338,166229,202737,86173,202317,256292,156484,95890,225576,93.74,63.01,63.95315194648172
79960,71976,105183,113288,167208,239314,82669,117501,256624,91311,52437,30698,153608,108765,228522,212429,70601,21501,61103,91617,134021,82.5,56.73,57.31208027628389
217559,222612,256378,222580,216706,224526,242522,186861,10886,20436,189914,241025,29883,41215,222161,3876,215024,132566,89466,4608,110822,102.37,61.37,63.93097505724829
11370,33023,50568,3234,257658,30574,72102,44815,223286,218888,246991,55302,58297,198893,27437,154026,56693,181077,167510,2837,181009,66.88,54.1,54.80238309975563
190973,84931,170732,204453,104420,18676,242380,6383,190004,95160,144330,172782,41364,221809,240683,248276,117738,237940,38697,254271,232433,80.23,56.76,59.10959307095291
160430,202140,113847,72824,13677,147880,149145,100610,240082,78707,206425,156572,123001,166036,168161,158952,202011,205304,260631,207626,188277,86.19,60.18,61.335462041371905
165433,154762,158734,251422,252431,254003,255081,100,166749,252787,78607,76701,38782,324,55801,77953,28760,33733,164861,819,148964,78.38,57.8,59.30755914219692
210670,193952,97729,93434,29713,187320,189446,143782,52670,215853,90813,166779,106689,216319,84527,200908,192444,29119,50329,66067,212884,100.28,64.34,66.47565846543954
31354,120151,152213,112618,30803,86573,95083,240714,175313,63364,3474,108910,229395,68514,184338,32074,45188,5672,8465,178581,3778,70.34,52.85,53.79097960981897
213337,3263,83182,19679,115342,250120,214051,261445,14167,40181,71848,72546,192836,77980,64917,57847,65326,86577,138867,150798,71553,93.88,61.24,61.07365531773909
251539,41118,257103,13759,201759,257865,246775,212545,23450,63275,122300,30551,255066,136398,103731,140975,127505,245320,258204,100664,87142,80.31,55.79,58.29979935985226
34370,137133,221954,19443,38817,72111,64091,11090,57580,189643,228145,83385,252843,6377,99884,91419,165433,88008,184548,46307,118881,78.25,54.96,55.94760242057158
55568,211965,29800,82611,220887,192532,205947,43205,183099,37218,50426,40827,21857,46673,126059,252416,152650,64445,107914,171493,131295,80.76,55.12,56.66686333360032
3492,116061,227813,118822,195441,146091,174838,224578,259052,237226,8489,221697,199610,174922,31503,238761,247177,87616,2253,143870,82208,79.94,57.79,58.65628161128341
225929,144341,185408,123681,122785,209442,65117,17756,109815,232999,104272,4485,122903,250002,254009,206127,37829,4451,121992,14526,367,82.48,56.23,57.96657714957726
31071,214755,23962,18378,43663,255562,56545,52874,137135,51024,129357,166448,65432,24037,258387,24595,155673,212191,133998,198530,217709,82.05,56.89,58.14158633095027
149765,161774,170711,229010,210695,217542,172791,93974,32159,229482,28505,163049,123293,5670,227844,87100,165898,179677,61487,183073,48547,78.38,57.1,59.18009159414915
183785,28848,202563,146541,190436,187888,237724,125146,67277,195232,237597,245552,233098,234838,212586,189130,60041,156157,157894,226106,225358,88.35,60.44,62.012136620753225
85520,222403,26211,56050,113171,10750,88382,143877,240950,21424,226086,136991,31915,31355,92096,32635,26803,230100,99064,162759,215256,75.17,53.2,54.71854270788575
16397,105214,140512,34362,76657,170776,118198,166043,197852,171024,234651,41598,6793,61157,2879,46809,240695,29223,36317,245369,217758,78.08,55.01,56.104034210942814
