n0,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,n11,n12,n13,n14,n15,n16,n17,n18,n19,n20,monte_carlo,monte_carlo_max_hop,two_hop
69087,62409,46276,10683,23217,5656,65285,68043,71518,32751,5107,26325,9351,44091,18065,40442,15306,66526,66755,118,9370,151.88,45.93,45.8396443882143
29639,35942,2394,4495,1377,62663,18987,27936,47164,32664,45215,39076,50916,52773,4461,22657,54040,64709,8378,66929,66706,73.37,40.8,39.39917675980892
39160,73380,37077,27208,57331,42184,22920,28142,2352,62732,57306,36168,43430,53361,53682,42101,27546,33552,36653,66993,11352,46.48,33.2,34.61830737151699
3942,52827,34546,37636,17354,40996,11369,21756,12075,27735,33239,28327,65436,14945,44629,1042,59719,74720,26703,21819,12256,94.86,37.25,38.950555215304554
32002,68036,12494,14942,41431,38876,74350,19760,9923,23497,3567,23734,27021,34462,4568,42522,43010,47747,21280,22527,28176,104.18,44.84,45.626416203492994
6489,7005,21044,7534,34327,64731,13662,26159,18061,51418,62753,71585,64996,70859,42429,47473,56360,53190,4746,4965,23754,198.12,49.68,45.41452545880088
20042,46946,28737,38885,31230,47669,75211,25498,45098,50291,47668,70198,14663,29426,24986,45643,24253,70058,27867,2778,3533,169.3,43.9,42.85976898001975
15437,25052,38911,42154,70917,65186,5420,40138,51488,21461,18296,49243,60784,45958,46651,766,58511,17864,58647,3901,54843,163.7,49.05,48.920485108225954
27718,15060,43320,38735,73176,7122,10275,63130,21147,69073,8002,23737,31594,43603,2566,2997,50174,57272,30324,18120,5594,195.84,65.83,65.9230202115264
17560,23981,37428,30606,57035,41205,70903,48751,22295,45289,71348,75036,45204,33817,43919,70467,4211,71313,19939,47948,74788,117.39,37.74,38.74248809267807
25811,64790,61758,15653,9691,25700,20836,18777,72235,18334,6741,70607,45376,10555,6167,19557,71279,23071,34491,7507,38692,125.24,58.07,57.86202093472158
62319,36804,27408,61929,37027,69409,8184,18408,37728,54653,5897,347,45426,69384,47227,9443,26241,56803,10491,55634,4253,90.28,42.02,41.46836449231044
37162,26062,25685,22538,26469,10580,12213,1388,472,38199,68130,67852,68819,55582,8495,12121,68587,44371,22088,26220,66928,159.82,45.18,45.80597128879582
71996,8110,8150,8448,18242,57180,17759,13634,67779,42509,67326,44481,36317,17426,15491,9227,672,20585,5657,35693,71467,79.01,43.6,44.968163327022275
55695,39875,47093,20002,68779,47513,70304,59900,32450,59302,22359,63236,71330,3392,73133,74732,25412,34273,75188,59202,43609,59.58,35.21,34.810398231565415
21227,39850,21036,41454,39341,41431,27404,69913,63437,38280,35268,48296,21735,41313,12742,30542,43059,25452,23133,57837,12560,99.62,53.6,52.71711079920472
40649,4316,68301,736,6091,342,72852,23398,29209,32179,48874,51571,50650,31692,57862,56664,38095,66557,11671,45049,5720,130.68,49.65,49.242223375970525
12599,24209,7261,53266,617,51439,21487,56908,5802,73101,29182,49015,44980,66637,45800,17384,74,45405,47658,12666,49616,103.11,45.25,45.530848232271694
75079,28108,64215,46122,75193,56724,72451,11965,51435,20666,11328,58835,50800,68809,27619,3576,12072,37483,13165,16541,16646,67.29,44.99,43.5045900056051
59843,57384,45803,53356,41644,52603,40505,51890,13488,44660,49227,66751,10074,63908,57027,48247,29805,75476,21432,56067,37311,63.67,39.58,39.8926252422179
16220,43936,70063,4658,68164,31202,24188,62744,30330,67890,46489,55305,57624,54773,69680,16242,64820,1539,56492,46876,61548,50.66,31.76,31.845819800952242
36762,25834,18493,43657,47172,20029,34747,70943,73946,63464,17805,64241,50476,62546,45591,66627,4171,57000,33336,24502,70254,69.1,29.96,30.34861163208336
23072,2314,60228,74986,39954,17358,5888,267,30491,44557,20291,41333,42996,58889,75281,30223,35896,7398,8311,4678,57805,183.62,48.88,49.70896031677253
14563,31822,29463,62009,70182,8273,71356,21388,22813,25725,711,25374,67283,24965,28807,1841,65682,63253,42855,45745,34767,263.62,74.4,73.9058260400562
75229,53195,75665,17266,44348,15540,32930,34594,12596,7543,44257,7421,50417,9024,27115,32515,6639,64156,50771,48070,9187,52.76,30.14,30.32811951787568
11129,19251,58460,56102,67222,49164,14092,22391,18914,4535,22260,59734,69850,69034,61867,57839,48029,74128,56710,32375,32771,115.35,51.4,49.45372213789141
35405,74809,973,35036,52202,73876,43527,37535,15629,20647,67284,24640,21230,51168,71274,16929,24101,24785,73697,9413,70875,70.37,31.28,32.67458438217575
9345,40138,4078,10564,66248,60403,12319,69428,932,36525,34682,25790,24591,15290,33488,52284,35370,69207,35649,829,13368,126.39,56.83,57.92643540708678
52294,47514,21317,64413,45032,24949,64307,32091,21618,22026,43751,4180,27646,24741,70578,60974,69410,42296,16763,22505,47866,49.27,35.43,34.770683273772775
75785,67330,56325,58884,47757,42981,10239,60222,63519,35716,34096,20136,14679,33500,57488,66010,64080,59939,11242,35224,49121,34.79,31.85,31.31790463838646
71497,13032,39630,1196,20757,50206,66612,23057,50322,63166,23465,4323,41911,28817,31759,52279,69814,22013,25062,61444,60085,335.22,97.5,99.81570095632365
39487,50812,35649,43756,57169,27136,4769,75036,7208,72334,25057,4449,69586,64659,43766,33667,7487,16613,49076,6755,52685,88.14,39.88,38.98594172511685
54919,48858,32637,45669,57441,48081,52173,75568,3542,50884,16890,18108,61794,53350,32904,22151,58278,69417,47485,48175,73878,120.37,43.18,42.3523332595083
13469,23662,19411,39920,67350,20062,8238,64638,73411,5087,36696,26347,356,56516,53317,35418,65449,21863,3768,14313,17885,98.18,38.57,38.81820295049207
53430,35862,72838,59203,9498,42575,33983,70915,57527,22418,2902,44717,33186,33535,34177,50733,44841,7826,74820,23246,56013,132.95,65.35,55.716424859077556
34747,73843,13305,31097,75248,13541,13024,64947,36295,53638,16239,51060,57335,61312,68357,58692,75574,21500,62461,67466,22805,39.13,30.16,31.002520446432744
37431,45866,36500,9226,57770,67905,68641,25089,38762,69868,50618,34229,69753,61404,68669,43855,8059,42751,60496,48964,71811,86.38,68.43,68.5900702673055
45505,18571,28865,30549,48215,9960,33835,55244,58800,37829,54564,66152,22280,52599,29085,51196,37114,40999,18201,33523,57643,109.24,44.53,45.159696096089846
28093,26444,62778,13265,64869,20718,8193,33551,2241,19476,41703,52136,43090,48050,18340,10289,66824,8022,61353,48559,21241,62.63,37.75,38.338373712371684
45421,47620,11294,46940,66635,73002,14321,72938,61097,57723,65574,63538,24338,16444,41816,53603,17324,71546,39278,60847,74937,45.38,31.88,32.6929045224356
21801,22750,29643,57527,24914,53422,17013,71679,3946,40577,20858,71200,31488,43972,20298,66100,29807,41287,56149,13155,5217,94.39,38.93,37.78563989662658
45126,66911,39207,22275,57497,12797,37798,26756,22407,9168,69617,41220,12069,3942,17904,18053,9353,23192,75466,34553,22355,44.77,35.0,34.87473086464986
6278,44472,41399,35820,61382,62019,19551,14580,65570,41311,38060,33162,40552,7558,68560,602,70028,58206,33845,149,68727,140.8,69.13,69.0829503434395
47307,8691,34132,7890,70633,72924,57911,8789,63373,54436,61206,66300,62206,72768,64268,42325,74227,5632,67937,27846,21917,145.75,52.98,54.72142991308986
51835,75823,37435,46453,64240,4134,35585,19406,54841,28339,70463,55047,48333,13771,27949,55103,34391,31921,75789,58530,15431,55.22,37.87,39.31639309555437
23605,15255,10082,62956,18966,52923,74730,13002,30094,30151,74104,73520,21515,22203,21845,8727,34958,16439,34573,27965,39125,76.92,29.16,29.36436506476537
10545,73789,11331,55684,51489,59541,37560,68313,51678,27884,9225,50685,58223,59689,67309,63284,36048,38932,46613,25239,35748,61.05,30.87,29.684851575703835
24805,63718,29025,72536,25232,63979,42235,56758,18708,48273,64581,28674,34110,30733,62360,3097,72089,19870,31138,69516,69086,33.75,31.21,30.99891284367275
7305,45594,61395,52003,68398,3504,40577,30083,19935,8196,24584,55861,25966,21496,22025,15123,61943,38169,16427,4152,19085,116.41,44.88,50.155593285718126
66832,27463,45066,75258,50056,35811,2696,43460,49688,28594,52008,39337,17704,55825,20597,39631,15757,14144,31058,12575,34158,101.44,42.61,40.09177480633438
51770,51371,35689,25532,24333,41438,8767,33643,74644,66708,4025,36876,59886,59635,47114,67252,29282,51285,38127,56842,63659,56.48,39.44,39.583085296822404
44191,8896,57184,52239,3365,16800,2428,64633,69927,46158,42924,16957,55243,28800,37947,47394,62995,71587,27406,30401,50435,85.76,34.08,33.919660673466886
9986,18740,45699,26214,72799,32019,34997,12328,17665,35313,55207,62667,24558,13333,1357,13730,15334,66355,12325,55494,10847,117.39,61.26,62.15762862150765
16999,27379,39106,56900,13071,16951,48597,20498,73768,60406,3706,73744,65362,37885,53723,28843,64254,23395,50958,61480,68622,111.99,39.8,39.99687901942627
1720,29261,33125,35559,64003,74020,22605,14912,7358,8607,44860,31206,66979,75675,69258,20944,55958,69906,18576,62225,58129,191.13,53.77,53.72683952578462
53385,69444,38878,13251,42340,16994,64201,58367,17443,24074,28522,12572,51635,29321,49884,33554,36049,13041,7512,48406,57458,72.98,44.0,42.03484223450358
344,7530,44069,62419,64863,74548,56100,22806,74020,22174,54993,20437,45568,66061,65941,36408,38075,64538,66805,54706,51306,132.34,38.28,38.59679978295688
54741,21256,22518,13199,26698,58724,20418,45867,47968,6448,67166,60141,1147,69215,47468,68884,55898,26091,49661,69301,39798,61.33,34.44,35.31452126541239
18530,461,50466,68907,18057,17350,12382,43373,38218,6779,64788,8056,66964,38496,62849,69036,39148,56970,72918,58120,26156,53.69,34.15,36.15230620750431
15666,3237,22964,31211,41888,27748,16798,63053,68345,8273,39896,33571,38167,27850,7112,73643,28319,73892,73547,28774,65777,95.94,42.3,41.89760031131888
4410,5195,31959,42042,29783,74880,4893,23257,45026,16754,21409,49721,43662,36979,6961,63918,59734,34213,24386,65020,35211,118.85,55.15,55.8226533937398
48158,2921,27530,31287,66786,23231,45053,10094,30594,3236,10650,5543,19744,59821,38123,46128,23848,71643,18422,64240,4849,73.37,49.02,49.4169843113624
56697,25368,42345,33382,41910,7258,16397,52603,15338,1370,69633,21638,41702,27373,24736,8575,25314,75633,5868,62818,1974,158.92,64.39,62.773960998477676
41369,52871,36772,54256,65258,3462,56808,49163,66356,7185,37957,25089,16763,16782,49475,65189,9879,67679,57182,60455,59047,150.26,84.99,87.11659515155479
18512,56740,69000,31803,26561,35997,10320,48061,8630,60728,24386,68101,67693,16508,13269,47740,48761,41449,68128,23343,38732,130.84,67.76,69.01291449398758
34579,33756,33009,38717,2673,74643,11069,66349,27673,75524,30286,56621,32427,18727,34424,18742,55115,23378,8564,37164,17054,224.81,51.2,51.12657964213068
22952,19521,15535,51290,7409,27083,11104,27692,1621,49226,42992,20226,33855,69449,48158,73780,15527,34057,6344,19955,41434,160.99,48.94,47.11772951163354
9303,73762,62201,6392,75821,70316,34082,12253,62893,34096,55710,23146,23791,31579,74904,47351,61454,50259,63409,15426,28741,51.97,37.14,35.122046200992834
55115,52316,52442,4770,23982,55769,62304,71675,63343,45231,23804,70451,19990,22656,62774,20470,34723,633,9866,17980,17272,102.51,45.25,43.33670413410273
65958,40884,63982,40663,18186,69526,61436,42312,74356,20591,47927,75531,5029,57657,66145,24186,73743,28087,42685,41060,21386,43.04,32.03,32.836951639769175
16962,74359,69537,30345,41508,2744,73731,8769,48080,42189,70868,1496,70653,32648,42910,43842,54496,66385,51387,10283,72513,126.09,38.79,39.978679655569266
20777,23784,7612,23687,43860,53529,1000,67555,32792,46620,73026,18727,40097,20131,53350,12828,17689,29231,8534,9933,1894,138.36,44.56,44.704989511923976
43356,72049,106,35368,13775,22966,30577,37372,5804,25715,9851,7071,6906,20085,61946,44256,27826,72706,57232,54626,73069,75.84,43.2,43.40432683663755
70902,42048,5836,23504,69429,40464,33672,8169,73390,38637,38873,44351,13079,59292,60517,42576,30582,6796,58096,1722,28473,89.84,43.03,38.482429454510445
34126,62282,26333,46176,47336,30967,57156,42645,44444,35864,22093,14085,69550,30166,49514,59266,13069,28334,38693,46695,64715,42.22,29.19,29.898391835087523
63226,58355,75422,53505,74216,41854,64197,40079,47543,2398,58379,9680,41296,6614,16365,51428,45028,29109,73736,66486,52720,206.02,74.93,79.62147287660821
59117,60118,39744,68692,24774,8082,72812,28503,36921,46987,35426,8018,9574,8425,14974,364,45086,70053,73094,16291,26374,404.7,106.8,113.68706823475827
