n0,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,n11,n12,n13,n14,n15,n16,n17,n18,n19,n20,monte_carlo,monte_carlo_max_hop,two_hop
247660,77617,90975,98326,183223,7246,162904,260205,37545,217648,180459,3794,20895,216984,48405,117680,152021,248477,33398,201277,252828,86.32,62.33,63.48574343927087
220636,111549,147875,165224,151703,253002,229943,28322,97705,261902,131692,10381,258969,157612,187622,171947,96657,258434,257973,93883,27860,77.81,55.39,57.005322653648825
248186,83832,170446,26771,124953,221072,44497,169391,61804,124996,95730,151096,90774,244497,97450,197492,211836,112598,98281,194688,164806,76.81,52.5,53.35170572941874
175698,10113,192546,36882,243479,186101,173802,233460,170578,82084,15976,8506,251478,60978,133673,94501,126771,96055,124780,147193,45384,92.12,61.17,61.80544854278597
79097,36567,169616,69850,206023,5960,205316,115574,194362,75448,153106,179432,68366,119091,220576,77714,75912,105666,225465,130340,117212,75.65,58.51,58.791924788028794
172108,164941,23355,130873,235427,171405,115025,89397,35602,151621,254464,193084,28352,94731,188136,157407,174834,119651,94826,123215,150191,79.23,54.86,56.91713232115207
100564,53267,143295,137176,185949,154687,45544,204997,38300,132180,215805,9043,23197,143706,207903,174392,198990,81630,57057,38624,166731,82.32,58.55,59.53917099423449
105062,66432,248442,231120,209495,51721,250631,30322,3658,9592,116156,188356,217322,55530,82944,82391,7314,256106,1438,192958,4355,72.65,53.74,54.57972023734486
193358,33593,150967,79274,167928,81421,2895,11585,213006,55944,86263,83031,224041,24502,108659,61476,238887,221981,119,227937,257005,91.86,62.57,62.92683054031263
178661,25124,135338,133949,53097,126231,240130,258555,198178,187916,214740,257400,110521,237438,29331,111442,132800,38734,19541,38250,172467,95.39,66.36,67.8574428777058
185974,204085,249365,206236,174326,184847,90761,245419,156564,114364,172188,13065,66324,107427,181925,173951,52202,259635,7278,74637,16844,80.99,54.46,56.80004741320812
201773,127993,82595,182460,42278,59124,14470,104038,216896,181687,81075,68973,80675,136921,72540,158046,5653,106443,208320,54642,184355,80.9,54.07,55.68323892865915
181586,182152,183779,55307,49538,29335,211638,202309,171773,259750,227140,245454,204521,259378,129589,40867,187627,216210,82441,62621,171317,82.53,58.45,60.37548986214117
237653,21586,114001,90675,234094,132657,216263,232155,144041,179264,130619,238295,121400,227878,160623,254472,95623,161895,35869,161685,43430,79.87,58.68,60.48300974228427
122917,25367,57985,135988,208819,88295,160003,247979,42389,145560,62899,246923,57896,111582,189447,177258,156601,241036,52682,88547,180251,96.5,62.52,62.529205007038264
33661,147672,202988,69886,18901,116530,84751,260223,149789,36958,173236,62029,188734,155664,104262,220182,5556,241620,82578,104639,93237,84.74,55.17,58.37900784663711
201552,81356,31065,30961,101228,177713,224635,242440,174332,224919,117083,107816,156913,2776,127780,88609,143640,187747,231750,225494,255759,73.85,52.97,54.416888498161846
239551,52516,4285,197939,3987,247648,184676,159195,180239,131195,83599,97655,184883,126887,229729,152218,27072,160278,45944,29882,14312,94.13,60.03,60.834861293811
261832,116605,72344,21332,143524,7394,51979,65104,165508,241441,19562,15692,87907,90348,100842,185778,82044,242427,127724,158672,41478,81.8,59.69,61.87810389692909
252841,128624,193064,208557,72041,164800,246913,254319,233791,249065,15489,125175,219446,122657,153199,199878,64552,230626,210950,141819,257229,84.69,56.55,58.09629886641972
174926,205339,181078,15156,134727,200752,133233,170417,105126,246346,117642,137145,124283,229760,210447,175248,41890,257779,30842,150393,242059,102.4,63.48,65.76613824672717
161086,133773,211708,182687,44891,240067,86409,193003,76911,148500,143203,249582,104594,163607,30288,117086,145311,47893,78121,41755,196183,74.43,53.35,54.97735391339095
207714,232147,235020,258058,93598,92568,138678,14633,177870,104906,159058,250553,72178,18497,238905,64655,144681,218377,187245,250728,180460,93.43,59.7,62.82182424929378
123672,114902,74716,183819,247225,49779,125035,143626,17316,170788,16527,164979,222706,76611,17890,47566,103504,26554,143416,32452,47710,73.57,53.29,53.9604780502321
48305,188327,127238,84567,149034,62275,185077,50630,114816,65505,201257,99450,7760,136285,91302,79919,31277,138162,135387,128726,150071,58.91,45.73,46.43896618988645
10350,152891,24762,116274,190897,96506,66761,86122,238066,27847,27600,50671,228601,127536,111261,148802,117987,26341,181104,221548,34122,96.5,60.16,60.99681630286096
7271,92387,33060,102172,117447,235404,87279,175677,136338,238958,180866,111190,155892,29001,205787,99616,123235,250061,177284,166179,109565,85.18,59.46,59.573714378302334
218369,33094,203747,19453,188434,47691,61734,116360,52720,72382,159008,146975,219739,174913,219183,240973,239151,39248,55536,251040,136748,92.75,59.83,61.20583041628359
316,213673,233132,87453,258160,241204,95714,22660,209334,43225,132434,83720,147329,217542,224747,109242,246836,189879,78708,35747,57572,92.25,59.69,61.62465215685474
98716,240195,3380,155178,28123,236396,40364,57962,16948,222601,201326,41805,168811,38468,129603,75591,229231,243153,142480,101525,23093,104.67,61.49,62.447822937617005
115415,186350,75755,250992,19589,100832,115793,241529,130246,114195,87718,126910,191561,61361,81209,236505,256786,11553,238373,240968,151740,86.3,57.02,58.284081455871586
177733,26637,5431,146728,238700,162800,94933,170407,184478,111503,3289,190059,67677,261277,248443,184113,97033,10765,170515,164658,46245,86.18,56.73,57.54514181584062
163373,17040,142956,127515,245954,250637,13740,132031,4500,13784,189341,233193,26319,83607,35995,65493,214249,257922,94778,221407,231555,82.13,55.81,56.891770442548676
93037,209937,131947,173702,141284,94069,219755,21628,63234,255872,228318,228239,168096,240476,49518,133422,62618,73623,25655,164545,241336,88.67,61.7,64.02375755494191
109895,7875,50298,6019,29556,200111,106914,82915,38875,131090,70250,59307,256189,15175,244757,85926,232157,93281,134298,99776,199964,70.19,52.72,53.9648135677405
138361,42950,225102,162704,84133,255453,241020,207299,198809,258557,166023,164582,183060,79647,41883,5412,182017,70922,191512,217297,4171,81.31,54.04,54.96569468678634
138371,11508,163427,160039,210398,258518,77435,145038,36890,78879,232581,142388,157478,54317,7107,36638,182636,11178,189050,135997,199579,77.73,57.59,59.05371136261034
158381,34401,92599,71647,116429,189656,252673,175423,68296,90788,255952,253979,184478,79225,186785,233605,179024,35542,95359,119871,116597,76.58,54.23,55.76460236647001
260164,160860,182002,60050,198447,136937,231624,176814,164424,210406,143120,83781,216249,22418,139319,67603,251136,149744,199525,175482,321,76.01,53.23,53.5552316577059
227679,75379,89802,231990,132371,30707,71674,3969,63,152466,122391,181870,105323,257114,233778,252368,250237,164231,230618,183428,152397,75.98,54.83,55.43356894220483
139077,52584,222740,3723,181429,42,33767,211206,164146,146512,13184,232539,87862,219520,87439,146515,241284,165431,57813,202789,98651,79.36,55.45,56.955819421262255
145637,147984,245808,53811,128325,118813,197936,77802,106278,189157,247044,208033,135960,152644,241342,227449,111608,128722,220204,195813,206054,90.26,61.15,62.81992867166209
24808,220460,101482,138921,84599,111474,232490,217709,130573,143111,98687,157833,174842,16281,250142,139434,217625,230372,210644,203920,174615,79.64,57.53,58.21465262674321
52022,210686,61321,147283,41893,101854,108893,83071,63539,68921,144143,88336,209883,131314,2809,225902,78436,61940,109758,102630,140612,76.61,56.58,56.6591755912922
68502,221483,126298,87355,15999,126992,163280,60075,224982,150515,238925,45394,94021,252051,44290,228318,191579,41991,198039,60584,49874,70.88,51.53,51.35629157736333
214528,15925,249445,175618,170551,99514,149576,136902,59927,148011,241924,231721,26116,32973,173824,68054,77114,8999,39651,180591,126949,67.39,49.14,50.039805315470936
20734,95680,223609,25941,159876,187575,134260,138756,70110,203469,227873,170701,29992,194555,152189,174148,217547,34168,172410,186519,12931,103.09,66.29,68.37251809707604
168082,29276,90940,74878,92037,191571,71900,35916,206135,250551,179969,232240,239347,149964,15898,229873,168347,166514,183665,41971,197722,79.1,56.43,58.47569264877082
106007,2305,6305,231870,114869,122711,259323,96456,105897,59441,174115,14541,94311,154842,176871,122806,87814,78812,239452,143737,107539,87.49,58.31,60.9451282500017
34972,70549,252269,112588,18187,19700,58922,86440,50420,193721,138697,106026,14366,117150,76838,61536,80844,216117,84802,231896,72327,79.18,52.12,53.120392383468555
107204,15499,490,2209,112098,202768,229251,8467,170781,50435,59792,143356,27584,208410,232403,219655,20770,124653,161370,161058,156110,82.28,57.64,58.72162750857356
35150,47811,249165,115776,129436,226082,186738,261469,177747,19619,209879,8130,145134,68057,75310,13167,144801,243356,92078,21076,70977,79.25,55.92,58.163965579249705
96278,132315,224614,80609,121633,140586,61234,63199,16375,18640,59409,115238,81264,12709,222089,30106,113710,233034,144849,236349,68885,78.82,56.41,57.11289189103887
227714,106918,189788,243225,177196,29967,36151,183791,198430,82168,222012,109577,179678,188779,227214,91517,208408,128158,98716,127860,177992,69.93,50.52,50.80090784375571
127050,134088,19388,217468,102903,89443,99606,85352,109992,80640,75190,123624,117597,70,194189,64843,19281,69228,19727,165360,140264,91.27,60.19,61.7701632570269
240122,151459,13155,209486,36142,8560,229772,2498,28458,159270,238536,56493,137491,129450,117127,77081,53880,22865,75683,147027,228727,84.93,56.62,58.14964472027985
82648,79646,127633,40838,227818,162195,117958,92072,220795,68656,76732,232317,47616,254579,105518,204635,78018,7490,190592,182551,31672,81.25,55.88,57.75422982900372
4643,189621,251511,57553,181248,107018,144381,56603,150165,37911,216107,36426,228736,258486,161035,26009,46243,242363,67731,120620,117579,76.81,55.36,56.92959238720173
231254,226780,46985,241569,153078,64871,178895,99848,80302,107166,160829,228471,236822,250026,109110,180541,7622,41316,159904,508,204751,98.94,64.2,65.44958496559708
181590,119215,28361,220030,35755,93161,196429,118382,31569,113327,72281,24743,9629,18732,74635,167191,211006,233085,232436,48128,202610,75.39,53.04,54.59233639946739
237187,108295,85495,16378,109570,87854,11005,131128,1911,252354,150936,36401,231830,124332,166699,213085,34021,191954,173429,118031,34059,91.42,63.86,65.8271071062554
68700,123192,135613,196584,240360,101550,70564,83348,216296,83965,151784,76216,90049,4118,55603,190539,42907,102700,78944,49046,23595,76.63,53.26,53.77394282859121
81522,78154,10777,43121,123256,68562,152941,35662,162832,162192,116585,112432,259272,255234,39408,165630,51479,230690,147193,224543,108090,87.94,56.31,56.990136215410374
82490,79467,10940,190135,73303,134978,52520,148354,256822,181353,233774,110452,245468,134200,199929,258926,212954,42404,206367,121898,20790,89.61,59.41,61.76841021149116
160571,54515,200131,262015,23315,3457,30223,33152,70119,145699,174888,204852,54962,172967,9179,248859,109912,248878,40486,131026,180152,73.38,51.7,52.872207771852956
200460,248841,247055,197573,90442,149030,79288,106673,53977,6974,104519,114039,109767,136565,210830,78779,5309,106973,60200,247098,261779,82.3,55.59,56.95214196527561
97640,120094,68783,20663,115655,245952,245080,32149,10978,162681,122320,201954,259318,252736,138617,48780,83281,57311,87131,218598,181385,88.13,60.92,62.26924407303628
33252,34587,96010,249196,66513,181548,173246,238811,211156,42405,21728,4641,137138,84051,205290,122503,19697,138464,217660,163124,189894,82.17,57.04,58.37439776408768
9206,91853,245472,11524,39781,129094,48763,164733,33097,187597,99872,165497,42202,212368,187252,146829,92416,204939,32990,91505,96244,92.76,57.27,59.648768406466445
11174,215531,235980,143807,88077,17839,53520,153899,126681,129021,86624,136030,42215,196434,200004,37811,153326,183021,155946,202302,162855,94.03,61.68,63.14382085892635
